,Close,High,Low,Open,Volume,"('Close', 'XLB')","('High', 'XLB')","('Low', 'XLB')","('Open', 'XLB')","('Volume', 'XLB')","('Close', 'XLB').1","('High', 'XLB').1","('Low', 'XLB').1","('Open', 'XLB').1","('Volume', 'XLB').1","('Close', 'XLB').2","('High', 'XLB').2","('Low', 'XLB').2","('Open', 'XLB').2","('Volume', 'XLB').2","('Close', 'XLB').3","('High', 'XLB').3","('Low', 'XLB').3","('Open', 'XLB').3","('Volume', 'XLB').3","('Close', 'XLB').4","('High', 'XLB').4","('Low', 'XLB').4","('Open', 'XLB').4","('Volume', 'XLB').4","('Close', 'XLB').5","('High', 'XLB').5","('Low', 'XLB').5","('Open', 'XLB').5","('Volume', 'XLB').5","('Close', 'XLB').6","('High', 'XLB').6","('Low', 'XLB').6","('Open', 'XLB').6","('Volume', 'XLB').6","('Close', 'XLB').7","('High', 'XLB').7","('Low', 'XLB').7","('Open', 'XLB').7","('Volume', 'XLB').7","('Close', 'XLB').8","('High', 'XLB').8","('Low', 'XLB').8","('Open', 'XLB').8","('Volume', 'XLB').8","('Close', 'XLB').9","('High', 'XLB').9","('Low', 'XLB').9","('Open', 'XLB').9","('Volume', 'XLB').9","('Close', 'XLB').10","('High', 'XLB').10","('Low', 'XLB').10","('Open', 'XLB').10","('Volume', 'XLB').10","('Close', 'XLB').11","('High', 'XLB').11","('Low', 'XLB').11","('Open', 'XLB').11","('Volume', 'XLB').11","('Close', 'XLB').12","('High', 'XLB').12","('Low', 'XLB').12","('Open', 'XLB').12","('Volume', 'XLB').12","('Close', 'XLB').13","('High', 'XLB').13","('Low', 'XLB').13","('Open', 'XLB').13","('Volume', 'XLB').13","('Close', 'XLB').14","('High', 'XLB').14","('Low', 'XLB').14","('Open', 'XLB').14","('Volume', 'XLB').14","('Close', 'XLB').15","('High', 'XLB').15","('Low', 'XLB').15","('Open', 'XLB').15","('Volume', 'XLB').15","('Close', 'XLB').16","('High', 'XLB').16","('Low', 'XLB').16","('Open', 'XLB').16","('Volume', 'XLB').16","('Close', 'XLB').17","('High', 'XLB').17","('Low', 'XLB').17","('Open', 'XLB').17","('Volume', 'XLB').17","('Close', 'XLB').18","('High', 'XLB').18","('Low', 'XLB').18","('Open', 'XLB').18","('Volume', 'XLB').18","('Close', 'XLB').19","('High', 'XLB').19","('Low', 'XLB').19","('Open', 'XLB').19","('Volume', 'XLB').19","('Close', 'XLB').20","('High', 'XLB').20","('Low', 'XLB').20","('Open', 'XLB').20","('Volume', 'XLB').20","('Close', 'XLB').21","('High', 'XLB').21","('Low', 'XLB').21","('Open', 'XLB').21","('Volume', 'XLB').21","('Close', 'XLB').22","('High', 'XLB').22","('Low', 'XLB').22","('Open', 'XLB').22","('Volume', 'XLB').22","('Close', 'XLB').23","('High', 'XLB').23","('Low', 'XLB').23","('Open', 'XLB').23","('Volume', 'XLB').23","('Close', 'XLB').24","('High', 'XLB').24","('Low', 'XLB').24","('Open', 'XLB').24","('Volume', 'XLB').24","('Close', 'XLB').25","('High', 'XLB').25","('Low', 'XLB').25","('Open', 'XLB').25","('Volume', 'XLB').25","('Close', 'XLB').26","('High', 'XLB').26","('Low', 'XLB').26","('Open', 'XLB').26","('Volume', 'XLB').26","('Close', 'XLB').27","('High', 'XLB').27","('Low', 'XLB').27","('Open', 'XLB').27","('Volume', 'XLB').27","('Close', 'XLB').28","('High', 'XLB').28","('Low', 'XLB').28","('Open', 'XLB').28","('Volume', 'XLB').28","('Close', 'XLB').29","('High', 'XLB').29","('Low', 'XLB').29","('Open', 'XLB').29","('Volume', 'XLB').29","('Close', 'XLB').30","('High', 'XLB').30","('Low', 'XLB').30","('Open', 'XLB').30","('Volume', 'XLB').30","('Close', 'XLB').31","('High', 'XLB').31","('Low', 'XLB').31","('Open', 'XLB').31","('Volume', 'XLB').31","('Close', 'XLB').32","('High', 'XLB').32","('Low', 'XLB').32","('Open', 'XLB').32","('Volume', 'XLB').32","('Close', 'XLB').33","('High', 'XLB').33","('Low', 'XLB').33","('Open', 'XLB').33","('Volume', 'XLB').33","('Close', 'XLB').34","('High', 'XLB').34","('Low', 'XLB').34","('Open', 'XLB').34","('Volume', 'XLB').34","('Close', 'XLB').35","('High', 'XLB').35","('Low', 'XLB').35","('Open', 'XLB').35","('Volume', 'XLB').35","('Close', 'XLB').36","('High', 'XLB').36","('Low', 'XLB').36","('Open', 'XLB').36","('Volume', 'XLB').36","('Close', 'XLB').37","('High', 'XLB').37","('Low', 'XLB').37","('Open', 'XLB').37","('Volume', 'XLB').37","('Close', 'XLB').38","('High', 'XLB').38","('Low', 'XLB').38","('Open', 'XLB').38","('Volume', 'XLB').38","('Close', 'XLB').39","('High', 'XLB').39","('Low', 'XLB').39","('Open', 'XLB').39","('Volume', 'XLB').39","('Close', 'XLB').40","('High', 'XLB').40","('Low', 'XLB').40","('Open', 'XLB').40","('Volume', 'XLB').40","('Close', 'XLB').41","('High', 'XLB').41","('Low', 'XLB').41","('Open', 'XLB').41","('Volume', 'XLB').41","('Close', 'XLB').42","('High', 'XLB').42","('Low', 'XLB').42","('Open', 'XLB').42","('Volume', 'XLB').42","('Close', 'XLB').43","('High', 'XLB').43","('Low', 'XLB').43","('Open', 'XLB').43","('Volume', 'XLB').43","('Close', 'XLB').44","('High', 'XLB').44","('Low', 'XLB').44","('Open', 'XLB').44","('Volume', 'XLB').44","('Close', 'XLB').45","('High', 'XLB').45","('Low', 'XLB').45","('Open', 'XLB').45","('Volume', 'XLB').45","('Close', 'XLB').46","('High', 'XLB').46","('Low', 'XLB').46","('Open', 'XLB').46","('Volume', 'XLB').46","('Close', 'XLB').47","('High', 'XLB').47","('Low', 'XLB').47","('Open', 'XLB').47","('Volume', 'XLB').47","('Close', 'XLB').48","('High', 'XLB').48","('Low', 'XLB').48","('Open', 'XLB').48","('Volume', 'XLB').48","('Close', 'XLB').49","('High', 'XLB').49","('Low', 'XLB').49","('Open', 'XLB').49","('Volume', 'XLB').49","('Close', 'XLB').50","('High', 'XLB').50","('Low', 'XLB').50","('Open', 'XLB').50","('Volume', 'XLB').50","('Close', 'XLB')","('High', 'XLB')","('Low', 'XLB')","('Open', 'XLB')","('Volume', 'XLB')"
2024-09-20,45.47124481201172,45.74193457669284,45.29239411013515,45.74193457669284,9617400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,45.868408203125,45.907251821166675,45.552810289116145,45.64991562988904,5159800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,46.49474334716797,46.57242687172616,46.18885451383066,46.28110717205378,7918800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,46.18400955200195,46.65983094324147,46.077191446608545,46.62098732231085,5815400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,47.1405029296875,47.208481110141875,46.68410340490725,46.68410340490725,10243400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,47.05796432495117,47.47552394944492,46.9608589861843,47.13565155942965,8498600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,46.7957763671875,47.03369074911581,46.441338539957655,46.98028170046507,7373600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01,46.67924880981445,46.873463193726934,46.465612617077596,46.84433233265601,11546800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,46.499595642089844,46.868602567646626,46.37821212618717,46.56271744113103,10571400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-03,45.98493957519531,46.23256303253334,45.85869965713433,46.22285027496546,13542600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-04,46.208282470703125,46.40249686444214,45.92181911079496,46.27140427865889,11380200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,46.072330474853516,46.18400494781306,45.81499799442251,45.99949961895218,7800600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-08,45.85869216918945,45.916957592088075,45.562516085367456,45.805283124281814,8933800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,46.15001678466797,46.28110935919985,45.75187897862336,45.82470612873489,8562000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10,46.2568359375,46.329666799444404,45.936385331008736,46.13059972808331,6764600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-11,46.55786895751953,46.6889652513481,46.281114642508896,46.349089126593505,6631200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,46.824913024902344,46.85404388752925,46.27625708321924,46.34908794411797,6217000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15,46.7763557434082,47.159928146013655,46.7180940192812,46.7180940192812,7717600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-16,47.1405029296875,47.23275559199668,46.81034330527806,46.82976140902945,7465800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,47.21333694458008,47.32015504401924,47.06282255227838,47.24247151081981,5043600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,47.40269470214844,47.51922555782145,47.16478402106257,47.35414203111703,6035600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,47.03853988647461,47.422112250521856,46.87831645690026,47.34928139835296,4343200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22,46.606414794921875,47.077383440090834,46.34908232801455,47.004552588017,6954000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23,46.48018264770508,46.73751513700761,46.26169007246855,46.48503532175624,6782600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,45.912105560302734,46.480183300430205,45.722747548370705,46.38793063152385,5092000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25,45.62078857421875,46.077191863453464,45.59651408916619,45.89268651452967,7406600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,45.9995002746582,46.062622079360374,45.79557683869258,45.84412950854183,7701600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,45.70332336425781,45.97522497839879,45.64991431706929,45.77129784171026,7315600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,45.95094299316406,46.256828116413814,45.703319586153754,45.703319586153754,10643600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,45.344032287597656,45.8295664195598,45.324610477799396,45.640208404441076,8106800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,45.21779251098633,45.538246817116544,45.20322707967704,45.378019664051436,6928000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,45.416866302490234,45.722751493310994,45.21294284194306,45.465418978192176,15308600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-05,45.48483657836914,45.669338210688096,45.16438228060681,45.310043998559024,7972800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-06,46.11117172241211,46.577283990165,45.77129564711471,46.48503133047512,12702800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-07,46.29082107543945,46.455904601966516,46.13545030570704,46.23255935199689,19949800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
