,Close,High,Low,Open,Volume,"('Close', 'XLI')","('High', 'XLI')","('Low', 'XLI')","('Open', 'XLI')","('Volume', 'XLI')","('Close', 'XLI').1","('High', 'XLI').1","('Low', 'XLI').1","('Open', 'XLI').1","('Volume', 'XLI').1","('Close', 'XLI').2","('High', 'XLI').2","('Low', 'XLI').2","('Open', 'XLI').2","('Volume', 'XLI').2","('Close', 'XLI').3","('High', 'XLI').3","('Low', 'XLI').3","('Open', 'XLI').3","('Volume', 'XLI').3","('Close', 'XLI').4","('High', 'XLI').4","('Low', 'XLI').4","('Open', 'XLI').4","('Volume', 'XLI').4","('Close', 'XLI').5","('High', 'XLI').5","('Low', 'XLI').5","('Open', 'XLI').5","('Volume', 'XLI').5","('Close', 'XLI').6","('High', 'XLI').6","('Low', 'XLI').6","('Open', 'XLI').6","('Volume', 'XLI').6","('Close', 'XLI').7","('High', 'XLI').7","('Low', 'XLI').7","('Open', 'XLI').7","('Volume', 'XLI').7","('Close', 'XLI').8","('High', 'XLI').8","('Low', 'XLI').8","('Open', 'XLI').8","('Volume', 'XLI').8","('Close', 'XLI').9","('High', 'XLI').9","('Low', 'XLI').9","('Open', 'XLI').9","('Volume', 'XLI').9","('Close', 'XLI').10","('High', 'XLI').10","('Low', 'XLI').10","('Open', 'XLI').10","('Volume', 'XLI').10","('Close', 'XLI').11","('High', 'XLI').11","('Low', 'XLI').11","('Open', 'XLI').11","('Volume', 'XLI').11","('Close', 'XLI').12","('High', 'XLI').12","('Low', 'XLI').12","('Open', 'XLI').12","('Volume', 'XLI').12","('Close', 'XLI').13","('High', 'XLI').13","('Low', 'XLI').13","('Open', 'XLI').13","('Volume', 'XLI').13","('Close', 'XLI').14","('High', 'XLI').14","('Low', 'XLI').14","('Open', 'XLI').14","('Volume', 'XLI').14","('Close', 'XLI').15","('High', 'XLI').15","('Low', 'XLI').15","('Open', 'XLI').15","('Volume', 'XLI').15","('Close', 'XLI').16","('High', 'XLI').16","('Low', 'XLI').16","('Open', 'XLI').16","('Volume', 'XLI').16","('Close', 'XLI').17","('High', 'XLI').17","('Low', 'XLI').17","('Open', 'XLI').17","('Volume', 'XLI').17","('Close', 'XLI').18","('High', 'XLI').18","('Low', 'XLI').18","('Open', 'XLI').18","('Volume', 'XLI').18","('Close', 'XLI').19","('High', 'XLI').19","('Low', 'XLI').19","('Open', 'XLI').19","('Volume', 'XLI').19","('Close', 'XLI').20","('High', 'XLI').20","('Low', 'XLI').20","('Open', 'XLI').20","('Volume', 'XLI').20","('Close', 'XLI').21","('High', 'XLI').21","('Low', 'XLI').21","('Open', 'XLI').21","('Volume', 'XLI').21","('Close', 'XLI').22","('High', 'XLI').22","('Low', 'XLI').22","('Open', 'XLI').22","('Volume', 'XLI').22","('Close', 'XLI').23","('High', 'XLI').23","('Low', 'XLI').23","('Open', 'XLI').23","('Volume', 'XLI').23","('Close', 'XLI').24","('High', 'XLI').24","('Low', 'XLI').24","('Open', 'XLI').24","('Volume', 'XLI').24","('Close', 'XLI').25","('High', 'XLI').25","('Low', 'XLI').25","('Open', 'XLI').25","('Volume', 'XLI').25","('Close', 'XLI').26","('High', 'XLI').26","('Low', 'XLI').26","('Open', 'XLI').26","('Volume', 'XLI').26","('Close', 'XLI').27","('High', 'XLI').27","('Low', 'XLI').27","('Open', 'XLI').27","('Volume', 'XLI').27","('Close', 'XLI').28","('High', 'XLI').28","('Low', 'XLI').28","('Open', 'XLI').28","('Volume', 'XLI').28","('Close', 'XLI').29","('High', 'XLI').29","('Low', 'XLI').29","('Open', 'XLI').29","('Volume', 'XLI').29","('Close', 'XLI').30","('High', 'XLI').30","('Low', 'XLI').30","('Open', 'XLI').30","('Volume', 'XLI').30","('Close', 'XLI').31","('High', 'XLI').31","('Low', 'XLI').31","('Open', 'XLI').31","('Volume', 'XLI').31","('Close', 'XLI').32","('High', 'XLI').32","('Low', 'XLI').32","('Open', 'XLI').32","('Volume', 'XLI').32","('Close', 'XLI').33","('High', 'XLI').33","('Low', 'XLI').33","('Open', 'XLI').33","('Volume', 'XLI').33","('Close', 'XLI').34","('High', 'XLI').34","('Low', 'XLI').34","('Open', 'XLI').34","('Volume', 'XLI').34","('Close', 'XLI').35","('High', 'XLI').35","('Low', 'XLI').35","('Open', 'XLI').35","('Volume', 'XLI').35","('Close', 'XLI').36","('High', 'XLI').36","('Low', 'XLI').36","('Open', 'XLI').36","('Volume', 'XLI').36","('Close', 'XLI').37","('High', 'XLI').37","('Low', 'XLI').37","('Open', 'XLI').37","('Volume', 'XLI').37","('Close', 'XLI').38","('High', 'XLI').38","('Low', 'XLI').38","('Open', 'XLI').38","('Volume', 'XLI').38","('Close', 'XLI').39","('High', 'XLI').39","('Low', 'XLI').39","('Open', 'XLI').39","('Volume', 'XLI').39","('Close', 'XLI').40","('High', 'XLI').40","('Low', 'XLI').40","('Open', 'XLI').40","('Volume', 'XLI').40","('Close', 'XLI').41","('High', 'XLI').41","('Low', 'XLI').41","('Open', 'XLI').41","('Volume', 'XLI').41","('Close', 'XLI').42","('High', 'XLI').42","('Low', 'XLI').42","('Open', 'XLI').42","('Volume', 'XLI').42","('Close', 'XLI').43","('High', 'XLI').43","('Low', 'XLI').43","('Open', 'XLI').43","('Volume', 'XLI').43","('Close', 'XLI').44","('High', 'XLI').44","('Low', 'XLI').44","('Open', 'XLI').44","('Volume', 'XLI').44","('Close', 'XLI').45","('High', 'XLI').45","('Low', 'XLI').45","('Open', 'XLI').45","('Volume', 'XLI').45","('Close', 'XLI').46","('High', 'XLI').46","('Low', 'XLI').46","('Open', 'XLI').46","('Volume', 'XLI').46","('Close', 'XLI').47","('High', 'XLI').47","('Low', 'XLI').47","('Open', 'XLI').47","('Volume', 'XLI').47","('Close', 'XLI').48","('High', 'XLI').48","('Low', 'XLI').48","('Open', 'XLI').48","('Volume', 'XLI').48","('Close', 'XLI').49","('High', 'XLI').49","('Low', 'XLI').49","('Open', 'XLI').49","('Volume', 'XLI').49","('Close', 'XLI').50","('High', 'XLI').50","('Low', 'XLI').50","('Open', 'XLI').50","('Volume', 'XLI').50","('Close', 'XLI')","('High', 'XLI')","('Low', 'XLI')","('Open', 'XLI')","('Volume', 'XLI')"
2024-10-01,132.63116455078125,133.267364644703,131.43708153687436,132.49413936564235,9398600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,132.386474609375,132.89543169357358,131.8285916937895,132.386474609375,5189700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-03,131.71115112304688,132.3864799566383,131.22177331241141,132.0047658617277,6361400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-04,132.63116455078125,133.03245792676842,131.4175171780153,132.74862537706107,5797100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,132.30816650390625,132.85628215045992,131.65240208537475,131.97539320518118,5737800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-08,132.60182189941406,133.01289751317898,132.09287967358733,132.81714935442815,4980600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,133.7860870361328,133.8741714437626,132.42561753578735,132.61158346386577,5064800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10,133.10098266601562,133.47289964753932,132.65074850780195,133.25757221551873,5495600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-11,135.47935485839844,135.528295627671,133.59036362840908,133.59036362840908,8764800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,136.2917022705078,136.36022232357192,134.92145055546166,135.44997194994414,6817400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15,135.2444305419922,136.80066316861178,135.1269846587092,136.43851347078257,7808900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-16,136.2917022705078,136.585331905053,135.40103118841603,135.45975412840033,8207800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,135.9001922607422,136.507015825184,135.65550341254828,136.31126773355328,5065100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,136.311279296875,136.3700022358835,135.48911334688617,136.25255635786652,4782100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,135.8317108154297,136.48747532279054,135.28361002925502,136.29172717553195,5216700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22,134.18740844726562,135.34233297024696,133.49248534972716,135.2346692490685,8579700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23,133.79588317871094,134.61803427164412,133.11075726793328,134.05036918458887,8480700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,132.8758544921875,133.59035683103482,132.49414040668526,133.59035683103482,6720400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25,132.52349853515625,133.84482453180647,132.24944816964174,133.48268974908189,6399300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,132.91500854492188,133.50225292240037,132.87584995898183,133.18905890800346,7132200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,132.7388153076172,133.25755452462985,131.73069834363986,132.51370572570806,11192300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,132.5137176513672,133.22820504454177,131.92645832830937,132.15158286510234,10469000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,130.98687744140625,131.80902864709336,130.57580183856268,131.46647311203714,16640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,131.1630096435547,132.36688957396692,131.13364817545903,131.65238735797905,7482300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,131.0162353515625,132.0145703225098,130.6541005306202,131.30006792629067,6744400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-05,133.2086181640625,133.2379796317887,131.14344363779185,131.47621689510387,7469400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-06,138.42539978027344,138.6700886845881,136.21341746173402,137.68155088762202,17738800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-07,137.59344482421875,138.8756120916146,137.40747889665022,138.81688915335576,10062400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-08,139.07135009765625,139.502004859777,137.73045998938017,137.99472812697647,8270000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11,140.1479949951172,140.66673418781124,139.82500390510754,139.85436537377907,8237000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-12,138.9441375732422,140.61780111752714,138.3764575901803,140.48077594469314,7161100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-13,139.23776245117188,140.020769896568,139.05181143736982,139.09095508905847,6033400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-14,136.8887481689453,139.28669621555633,136.74194081421112,139.10073027647695,9977100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-15,136.15467834472656,137.2313153697016,135.80232576697324,136.40914939852806,6628500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18,135.96871948242188,136.52661731564362,135.63594617907444,136.1351061340956,6414200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
