,Close,High,Low,Open,Volume,"('Close', 'XLU')","('High', 'XLU')","('Low', 'XLU')","('Open', 'XLU')","('Volume', 'XLU')","('Close', 'XLU').1","('High', 'XLU').1","('Low', 'XLU').1","('Open', 'XLU').1","('Volume', 'XLU').1","('Close', 'XLU').2","('High', 'XLU').2","('Low', 'XLU').2","('Open', 'XLU').2","('Volume', 'XLU').2","('Close', 'XLU').3","('High', 'XLU').3","('Low', 'XLU').3","('Open', 'XLU').3","('Volume', 'XLU').3","('Close', 'XLU').4","('High', 'XLU').4","('Low', 'XLU').4","('Open', 'XLU').4","('Volume', 'XLU').4","('Close', 'XLU').5","('High', 'XLU').5","('Low', 'XLU').5","('Open', 'XLU').5","('Volume', 'XLU').5","('Close', 'XLU').6","('High', 'XLU').6","('Low', 'XLU').6","('Open', 'XLU').6","('Volume', 'XLU').6","('Close', 'XLU').7","('High', 'XLU').7","('Low', 'XLU').7","('Open', 'XLU').7","('Volume', 'XLU').7","('Close', 'XLU').8","('High', 'XLU').8","('Low', 'XLU').8","('Open', 'XLU').8","('Volume', 'XLU').8","('Close', 'XLU').9","('High', 'XLU').9","('Low', 'XLU').9","('Open', 'XLU').9","('Volume', 'XLU').9","('Close', 'XLU').10","('High', 'XLU').10","('Low', 'XLU').10","('Open', 'XLU').10","('Volume', 'XLU').10","('Close', 'XLU').11","('High', 'XLU').11","('Low', 'XLU').11","('Open', 'XLU').11","('Volume', 'XLU').11","('Close', 'XLU').12","('High', 'XLU').12","('Low', 'XLU').12","('Open', 'XLU').12","('Volume', 'XLU').12","('Close', 'XLU').13","('High', 'XLU').13","('Low', 'XLU').13","('Open', 'XLU').13","('Volume', 'XLU').13","('Close', 'XLU').14","('High', 'XLU').14","('Low', 'XLU').14","('Open', 'XLU').14","('Volume', 'XLU').14","('Close', 'XLU').15","('High', 'XLU').15","('Low', 'XLU').15","('Open', 'XLU').15","('Volume', 'XLU').15","('Close', 'XLU').16","('High', 'XLU').16","('Low', 'XLU').16","('Open', 'XLU').16","('Volume', 'XLU').16","('Close', 'XLU').17","('High', 'XLU').17","('Low', 'XLU').17","('Open', 'XLU').17","('Volume', 'XLU').17","('Close', 'XLU').18","('High', 'XLU').18","('Low', 'XLU').18","('Open', 'XLU').18","('Volume', 'XLU').18","('Close', 'XLU').19","('High', 'XLU').19","('Low', 'XLU').19","('Open', 'XLU').19","('Volume', 'XLU').19","('Close', 'XLU').20","('High', 'XLU').20","('Low', 'XLU').20","('Open', 'XLU').20","('Volume', 'XLU').20","('Close', 'XLU').21","('High', 'XLU').21","('Low', 'XLU').21","('Open', 'XLU').21","('Volume', 'XLU').21","('Close', 'XLU').22","('High', 'XLU').22","('Low', 'XLU').22","('Open', 'XLU').22","('Volume', 'XLU').22","('Close', 'XLU').23","('High', 'XLU').23","('Low', 'XLU').23","('Open', 'XLU').23","('Volume', 'XLU').23","('Close', 'XLU').24","('High', 'XLU').24","('Low', 'XLU').24","('Open', 'XLU').24","('Volume', 'XLU').24","('Close', 'XLU').25","('High', 'XLU').25","('Low', 'XLU').25","('Open', 'XLU').25","('Volume', 'XLU').25","('Close', 'XLU').26","('High', 'XLU').26","('Low', 'XLU').26","('Open', 'XLU').26","('Volume', 'XLU').26","('Close', 'XLU').27","('High', 'XLU').27","('Low', 'XLU').27","('Open', 'XLU').27","('Volume', 'XLU').27","('Close', 'XLU').28","('High', 'XLU').28","('Low', 'XLU').28","('Open', 'XLU').28","('Volume', 'XLU').28","('Close', 'XLU').29","('High', 'XLU').29","('Low', 'XLU').29","('Open', 'XLU').29","('Volume', 'XLU').29","('Close', 'XLU').30","('High', 'XLU').30","('Low', 'XLU').30","('Open', 'XLU').30","('Volume', 'XLU').30","('Close', 'XLU').31","('High', 'XLU').31","('Low', 'XLU').31","('Open', 'XLU').31","('Volume', 'XLU').31","('Close', 'XLU').32","('High', 'XLU').32","('Low', 'XLU').32","('Open', 'XLU').32","('Volume', 'XLU').32","('Close', 'XLU').33","('High', 'XLU').33","('Low', 'XLU').33","('Open', 'XLU').33","('Volume', 'XLU').33","('Close', 'XLU').34","('High', 'XLU').34","('Low', 'XLU').34","('Open', 'XLU').34","('Volume', 'XLU').34","('Close', 'XLU').35","('High', 'XLU').35","('Low', 'XLU').35","('Open', 'XLU').35","('Volume', 'XLU').35","('Close', 'XLU').36","('High', 'XLU').36","('Low', 'XLU').36","('Open', 'XLU').36","('Volume', 'XLU').36","('Close', 'XLU').37","('High', 'XLU').37","('Low', 'XLU').37","('Open', 'XLU').37","('Volume', 'XLU').37","('Close', 'XLU').38","('High', 'XLU').38","('Low', 'XLU').38","('Open', 'XLU').38","('Volume', 'XLU').38","('Close', 'XLU').39","('High', 'XLU').39","('Low', 'XLU').39","('Open', 'XLU').39","('Volume', 'XLU').39","('Close', 'XLU').40","('High', 'XLU').40","('Low', 'XLU').40","('Open', 'XLU').40","('Volume', 'XLU').40","('Close', 'XLU').41","('High', 'XLU').41","('Low', 'XLU').41","('Open', 'XLU').41","('Volume', 'XLU').41","('Close', 'XLU').42","('High', 'XLU').42","('Low', 'XLU').42","('Open', 'XLU').42","('Volume', 'XLU').42","('Close', 'XLU').43","('High', 'XLU').43","('Low', 'XLU').43","('Open', 'XLU').43","('Volume', 'XLU').43","('Close', 'XLU').44","('High', 'XLU').44","('Low', 'XLU').44","('Open', 'XLU').44","('Volume', 'XLU').44","('Close', 'XLU').45","('High', 'XLU').45","('Low', 'XLU').45","('Open', 'XLU').45","('Volume', 'XLU').45","('Close', 'XLU').46","('High', 'XLU').46","('Low', 'XLU').46","('Open', 'XLU').46","('Volume', 'XLU').46","('Close', 'XLU').47","('High', 'XLU').47","('Low', 'XLU').47","('Open', 'XLU').47","('Volume', 'XLU').47","('Close', 'XLU').48","('High', 'XLU').48","('Low', 'XLU').48","('Open', 'XLU').48","('Volume', 'XLU').48","('Close', 'XLU').49","('High', 'XLU').49","('Low', 'XLU').49","('Open', 'XLU').49","('Volume', 'XLU').49","('Close', 'XLU').50","('High', 'XLU').50","('Low', 'XLU').50","('Open', 'XLU').50","('Volume', 'XLU').50","('Close', 'XLU')","('High', 'XLU')","('Low', 'XLU')","('Open', 'XLU')","('Volume', 'XLU')"
2024-09-24,38.186920166015625,38.6704780718289,38.10552601261684,38.24437056518342,28105200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,38.38800048828125,38.502904929245396,38.05286101349153,38.39757433638396,16359200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,38.124671936035156,38.483751490703845,38.01934500163908,38.31618176240769,19794600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,38.50291061401367,38.608241222426656,38.24437284411275,38.28267554767145,14804000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,38.675270080566406,38.69921018406739,38.23479993702506,38.57951697205635,19014200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01,38.98646926879883,39.04392331981514,38.39757711730803,38.63217841939804,24362400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,39.005619049072266,39.07743569676522,38.670475910753936,38.73750746061475,16491600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-03,38.99126052856445,39.288097346049675,38.895503770708885,39.221069441924186,24205400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-04,38.929012298583984,38.97210374680154,38.53163368027942,38.65611196902721,25082800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,38.03371047973633,38.823682637636324,37.93316863514445,38.799746190493344,35284000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-08,38.052860260009766,38.320971834532685,38.04807150968007,38.201278645514066,26022200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,37.727298736572266,38.06243824111868,37.511848781295306,37.94753378995229,34288000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10,37.61239242553711,38.06244005544907,37.593241073972045,37.7655995853108,26326600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-11,37.942745208740234,37.942745208740234,37.36821929759299,37.48791250014422,19332600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,38.42151641845703,38.45503036766545,37.92838102892749,38.000197678015965,18041800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15,38.5938720703125,38.87634624242632,38.5507806229372,38.589083319993854,26427600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-16,39.35990905761719,39.43651445427994,38.61302470388713,38.785383193631965,19099600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,39.010406494140625,39.4987531071663,38.981677644377015,39.489179259075975,23527200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,39.23542785644531,39.254579205973194,38.80453527668041,38.97689376968494,14035200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,39.082218170166016,39.44129773177163,38.92901103665747,39.326393294826765,14811600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22,38.9433708190918,39.02476495659141,38.63217147706348,38.81889254337884,17119200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23,39.31682586669922,39.331188467069175,38.90029219223658,38.972108846833144,19645000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,39.06306838989258,39.40300026960755,38.93380134973405,39.32160612295598,13092000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25,38.483760833740234,39.292888128911294,38.45503563127163,39.25937417511559,17518200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,38.78538513183594,38.981680078287475,38.5986640340725,38.68962838122229,14622800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,37.95710754394531,38.35927860114151,37.9475336950165,38.35448985030379,27733000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,37.86614227294922,38.17734535040812,37.79911436737307,38.10552869364885,20910600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,38.25873565673828,38.541209851399145,37.93317001126256,37.96189520997478,27516000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,37.406517028808594,38.368851366194704,37.373003079384524,38.253946918561695,30861000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,36.96125411987305,37.22936933852466,36.76017044544393,37.033070761525195,27956200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-05,37.51663589477539,37.51663589477539,36.83199066301399,36.942110011271296,19016200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-06,37.12882614135742,37.29160711391024,36.779320446249905,37.033069405079885,32958800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-07,37.19586181640625,37.56930403419448,36.99956320550657,37.31555502224847,37703200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-08,37.90922927856445,37.99061977538999,37.35385109440948,37.38257994538932,28857200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11,38.014564514160156,38.23958833510215,37.82784339736721,37.914022655329106,26011000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
