,Close,High,Low,Open,Volume,"('Close', 'HYG')","('High', 'HYG')","('Low', 'HYG')","('Open', 'HYG')","('Volume', 'HYG')","('Close', 'HYG').1","('High', 'HYG').1","('Low', 'HYG').1","('Open', 'HYG').1","('Volume', 'HYG').1","('Close', 'HYG').2","('High', 'HYG').2","('Low', 'HYG').2","('Open', 'HYG').2","('Volume', 'HYG').2","('Close', 'HYG').3","('High', 'HYG').3","('Low', 'HYG').3","('Open', 'HYG').3","('Volume', 'HYG').3","('Close', 'HYG').4","('High', 'HYG').4","('Low', 'HYG').4","('Open', 'HYG').4","('Volume', 'HYG').4","('Close', 'HYG').5","('High', 'HYG').5","('Low', 'HYG').5","('Open', 'HYG').5","('Volume', 'HYG').5","('Close', 'HYG').6","('High', 'HYG').6","('Low', 'HYG').6","('Open', 'HYG').6","('Volume', 'HYG').6","('Close', 'HYG').7","('High', 'HYG').7","('Low', 'HYG').7","('Open', 'HYG').7","('Volume', 'HYG').7","('Close', 'HYG').8","('High', 'HYG').8","('Low', 'HYG').8","('Open', 'HYG').8","('Volume', 'HYG').8","('Close', 'HYG').9","('High', 'HYG').9","('Low', 'HYG').9","('Open', 'HYG').9","('Volume', 'HYG').9","('Close', 'HYG').10","('High', 'HYG').10","('Low', 'HYG').10","('Open', 'HYG').10","('Volume', 'HYG').10","('Close', 'HYG').11","('High', 'HYG').11","('Low', 'HYG').11","('Open', 'HYG').11","('Volume', 'HYG').11","('Close', 'HYG').12","('High', 'HYG').12","('Low', 'HYG').12","('Open', 'HYG').12","('Volume', 'HYG').12","('Close', 'HYG').13","('High', 'HYG').13","('Low', 'HYG').13","('Open', 'HYG').13","('Volume', 'HYG').13","('Close', 'HYG').14","('High', 'HYG').14","('Low', 'HYG').14","('Open', 'HYG').14","('Volume', 'HYG').14","('Close', 'HYG').15","('High', 'HYG').15","('Low', 'HYG').15","('Open', 'HYG').15","('Volume', 'HYG').15","('Close', 'HYG').16","('High', 'HYG').16","('Low', 'HYG').16","('Open', 'HYG').16","('Volume', 'HYG').16","('Close', 'HYG').17","('High', 'HYG').17","('Low', 'HYG').17","('Open', 'HYG').17","('Volume', 'HYG').17","('Close', 'HYG').18","('High', 'HYG').18","('Low', 'HYG').18","('Open', 'HYG').18","('Volume', 'HYG').18","('Close', 'HYG').19","('High', 'HYG').19","('Low', 'HYG').19","('Open', 'HYG').19","('Volume', 'HYG').19","('Close', 'HYG').20","('High', 'HYG').20","('Low', 'HYG').20","('Open', 'HYG').20","('Volume', 'HYG').20","('Close', 'HYG').21","('High', 'HYG').21","('Low', 'HYG').21","('Open', 'HYG').21","('Volume', 'HYG').21","('Close', 'HYG').22","('High', 'HYG').22","('Low', 'HYG').22","('Open', 'HYG').22","('Volume', 'HYG').22","('Close', 'HYG').23","('High', 'HYG').23","('Low', 'HYG').23","('Open', 'HYG').23","('Volume', 'HYG').23","('Close', 'HYG').24","('High', 'HYG').24","('Low', 'HYG').24","('Open', 'HYG').24","('Volume', 'HYG').24","('Close', 'HYG').25","('High', 'HYG').25","('Low', 'HYG').25","('Open', 'HYG').25","('Volume', 'HYG').25","('Close', 'HYG').26","('High', 'HYG').26","('Low', 'HYG').26","('Open', 'HYG').26","('Volume', 'HYG').26","('Close', 'HYG').27","('High', 'HYG').27","('Low', 'HYG').27","('Open', 'HYG').27","('Volume', 'HYG').27","('Close', 'HYG').28","('High', 'HYG').28","('Low', 'HYG').28","('Open', 'HYG').28","('Volume', 'HYG').28","('Close', 'HYG').29","('High', 'HYG').29","('Low', 'HYG').29","('Open', 'HYG').29","('Volume', 'HYG').29","('Close', 'HYG').30","('High', 'HYG').30","('Low', 'HYG').30","('Open', 'HYG').30","('Volume', 'HYG').30","('Close', 'HYG').31","('High', 'HYG').31","('Low', 'HYG').31","('Open', 'HYG').31","('Volume', 'HYG').31","('Close', 'HYG').32","('High', 'HYG').32","('Low', 'HYG').32","('Open', 'HYG').32","('Volume', 'HYG').32","('Close', 'HYG').33","('High', 'HYG').33","('Low', 'HYG').33","('Open', 'HYG').33","('Volume', 'HYG').33","('Close', 'HYG').34","('High', 'HYG').34","('Low', 'HYG').34","('Open', 'HYG').34","('Volume', 'HYG').34","('Close', 'HYG').35","('High', 'HYG').35","('Low', 'HYG').35","('Open', 'HYG').35","('Volume', 'HYG').35","('Close', 'HYG').36","('High', 'HYG').36","('Low', 'HYG').36","('Open', 'HYG').36","('Volume', 'HYG').36","('Close', 'HYG').37","('High', 'HYG').37","('Low', 'HYG').37","('Open', 'HYG').37","('Volume', 'HYG').37","('Close', 'HYG').38","('High', 'HYG').38","('Low', 'HYG').38","('Open', 'HYG').38","('Volume', 'HYG').38","('Close', 'HYG').39","('High', 'HYG').39","('Low', 'HYG').39","('Open', 'HYG').39","('Volume', 'HYG').39","('Close', 'HYG').40","('High', 'HYG').40","('Low', 'HYG').40","('Open', 'HYG').40","('Volume', 'HYG').40","('Close', 'HYG').41","('High', 'HYG').41","('Low', 'HYG').41","('Open', 'HYG').41","('Volume', 'HYG').41","('Close', 'HYG').42","('High', 'HYG').42","('Low', 'HYG').42","('Open', 'HYG').42","('Volume', 'HYG').42","('Close', 'HYG').43","('High', 'HYG').43","('Low', 'HYG').43","('Open', 'HYG').43","('Volume', 'HYG').43","('Close', 'HYG').44","('High', 'HYG').44","('Low', 'HYG').44","('Open', 'HYG').44","('Volume', 'HYG').44","('Close', 'HYG').45","('High', 'HYG').45","('Low', 'HYG').45","('Open', 'HYG').45","('Volume', 'HYG').45","('Close', 'HYG').46","('High', 'HYG').46","('Low', 'HYG').46","('Open', 'HYG').46","('Volume', 'HYG').46","('Close', 'HYG').47","('High', 'HYG').47","('Low', 'HYG').47","('Open', 'HYG').47","('Volume', 'HYG').47","('Close', 'HYG').48","('High', 'HYG').48","('Low', 'HYG').48","('Open', 'HYG').48","('Volume', 'HYG').48","('Close', 'HYG').49","('High', 'HYG').49","('Low', 'HYG').49","('Open', 'HYG').49","('Volume', 'HYG').49","('Close', 'HYG')","('High', 'HYG')","('Low', 'HYG')","('Open', 'HYG')","('Volume', 'HYG')"
2026-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,80.27999877929688,80.38999938964844,80.0,80.1500015258789,45132207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.95999908447266,80.33999633789062,79.94999694824219,80.33999633789062,32646975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.26000213623047,80.2699966430664,79.87999725341797,79.87999725341797,38530366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.51499938964844,80.55999755859375,80.30000305175781,80.33999633789062,19698474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.45999908447266,80.48999786376953,80.3499984741211,80.44999694824219,47041124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3499984741211,80.48500061035156,80.26000213623047,80.52999877929688,37728009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6500015258789,80.75499725341797,80.55999755859375,80.5999984741211,57970231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.58000183105469,80.66000366210938,80.49500274658203,80.62999725341797,19464563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.37000274658203,80.57499694824219,80.30999755859375,80.55000305175781,58230359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,80.56999969482422,80.41999816894531,80.5,27793789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.37000274658203,80.55000305175781,80.15499877929688,80.45999908447266,37562144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4800033569336,80.52999877929688,80.30000305175781,80.44000244140625,33615900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.51000213623047,80.54000091552734,80.42009735107422,80.44000244140625,22650903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4000015258789,80.43000030517578,80.32499694824219,80.3499984741211,36349052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.12999725341797,80.33999633789062,79.98500061035156,80.31999969482422,56627302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.37999725341797,80.41999816894531,80.16999816894531,80.18000030517578,45483596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
