year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,1294403010587,1291431788085,CFS,BS
2025,연간,자본총계,806907204020,815108708643,CFS,BS
2025,연간,자본과부채총계,1294403010587,1291431788085,CFS,BS
2025,연간,부채총계,487495806567,476323079442,CFS,BS
2025,연간,영업이익(손실),47742544330,38118710023,CFS,CIS
2025,연간,매출총이익,112166963689,111879158761,CFS,CIS
2025,연간,당기순이익(손실),11144466434,33395004283,CFS,CIS
2025,연간,매출액,630111809477,676663181663,CFS,CIS
2024,연간,자산총계,1291431788085,1289735866717,CFS,BS
2024,연간,자본총계,815108708643,816191270373,CFS,BS
2024,연간,자본과부채총계,1291431788085,1289735866717,CFS,BS
2024,연간,부채총계,476323079442,473544596344,CFS,BS
2024,연간,영업이익(손실),38118710023,16871130187,CFS,CIS
2024,연간,매출총이익,111879158761,100157810664,CFS,CIS
2024,연간,당기순이익(손실),33395004283,6049009666,CFS,CIS
2024,연간,매출액,676663181663,637274322590,CFS,CIS
2023,연간,자산총계,1289735866717,1269102053314,CFS,BS
2023,연간,자본총계,816191270373,850337979900,CFS,BS
2023,연간,부채및자본총계,1289735866717,1269102053314,CFS,BS
2023,연간,부채총계,473544596344,418764073414,CFS,BS
2023,연간,영업이익(손실),16871130187,33000195009,CFS,CIS
2023,연간,매출총이익,100157810664,109584765109,CFS,CIS
2023,연간,연결당기순이익,6049009666,13023596377,CFS,CIS
2023,연간,수익(매출액),637274322590,649879568755,CFS,CIS
2022,연간,자산총계,1269102053314,1209726177916,CFS,BS
2022,연간,부채총계,418764073414,355074425236,CFS,BS
2022,연간,자본총계,850337979900,854651752680,CFS,BS
2022,연간,자본과부채총계,1269102053314,1209726177916,CFS,BS
2022,연간,수익(매출액),649879568755,674006002125,CFS,CIS
2022,연간,매출총이익,109584765109,142138557237,CFS,CIS
2022,연간,영업이익(손실),33000195009,88372029876,CFS,CIS
2022,연간,당기순이익(손실),13023596377,58643455893,CFS,CIS
2022,연간,계속영업 당기순이익,13023596377,58643455893,CFS,CIS
2022,연간,당기순이익,13023596377,58643455893,CFS,CF
2025,3분기,자산총계,1310442079571,1291431788085,CFS,BS
2025,3분기,자본총계,844411276644,815108708643,CFS,BS
2025,3분기,자본과부채총계,1310442079571,1291431788085,CFS,BS
2025,3분기,부채총계,466030802927,476323079442,CFS,BS
2025,3분기,영업이익(손실),16331811164,0,CFS,CIS
2025,3분기,매출총이익,32746409984,0,CFS,CIS
2024,3분기,자산총계,1295093879253,1289735866717,CFS,BS
2024,3분기,자본총계,822708712897,816191270373,CFS,BS
2024,3분기,부채및자본총계,1295093879253,1289735866717,CFS,BS
2024,3분기,부채총계,472385166356,473544596344,CFS,BS
2024,3분기,영업이익(손실),6736721402,0,CFS,CIS
2024,3분기,매출총이익,26094164490,0,CFS,CIS
2024,3분기,당기순이익,4991540512,0,CFS,CIS
2024,3분기,수익(매출액),162979409312,0,CFS,CIS
2023,3분기,자산총계,1280679354093,1269102053314,CFS,BS
2023,3분기,자본총계,844243857904,850337979900,CFS,BS
2023,3분기,자본과부채총계,1280679354093,1269102053314,CFS,BS
2023,3분기,부채총계,436435496189,418764073414,CFS,BS
2023,3분기,영업이익(손실),7349174346,0,CFS,CIS
2023,3분기,매출총이익,24540536732,0,CFS,CIS
2023,3분기,당기순이익(손실),5316465096,0,CFS,CIS
2023,3분기,수익(매출액),154474807794,0,CFS,CIS
2022,3분기,자산총계,1310819200979,1209726177916,CFS,BS
2022,3분기,부채총계,441643851665,355074425236,CFS,BS
2022,3분기,자본총계,869175349314,854651752680,CFS,BS
2022,3분기,자본과부채총계,1310819200979,1209726177916,CFS,BS
2022,3분기,수익(매출액),155139808805,0,CFS,CIS
2022,3분기,매출총이익,24914880685,0,CFS,CIS
2022,3분기,영업이익(손실),7579115563,0,CFS,CIS
2022,3분기,당기순이익(손실),1447153189,0,CFS,CIS
2022,3분기,당기순이익,25546363789,0,CFS,CF
2025,반기,자산총계,1312855038471,1291431788085,CFS,BS
2025,반기,자본총계,842734251093,815108708643,CFS,BS
2025,반기,자본과부채총계,1312855038471,1291431788085,CFS,BS
2025,반기,부채총계,470120787378,476323079442,CFS,BS
2025,반기,영업이익(손실),16377410182,0,CFS,CIS
2025,반기,매출총이익,31071998278,0,CFS,CIS
2024,반기,자산총계,1293909841968,1289735866717,CFS,BS
2024,반기,자본총계,816760027710,816191270373,CFS,BS
2024,반기,부채및자본총계,1293909841968,1289735866717,CFS,BS
2024,반기,부채총계,477149814258,473544596344,CFS,BS
2024,반기,영업이익(손실),14207222733,0,CFS,CIS
2024,반기,매출총이익,28935935930,0,CFS,CIS
2024,반기,당기순이익(손실),10752113154,0,CFS,CIS
2024,반기,수익(매출액),180188561909,0,CFS,CIS
2023,반기,자산총계,1280198494516,1269102053314,CFS,BS
2023,반기,부채총계,441042840429,418764073414,CFS,BS
2023,반기,자본총계,839155654087,850337979900,CFS,BS
2023,반기,자본과부채총계,1280198494516,1269102053314,CFS,BS
2023,반기,수익(매출액),170574600001,0,CFS,CIS
2023,반기,매출총이익,26378183517,0,CFS,CIS
2023,반기,영업이익(손실),16216049033,0,CFS,CIS
2023,반기,당기순이익(손실),13174327356,0,CFS,CIS
2022,반기,자산총계,1309889725086,1209726177916,CFS,BS
2022,반기,부채총계,442738251789,355074425236,CFS,BS
2022,반기,자본총계,867151473297,854651752680,CFS,BS
2022,반기,자본과부채총계,1309889725086,1209726177916,CFS,BS
2022,반기,수익(매출액),182456526221,0,CFS,CIS
2022,반기,매출총이익,33883033994,0,CFS,CIS
2022,반기,영업이익(손실),21790580432,0,CFS,CIS
2022,반기,당기순이익(손실),12282281405,0,CFS,CIS
2022,반기,당기순이익,24099210600,0,CFS,CF
2026,1분기,자산총계,1291607588042,1294403010587,CFS,BS
2026,1분기,자본총계,839063689131,806907204020,CFS,BS
2026,1분기,자본과부채총계,1291607588042,1294403010587,CFS,BS
2026,1분기,부채총계,452543898911,487495806567,CFS,BS
2026,1분기,영업이익(손실),20401684194,0,CFS,CIS
2026,1분기,매출총이익,30813021983,0,CFS,CIS
2025,1분기,자산총계,1287930043855,1291431788085,CFS,BS
2025,1분기,자본총계,800407475897,815108708643,CFS,BS
2025,1분기,자본과부채총계,1287930043855,1291431788085,CFS,BS
2025,1분기,부채총계,487522567958,476323079442,CFS,BS
2025,1분기,영업이익(손실),3139460898,0,CFS,CIS
2025,1분기,매출총이익,25004656264,0,CFS,CIS
2025,1분기,매출액,152411197209,0,CFS,CIS
2024,1분기,자산총계,1298042728058,1289735866717,CFS,BS
2024,1분기,자본총계,811919032915,816191270373,CFS,BS
2024,1분기,부채및자본총계,1298042728058,1289735866717,CFS,BS
2024,1분기,부채총계,486123695143,473544596344,CFS,BS
2024,1분기,영업이익(손실),8826755305,0,CFS,CIS
2024,1분기,매출총이익,30201545062,0,CFS,CIS
2024,1분기,당기순이익(손실),8477662308,0,CFS,CIS
2024,1분기,수익(매출액),176367013974,0,CFS,CIS
2023,1분기,자산총계,1256564521044,1269102053314,CFS,BS
2023,1분기,부채총계,428997196702,418764073414,CFS,BS
2023,1분기,자본총계,827567324342,850337979900,CFS,BS
2023,1분기,자본과부채총계,1256564521044,1269102053314,CFS,BS
2023,1분기,수익(매출액),152914011990,0,CFS,CIS
2023,1분기,매출총이익,25790278589,0,CFS,CIS
2023,1분기,영업이익(손실),7689486588,0,CFS,CIS
2023,1분기,당기순이익(손실),4828107844,0,CFS,CIS
