date,name,position,change_dir,shares_before,shares_after,change_amount
2024-07-26,전혁,,,0,0,0
2024-09-03,손재일,,,0,0,0
2024-10-07,임미경,,,0,0,0
2024-11-05,이용욱,,,0,0,0
2024-11-14,전혁,,,0,0,0
2024-11-19,전혁,,,0,0,0
2024-11-25,김태경,,,0,0,0
2025-02-11,심강섭,,,0,0,0
2025-03-10,홍석준,,,0,0,0
2025-03-18,김윤수,,,0,0,0
2025-06-12,김윤수,,,0,0,0
2026-01-30,홍석준,,,0,0,0
2026-02-13,이진명,,,0,0,0
2026-03-09,김형주,,,0,0,0
2026-03-27,김승모,,,0,0,0
2024-07-26,전혁,,,0,0,0
2024-09-03,손재일,,,0,0,0
2024-10-07,임미경,,,0,0,0
2024-11-05,이용욱,,,0,0,0
2024-11-14,전혁,,,0,0,0
2024-11-19,전혁,,,0,0,0
2024-11-25,김태경,,,0,0,0
2025-02-11,심강섭,,,0,0,0
2025-03-10,홍석준,,,0,0,0
2025-03-18,김윤수,,,0,0,0
2025-06-12,김윤수,,,0,0,0
2026-01-30,홍석준,,,0,0,0
2026-02-13,이진명,,,0,0,0
2026-03-09,김형주,,,0,0,0
2026-03-27,김승모,,,0,0,0
2026-07-14,임미경,,,0,0,0
