date,name,position,change_dir,shares_before,shares_after,change_amount
2024-05-28,김중현,,,0,0,0
2024-06-19,정용지,,,0,0,0
2024-07-24,정용지,,,0,0,0
2024-08-12,라희숙,,,0,0,0
2024-08-12,김은미,,,0,0,0
2024-09-05,정용지,,,0,0,0
2024-09-06,정용지,,,0,0,0
2024-10-25,정용지,,,0,0,0
2024-11-12,정용지,,,0,0,0
2024-12-10,라희숙,,,0,0,0
2024-12-10,정용지,,,0,0,0
2024-12-23,정용지,,,0,0,0
2025-05-21,라희숙,,,0,0,0
2026-01-20,이승민,,,0,0,0
2026-03-31,이영승,,,0,0,0
2026-04-10,김중현,,,0,0,0
2026-04-24,정용지,,,0,0,0
2026-04-28,정용지,,,0,0,0
2026-05-27,정용지,,,0,0,0
2026-07-10,정용지,,,0,0,0
2024-08-12,라희숙,,,0,0,0
2024-08-12,김은미,,,0,0,0
2024-09-05,정용지,,,0,0,0
2024-09-06,정용지,,,0,0,0
2024-10-25,정용지,,,0,0,0
2024-11-12,정용지,,,0,0,0
2024-12-10,라희숙,,,0,0,0
2024-12-10,정용지,,,0,0,0
2024-12-23,정용지,,,0,0,0
2025-05-21,라희숙,,,0,0,0
2026-01-20,이승민,,,0,0,0
2026-03-31,이영승,,,0,0,0
2026-04-10,김중현,,,0,0,0
2026-04-24,정용지,,,0,0,0
2026-04-28,정용지,,,0,0,0
2026-05-27,정용지,,,0,0,0
2026-07-10,정용지,,,0,0,0
