date,order_imbalance,imbalance_volatility,opening_imbalance,closing_imbalance,bid_depth_ratio,spread_pct,n_snapshots
2026-05-04,0.4947945289018937,0.2436782311555227,0.3589606560037179,0.4533307339064816,0.0539652273294799,0.1919765044071958,38
2026-05-05,0.1179946749788692,0.0,0.1179946749788692,0.1179946749788692,0.1548946716232361,0.1739130434782003,33
2026-05-06,0.5070549074278089,0.2328603478366831,0.2060169918606825,0.4889777441505749,0.1046430248303397,0.2126013942250172,36
2026-05-07,0.3778164627525933,0.3260662201830794,0.3240477629209617,0.5254187426616251,0.1039247563166224,0.2097294139298468,33
2026-05-08,0.6528577203145925,0.143093670686404,0.0,0.34646222491318,0.0822174114937687,0.2152744746448966,29
2026-05-11,0.2067323211846761,0.2922689194346685,0.0035482303870029,0.115753280674433,0.096230871978022,0.1907488208382813,27
2026-05-12,0.4711455455839494,0.3254559141848728,0.7603506361097443,-0.0505933053898986,0.1216284593227485,0.2106880707835545,29
2026-05-13,0.4763826133653943,0.277677689545468,0.2595095945303388,0.329704036651254,0.1251104957858854,0.2289313463811067,30
2026-05-14,0.5907797218444771,0.1944795980664929,0.7414651828037232,0.5098180652398373,0.1167113813666225,0.2038339293921738,28
2026-05-15,0.4121851373926443,0.3129394530157215,0.2948086119703584,-0.0601592683118661,0.0965701720697833,0.254057076771471,26
2026-05-18,0.3176222288751107,0.3776918055831464,0.5774454472779341,0.2662192038710804,0.1029095843786672,0.3072867004844686,29
2026-05-19,0.5788011861022913,0.245353392533991,0.7639249639242289,0.1643134523495656,0.0973040658957296,0.2914737219231328,26
2026-05-20,0.5035482474235481,0.4093879465812063,0.3105272246159629,0.002912161642492,0.0743929737303896,0.2791754901866196,31
2026-05-21,0.1625503287154985,0.2776416831420369,-0.0065740723823145,0.2592124254365555,0.0868460218899572,0.2341150074158444,30
2026-05-22,0.2299987931321281,0.3916528768973886,0.2806877137241888,0.1232737223953902,0.1163851509832468,0.2309884693856292,22
2026-05-25,0.38732494274530566,5.632157586931056e-17,0.38732494274530566,0.3873249427453057,0.19590369894226728,0.22172949002207457,35
