date,title,sentiment_score,positive_count,negative_count,source
2026-04-13,[테헤란로] 조선업 찬물 끼얹는 은행들,0.38,1,0,http://www.fnnews.com/news/202604131813278521
2026-04-13,"티엠씨, 전장사업 품고 영역 확장… 종합 케이블 솔루션 도약",-0.261,0,1,https://www.pinpointnews.co.kr/news/articleView.html?idxno=445042
2026-04-13,"[신아일보tv] K-조선, 기술 초격차로 1위 노린다",0.38,1,0,https://www.shinailbo.co.kr/news/articleView.html?idxno=5010672
2026-04-13,"중동 악화 속, 국내 조선주 '장중 뚝'...LNG선 수주는?",0.133,1,1,http://www.choicenews.co.kr/news/articleView.html?idxno=163724
2026-04-14,"대한조선, 최대주주등 보유주식 1000주 감소",0.0,0,0,https://www.digitaltoday.co.kr/news/articleView.html?idxno=656844
2026-04-14,"티엠씨, KEPIC 인증 확보로 원전 시장 공략… 북미 진출 가속도",0.261,1,0,https://www.pinpointnews.co.kr/news/articleView.html?idxno=445319
2026-04-16,"당대표 '미국행'에 당내 부글…장동혁, 노림수는?",0.0,0,0,https://news.tf.co.kr/read/ptoday/2313716.htm
2026-04-15,[산업공시] 삼성에스디에스 전환사채 발행 결정 등,0.0,0,0,https://www.econovill.com/news/articleView.html?idxno=737459
2026-04-15,“선거 앞두고 후보들은 피눈물 나는데 해외여행 화보 찍어 민주당에 조...,0.0,0,0,https://www.kwnews.co.kr/page/view/2026041550167600000
2026-04-15,[연합뉴스 이 시각 헤드라인] - 18:00,0.0,0,0,https://www.yna.co.kr/view/AKR20260415159700011?input=1195m
2026-04-15,“해외여행 화보인가” “지방선거 후보들은 피눈물 나는데” 장동혁 방...,0.0,0,0,https://www.ichannela.com/news/main/news_detailPage.do?publishId=000000524241
2026-04-15,"장동혁 국힘 대표, 美헤리티지재단과 정책 간담회",0.0,0,0,https://www.hankyung.com/article/202604153309i
2026-04-15,"장동혁, 美 싱크탱크 만나 “신 안보 전략 수립”…오늘 백악관 방문",0.0,0,0,https://www.seoul.co.kr/news/politics/2026/04/15/20260415500236?wlog_tag3=naver
2026-04-15,"장동혁, 미국서 ""新안보전략 수립할 것""…당내선 ""당원들 억장 무너져""",0.0,0,0,https://www.sisajournal.com/news/articleView.html?idxno=369663
2026-04-15,"""후보들 피눈물 나는데 美서 화보 찍나""...장동혁 대표 처신에 당 '부글...",0.0,0,0,https://www.newspim.com/news/view/20260415001128
2026-04-15,“해외여행 화보찍냐” 장동혁 美사진에 국힘 의원들도 비판,0.0,0,0,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0100&key=20260415.99099004429
2026-04-15,기업공시 [4월 15일],0.0,0,0,https://www.sedaily.com/article/20032913?ref=naver
2026-04-15,"장동혁, 미국 보수 싱크탱크 방문…“한미동맹 통해 위협 헤쳐나가야”",0.0,0,0,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8536603&ref=A
2026-04-15,"장동혁, 워싱턴 한국전쟁 기념비 참배…“한미동맹 더 공고히”",0.0,0,0,https://www.donga.com/news/Politics/article/all/20260415/133745312/2
2026-04-15,"장동혁, 미국에서 뭐 하고 있길래…당내 시선도 '싸늘'",0.0,0,0,https://www.mt.co.kr/politics/2026/04/15/2026041513184149089
2026-04-15,"방미 장동혁 ""新안보전략 수립""…당내선 ""후보들은 피눈물"" 비판",0.0,0,0,https://www.yna.co.kr/view/AKR20260415134200001?input=1195m
2026-04-15,"장동혁, 美 보수 싱크탱크와 간담회…""한미동맹 튼튼히 할 것""",0.0,0,0,http://www.metroseoul.co.kr/article/20260415500427
2026-04-15,"국힘 장동혁 대표·김민수 최고위원, 미국 보수 싱크탱크와 간담회",0.0,0,0,https://www.fntoday.co.kr/news/articleView.html?idxno=382365
2026-04-15,美 보수 싱크탱크 찾은 장동혁···백악관에선 누굴 만날까,0.0,0,0,https://www.pennmike.com/news/articleView.html?idxno=118803
2026-04-15,"'방미' 장동혁, 트럼프 정부 싱크탱크와 간담회…""한미동맹으로 위기 극...",0.0,0,0,https://www.newspim.com/news/view/20260415000993
2026-04-15,"방미 장동혁, 미 보수 싱크탱크와 간담회…""새로운 안보전략 수립""",0.0,0,0,https://www.mediapen.com/news/view/1093573
2026-04-15,"장동혁, 트럼프 싱크탱크와 간담회…""한미동맹 더 튼튼히""",0.0,0,0,https://www.news1.kr/politics/assembly/6137504
2026-04-15,"張, 美 AFPI·헤리티지재단 간담회 ""한미동맹 강화""",0.0,0,0,https://view.asiae.co.kr/article/2026041515243042650
2026-04-15,"미국서 뭐했나 봤더니…장동혁, AFPI·헤리티지재단 만나 외교안보 논의",0.0,0,0,https://www.dailian.co.kr/news/view/1633906/?sc=Naver
2026-04-15,"장동혁, 美 보수 싱크탱크와 간담회…""新안보전략 수립할 것""",0.0,0,0,https://www.newsis.com/view/NISX20260415_0003592501
2026-04-15,"장동혁 ""美 공화당 싱크탱크와 간담회…신안보전략 수립하겠다""",0.0,0,0,https://www.mt.co.kr/politics/2026/04/15/2026041514351160749
2026-04-15,"[공시] HD현대마린엔진, 대한조선서 409억 규모 선박엔진 수주",0.38,1,0,https://www.getnews.co.kr/news/articleView.html?idxno=867826
2026-04-15,[주요공시] 4월 15일 오후,0.0,0,0,https://www.ebn.co.kr/news/articleView.html?idxno=1705520
2026-04-15,"HD현대마린엔진, 409억 선박엔진 공급계약 [공시pick]",0.0,0,0,http://www.joseilbo.com/news/news_read.php?uid=566578&class=17&grp=
2026-04-15,HD한국조선해양 주가 힘찬 뱃고동… 고부가가치 선박 위주 수주 부각,-0.197,1,2,https://www.pinpointnews.co.kr/news/articleView.html?idxno=445644
2026-04-15,"“후보는 피눈물 나는데, 장동혁 美서 화보찍나”…국힘 의원들 “억장...",0.0,0,0,https://www.donga.com/news/Politics/article/all/20260415/133743209/1
2026-04-15,"[공시] HD현대마린엔진, 대한조선과 409억 선박엔진 공급 계약",0.0,0,0,https://www.g-enews.com/view.php?ud=20260415100917578644093b5d4e_1
2026-04-15,"HD현대마린엔진, 대한조선에 선박엔진 공급",0.0,0,0,https://www.bloter.net/news/articleView.html?idxno=659512
2026-04-15,"HD현대마린엔진, 대한조선과 엔진 공급계약… 409억원 규모",0.0,0,0,https://www.viva100.com/article/20260415500225
2026-04-15,"HD현대마린엔진, 대한조선과 409억4864만2800원 선박엔진 공급계약 체결",0.0,0,0,https://www.digitaltoday.co.kr/news/articleView.html?idxno=656932
2026-04-15,"HD현대마린엔진, 선박엔진 공급계약 체결→국내 매출 기반 확대",0.0,0,0,https://www.topstarnews.net/news/articleView.html?idxno=16034923
2026-04-17,"1분기 IB 시장 한파 속… NH證 선두, KB證 IPO 주춤",0.0,0,0,https://it.chosun.com/news/articleView.html?idxno=2023092160493
2026-04-16,지방선거 보도… 출마자보다 지역 현안 등 ‘진짜 이슈’ 조명해야,0.0,0,0,https://www.chosun.com/special/ombusman/2026/04/16/BFCTCSW6MFFVBNJIM37BJYEISM/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
2026-04-16,[산업공시] 대우건설 신흥3구역 공공참여 재개발사업 수주 등,0.38,1,0,https://www.econovill.com/news/articleView.html?idxno=737647
2026-04-16,"대한조선, 아프리카 선사와 원유운반선 1척 건조 계약",0.0,0,0,http://www.lawissue.co.kr/view.php?ud=20260416172955189f4ab64559d_12
2026-04-16,"[오늘의 주요공시·16] 삼성SDS, 사모펀드 KKR서 1조2000억 투자 유치",0.38,1,0,https://www.safetimes.co.kr/news/articleView.html?idxno=241757
2026-04-16,[오늘의 주요공시] 케이티앤지ㆍ대우건설ㆍ한전기술 등,0.38,1,0,https://www.etoday.co.kr/news/view/2576497
2026-04-16,"[POP!기업] 삼성디스플레이, 협력사 미래 OLED·AI 전략 공유…상생협력...",0.38,1,0,http://www.popcornnews.net/news/articleView.html?idxno=118589
2026-04-16,기업공시 [4월 16일],0.38,1,0,https://www.sedaily.com/article/20033449?ref=naver
2026-04-16,"HD현대마린엔진, 잇단 수주 낭보…매출 퀀텀 점프 ‘청신호’",0.38,1,0,https://www.topdaily.kr/articles/109715
2026-04-16,"[로드뷰] ""슬롯은 닫히고, 기술은 열린다""… 대한조선·삼성重, 조선 판...",0.38,1,0,http://www.newsroad.co.kr/news/articleView.html?idxno=58038
2026-04-16,"[이슈] 장동혁 방미 사진 공개되자 ""괴기스럽다""…국민의힘 당내 분노 ...",0.0,0,0,https://www.polinews.co.kr/news/articleView.html?idxno=728667
2026-04-16,"[시경Today-조선·항공] 대한항공, 1100억 라운지 확대... 1.2조 안전 투...",0.583,2,0,https://www.meconomynews.com/news/articleView.html?idxno=130239
2026-04-16,"대한조선, 1329억 원유운반선 1척 수주 [공시pick]",0.38,1,0,http://www.joseilbo.com/news/news_read.php?uid=566667&class=17&grp=
2026-04-16,"대한조선, 1329억원 규모 원유운반선 1척 수주",0.38,1,0,https://view.asiae.co.kr/article/2026041613344012393
2026-04-16,“정주영 명예회장이 탐냈던 천혜의 부지” 대한조선 수주 러시,0.38,1,0,http://www.thebigdata.co.kr/view.php?ud=202604161228593769570d99e4c8_23
2026-04-16,"""지방선거 출마 후보들은 피눈물 나는데""…미국에서 혼자 신난 야당 대...",0.0,0,0,https://www.cnbnews.com/news/article.html?no=789508
2026-04-16,"대한조선, 2분기 들어 수에즈막스 탱커 추가 수주",0.38,1,0,https://www.insightkorea.co.kr/news/articleView.html?idxno=244787
