Date,Open,High,Low,Close,Volume
2026-03-25,1694.76,1763.06,1694.76,1750.06,2237
2026-03-26,1752.4,1752.4,1688.89,1704.16,1632
2026-03-27,1654.15,1703.97,1622.55,1688.13,1375
2026-03-30,1620.9,1666.68,1594.74,1617.22,1728
2026-03-31,1587.63,1598.13,1522.01,1528.92,4220
2026-04-01,1598.09,1621.86,1588.33,1620.36,1279
2026-04-02,1629.78,1635.27,1484.74,1502.13,1921
2026-04-03,1539.48,1540.92,1513.32,1522.36,1055
2026-04-06,1529.96,1551.15,1500.37,1509.27,834
2026-04-07,1543.02,1547.85,1501.54,1510.49,1007
2026-04-08,1561.89,1594.97,1561.89,1591.06,1470
2026-04-09,1574.41,1603.92,1565.9,1588.63,987
2026-04-10,1606.26,1659.89,1605.83,1650.89,1733
2026-04-13,1624.93,1682.62,1609.12,1669.36,985
2026-04-14,1702.21,1723.93,1697.62,1715.02,1215
2026-04-15,1747.6,1747.6,1710.96,1725.25,2131
2026-04-16,1736.04,1772.74,1715.62,1770.73,1695
2026-04-17,1799.68,1813.3,1769.83,1808.17,2022
2026-04-20,1789.68,1809.81,1776.48,1788.06,11572
2026-04-21,1799.08,1803.62,1770.2,1787.42,2374
2026-04-22,1789.47,1814.04,1766.05,1812.56,2014
2026-04-23,1836.05,1844.07,1773.8,1817.47,5548
2026-04-24,1826.12,1876.68,1809.84,1875.33,2378
2026-04-27,1910.38,1912.87,1866.06,1876.84,2067
2026-04-28,1876.36,1902.63,1857.03,1887.01,1412
2026-04-29,1874.16,1896.31,1869.71,1886.12,1439
2026-04-30,1887.84,1889.43,1840.16,1857.64,1244
2026-05-04,1883.55,1905.85,1877.15,1899.17,2007
2026-05-06,1929.55,1931.33,1898.58,1921.58,2213
2026-05-07,1939.61,1942.53,1873.95,1908.94,3006
2026-05-08,1885.34,1899.97,1850.91,1872.72,1719
2026-05-11,1897.1,1900.07,1848.39,1881.81,1694
2026-05-12,1884.12,1890.64,1765.69,1815.55,1938
2026-05-13,1814.96,1875.66,1773.14,1870.79,1666
2026-05-14,1906.01,1976.46,1888.19,1976.46,2241
2026-05-15,1953.0,1954.81,1776.73,1803.45,2322
2026-05-18,1793.7,1822.98,1718.29,1801.85,2098
2026-05-19,1796.75,1817.31,1731.56,1753.99,3060
