_date,Volume
2026-04-27,240253764
2026-04-28,117164983
2026-04-29,208180797
2026-04-30,202731831
2026-05-04,162967780
2026-05-06,211838903
2026-05-07,161195143
2026-05-08,126657964
2026-05-11,158122001
2026-05-12,205866700
2026-05-13,161586366
2026-05-14,193111721
2026-05-15,161419481
2026-05-18,124982891
2026-05-19,99805376
2026-05-20,120803257
2026-05-21,192855866
