Date,Open,High,Low,Close,Volume
2026-03-03,403000.0,404000.0,373000.0,374500.0,842427
2026-03-04,356500.0,362500.0,318000.0,321500.0,1237021
2026-03-05,350500.0,355000.0,340500.0,346500.0,684573
2026-03-06,340000.0,357500.0,337500.0,353500.0,513149
2026-03-09,331500.0,338500.0,324500.0,336000.0,461460
2026-03-10,351500.0,351500.0,337000.0,343500.0,367031
2026-03-11,349500.0,355000.0,342000.0,345000.0,302616
2026-03-12,342000.0,351000.0,342000.0,347500.0,270855
2026-03-13,336500.0,343500.0,335000.0,337000.0,304728
2026-03-16,337000.0,339500.0,332500.0,333500.0,237017
2026-03-17,341000.0,346500.0,340500.0,342500.0,201085
2026-03-18,348500.0,352750.0,346000.0,349500.0,242341
2026-03-19,339500.0,342000.0,336500.0,338000.0,339117
2026-03-20,341000.0,343500.0,338500.0,343500.0,462448
2026-03-23,333000.0,340000.0,325000.0,325000.0,445916
2026-03-24,336500.0,339500.0,328500.0,339500.0,296420
2026-03-25,4742.44,4795.76,4708.55,4751.97,29368
2026-03-26,345000.0,351000.0,340500.0,342500.0,258690
2026-03-27,4567.95,4680.05,4478.58,4680.05,40600
2026-03-30,4516.48,4672.56,4489.04,4646.41,72239
2026-03-31,342000.0,343000.0,332000.0,332500.0,390060
2026-04-01,4663.69,4731.14,4588.27,4720.1,24038
2026-04-02,350000.0,362000.0,337000.0,341000.0,585197
2026-04-03,4641.03,4656.43,4561.19,4609.65,50216
2026-04-06,349500.0,355000.0,346500.0,349000.0,262261
2026-04-07,347000.0,354500.0,343000.0,345500.0,272984
2026-04-08,358000.0,363500.0,351000.0,362500.0,454015
2026-04-09,4906.84,4992.08,4896.32,4981.52,45568
2026-04-10,370500.0,373500.0,365000.0,369000.0,246719
2026-04-13,362500.0,365000.0,355500.0,360000.0,284457
2026-04-14,5034.51,5042.37,4984.32,4999.04,55709
2026-04-15,5063.96,5092.33,5046.78,5086.53,29462
2026-04-16,5131.64,5199.16,5101.04,5199.16,32797
2026-04-17,5196.12,5230.28,5169.47,5219.73,62744
2026-04-20,5234.56,5243.25,5184.35,5204.35,34844
2026-04-21,5250.37,5320.46,5245.32,5316.71,45522
2026-04-22,5333.5,5399.49,5309.13,5399.49,52244
2026-04-23,5454.07,5500.27,5299.26,5413.63,46083
2026-04-24,5446.41,5497.54,5402.88,5496.62,37001
2026-04-27,5534.37,5534.37,5432.84,5471.43,34271
2026-04-28,5498.07,5586.15,5498.07,5538.74,48147
2026-04-29,5627.21,5749.02,5584.34,5749.02,60284
2026-04-30,5708.58,5713.46,5593.45,5617.39,94912
2026-05-04,5736.09,5758.85,5675.5,5694.69,58514
2026-05-06,5668.41,5689.18,5601.17,5667.3,40222
2026-05-07,5671.16,5697.13,5567.2,5588.54,30814
2026-05-08,5594.61,5616.44,5527.28,5593.31,24755
2026-05-11,5657.71,5664.74,5488.38,5512.31,32423
2026-05-12,5514.48,5514.48,5181.63,5314.22,39838
2026-05-13,5374.0,5379.63,5177.2,5272.27,24080
2026-05-14,5324.62,5422.98,5257.26,5422.98,33363
2026-05-15,5460.97,5517.95,5099.98,5169.91,42063
2026-05-18,5149.13,5160.89,4890.65,5102.06,25810
2026-05-19,5096.64,5109.07,4868.9,4949.3,23403
