Date,Open,High,Low,Close,Volume
2026-03-25,7869.82,8065.31,7815.3,8052.31,29519
2026-03-26,8110.55,8112.2,7908.09,7956.21,38342
2026-03-27,7748.57,7826.78,7536.12,7826.78,21487
2026-03-30,7547.54,7736.74,7418.16,7713.8,39664
2026-03-31,7605.92,7620.56,7358.76,7402.17,243744
2026-04-01,7729.63,8083.97,7639.75,8057.44,147720
2026-04-02,8104.01,8254.28,7792.07,7865.92,284381
2026-04-03,8049.08,8282.99,8034.53,8192.49,144956
2026-04-06,8216.61,8339.88,8053.04,8119.32,365941
2026-04-07,8063.8,8198.62,7976.62,8034.29,239207
2026-04-08,8234.42,8434.24,8153.73,8413.23,157180
2026-04-09,8443.51,8562.89,8388.32,8485.57,314694
2026-04-10,8575.72,8731.86,8575.72,8672.52,142855
2026-04-13,8717.47,8806.51,8575.97,8788.42,453178
2026-04-14,8897.45,8912.83,8764.12,8772.68,315417
2026-04-15,8858.42,8904.68,8727.02,8767.77,111604
2026-04-16,8845.15,8926.48,8783.67,8838.39,65633
2026-04-17,8935.06,8954.48,8807.56,8906.07,67923
2026-04-20,8972.21,9039.56,8927.52,8962.89,93970
2026-04-21,9040.78,9182.3,9031.56,9159.57,54463
2026-04-22,9265.41,9514.46,9218.86,9433.91,215910
2026-04-23,9504.64,9504.64,9054.14,9239.08,51991
2026-04-24,9276.25,9348.02,9223.6,9306.36,42508
2026-04-27,9348.12,9348.12,9146.56,9310.62,60312
2026-04-28,9483.79,9770.12,9483.79,9635.57,327840
2026-04-29,9777.57,9777.57,9582.99,9687.37,137250
2026-04-30,9673.2,9673.2,9353.62,9486.14,68230
2026-05-04,9729.26,9878.05,9723.44,9866.5,98306
2026-05-06,9900.51,10123.83,9741.58,10032.24,55149
2026-05-07,10087.11,10087.11,9656.63,9685.07,78084
2026-05-08,9684.26,9684.26,9416.37,9568.59,36401
2026-05-11,9599.52,9602.19,9382.91,9466.22,40740
2026-05-12,9523.73,9673.74,8990.29,9176.15,87940
2026-05-13,9245.24,9270.74,8938.29,9170.01,85203
2026-05-14,9272.7,9350.99,9188.2,9292.45,110416
2026-05-15,9290.32,9360.09,8746.96,8891.13,61476
2026-05-18,8931.89,8931.89,8449.51,8808.57,28253
2026-05-19,8873.34,8875.31,8434.36,8554.03,29227
