Date,Open,High,Low,Close,Volume
2026-03-03,144700.0,154800.0,135000.0,135400.0,6443038
2026-03-04,127800.0,131000.0,108500.0,108500.0,4515106
2026-03-05,121200.0,124700.0,118500.0,122100.0,2260208
2026-03-06,117000.0,126800.0,117000.0,126700.0,1797553
2026-03-09,122000.0,131400.0,120100.0,123700.0,1821801
2026-03-10,127500.0,128800.0,122000.0,124400.0,1275705
2026-03-11,131000.0,141200.0,130700.0,133600.0,4435288
2026-03-12,132300.0,139800.0,131000.0,136700.0,1942228
2026-03-13,135400.0,136900.0,133200.0,136900.0,1188043
2026-03-16,135400.0,139000.0,131000.0,131900.0,1222379
2026-03-17,133800.0,135600.0,132000.0,132700.0,682572
2026-03-18,133900.0,134500.0,130600.0,132900.0,1000923
2026-03-19,130600.0,132000.0,130000.0,130000.0,579582
2026-03-20,130000.0,131600.0,127700.0,129100.0,853925
2026-03-23,125000.0,125200.0,118900.0,118900.0,993984
2026-03-24,124500.0,126200.0,117400.0,122300.0,798598
2026-03-25,17298.2,17551.24,17067.23,17416.84,56588
2026-03-26,129300.0,130300.0,124700.0,125700.0,932327
2026-03-27,17186.28,17680.87,17050.54,17680.87,33990
2026-03-30,16984.31,17182.32,16843.81,17038.98,12714
2026-03-31,121100.0,127400.0,119100.0,120200.0,1636326
2026-04-01,17222.55,17514.33,16829.88,17414.09,14154
2026-04-02,130200.0,132100.0,118700.0,119300.0,1673741
2026-04-03,17334.6,17334.6,16751.5,16751.5,13343
2026-04-06,126800.0,128400.0,121500.0,122000.0,14221161
2026-04-07,123000.0,125300.0,120200.0,120900.0,738425
2026-04-08,127000.0,128600.0,125200.0,127700.0,977536
2026-04-09,17147.15,17185.96,16915.24,17006.52,23796
2026-04-10,125300.0,125700.0,123200.0,123400.0,572233
2026-04-13,120700.0,121600.0,120000.0,120100.0,592187
2026-04-14,16886.74,16966.88,16735.77,16771.55,15764
2026-04-15,17004.83,17388.96,16962.56,17289.69,11982
2026-04-16,17417.44,17676.47,17417.44,17601.42,13393
2026-04-17,17578.13,17597.94,17452.87,17529.36,22313
2026-04-20,17494.79,17605.59,17375.97,17459.51,40914
2026-04-21,17513.34,17526.74,17186.77,17214.93,51037
2026-04-22,17176.17,17229.68,16990.13,17050.57,20855
2026-04-23,17351.86,17370.18,16798.93,16866.05,29087
2026-04-24,16920.69,17144.77,16873.34,17065.03,27577
2026-04-27,17085.03,17102.26,16799.34,16830.29,16260
2026-04-28,16826.86,16945.19,16786.98,16858.1,16444
2026-04-29,16914.67,16947.95,16586.28,16591.87,12532
2026-04-30,16593.7,16611.96,16371.1,16386.95,13773
2026-05-04,16502.15,16502.15,16255.38,16352.12,10510
2026-05-06,16473.08,16473.31,16164.81,16164.81,13376
2026-05-07,16321.98,16479.19,16227.25,16265.25,14184
2026-05-08,16321.3,16366.34,16059.12,16184.62,17893
2026-05-11,16094.36,16132.2,15832.41,15866.99,41134
2026-05-12,15869.28,16048.67,15522.17,15900.34,49200
2026-05-13,15976.66,16151.64,15497.95,15611.95,25579
2026-05-14,15570.22,16057.19,15530.88,16057.19,27615
2026-05-15,16010.15,16085.46,15493.67,15679.91,15848
2026-05-18,15626.15,15626.15,14921.88,15219.6,27943
2026-05-19,15115.93,15302.02,14870.9,14991.4,54782
