year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,529612370103.0,0.0,529612370103.0,,,,,0.0,0.0
2025,Q2,585551000000.0,0.0,55938629897.0,,,,-0.8943781658911764,-0.7071067811865476,-1.0
2025,Q3,849091000000.0,0.0,263540000000.0,,,,3.7112344454137896,-0.0820861328461565,-2.0
2025,Q4,2345329000000.0,1199724000000.0,1496238000000.0,,,,4.677460727024361,1.4288044889662503,-1.0
2026,Q1,1106314000000.0,0.0,1106314000000.0,,,1.0889126886987968,-0.2606029254704131,0.5499914801676705,1.0
