year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,44297137678.0,0.0,44297137678.0,,,,,0.0,0.0
2025,Q2,56267894060.0,0.0,11970756382.0,,,,-0.7297623049819486,-0.7071067811865476,-1.0
2025,Q3,31157096955.0,0.0,-25110797105.0,,,,-3.0976784009035727,-1.0220376241967566,-2.0
