date,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
2025-02-21,266961,NAVER,35420,Y,주주총회소집공고,20250221002682,NAVER,20250221,
2025-02-26,266961,NAVER,35420,Y,대규모기업집단현황공시[분기별공시(대표회사용)],20250226000791,NAVER,20250226,공
2025-03-04,266961,NAVER,35420,Y,기업설명회(IR)개최(안내공시)              ,20250304800058,NAVER,20250304,유
2025-03-10,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250310000459,주건범,20250310,
2025-03-11,266961,NAVER,35420,Y,감사보고서제출              ,20250311801946,NAVER,20250311,유
2025-03-12,266961,NAVER,35420,Y,의결권대리행사권유참고서류,20250312000157,컨두잇,20250312,
2025-03-18,266961,NAVER,35420,Y,사업보고서 (2024.12),20250318000645,NAVER,20250318,연
2025-03-26,266961,NAVER,35420,Y,주요사항보고서(자기주식처분결정),20250326000754,NAVER,20250326,
2025-04-01,266961,NAVER,35420,Y,주식등의대량보유상황보고서(약식),20250401003792,국민연금공단,20250401,
2025-04-02,266961,NAVER,35420,Y,최대주주등소유주식변동신고서              ,20250402800428,NAVER,20250402,유
2025-04-04,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250404000109,최수연,20250404,
2025-04-07,266961,NAVER,35420,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20250407001045,허규,20250407,
2025-04-11,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250411002942,김연태,20250411,
2025-04-17,266961,NAVER,35420,Y,기업설명회(IR)개최(안내공시)              ,20250417800911,NAVER,20250417,유
2025-04-30,266961,NAVER,35420,Y,주요사항보고서(자기주식처분결정),20250430001426,NAVER,20250430,
2025-05-09,266961,NAVER,35420,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250509800009,NAVER,20250509,유
2025-05-15,266961,NAVER,35420,Y,자기주식처분결과보고서,20250515000481,NAVER,20250515,
2025-05-23,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250523000450,최인혁,20250523,
2025-05-28,266961,NAVER,35420,Y,대규모기업집단현황공시[연1회(동일인용)],20250528000153,이해진,20250528,공
2025-05-30,266961,NAVER,35420,Y,기업지배구조보고서공시              ,20250530800664,NAVER,20250530,유
2025-06-02,266961,NAVER,35420,Y,기업설명회(IR)개최(안내공시)              ,20250602800461,NAVER,20250602,유
2025-06-09,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250609000227,박홍석,20250609,
2025-06-19,266961,NAVER,35420,Y,지속가능경영보고서등관련사항(자율공시)              ,20250619800447,NAVER,20250619,유
2025-06-27,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250627000846,김성호,20250627,
2025-07-02,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250702000399,오성권,20250702,
2025-07-04,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250704000368,장준영,20250704,
2025-07-11,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250711000244,강새봄,20250711,
2025-07-18,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250718000447,김재엽,20250718,
2025-07-24,266961,NAVER,35420,Y,기업설명회(IR)개최(안내공시)              ,20250724800405,NAVER,20250724,유
2025-08-05,266961,NAVER,35420,Y,주식소각결정              ,20250805800311,NAVER,20250805,유
2025-08-08,266961,NAVER,35420,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250808800015,NAVER,20250808,유
2025-08-12,266961,NAVER,35420,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250812000052,NAVER,20250812,공
2025-08-14,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250814002234,오성권,20250814,
2025-08-18,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250818000150,원윤식,20250818,
2025-08-27,266961,NAVER,35420,Y,대규모기업집단현황공시[분기별공시(대표회사용)],20250827000140,NAVER,20250827,공
2025-09-01,266961,NAVER,35420,Y,기업설명회(IR)개최(안내공시)              ,20250901800619,NAVER,20250901,유
2025-09-12,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250912000462,오현진,20250912,
2025-09-19,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250919000388,오현진,20250919,
2025-09-24,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250924000394,차동철,20250924,
2025-09-25,266961,NAVER,35420,Y,풍문또는보도에대한해명(미확정)              ,20250925800158,NAVER,20250925,유
2025-09-26,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250926000553,정상혁,20250926,
2025-09-30,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250930000661,강태은,20250930,
2025-10-16,266961,NAVER,35420,Y,기업설명회(IR)개최(안내공시)              ,20251016800243,NAVER,20251016,유
2025-10-17,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251017000281,김소연,20251017,
2025-10-24,266961,NAVER,35420,Y,풍문또는보도에대한해명(미확정)              ,20251024800404,NAVER,20251024,유
2025-11-05,266961,NAVER,35420,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20251105800024,NAVER,20251105,유
2025-11-07,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251107000424,강새봄,20251107,
2025-11-14,266961,NAVER,35420,Y,분기보고서 (2025.09),20251114001436,NAVER,20251114,
2025-11-21,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251121000396,이종현,20251121,
2025-11-26,266961,NAVER,35420,Y,대규모기업집단현황공시[분기별공시(대표회사용)],20251126000054,NAVER,20251126,공
2025-11-27,266961,NAVER,35420,Y,[기재정정]주식교환ㆍ이전결정(종속회사의주요경영사항)              ,20251127800001,NAVER,20251127,유
2025-12-01,266961,NAVER,35420,Y,기업설명회(IR)개최(안내공시)              ,20251201800567,NAVER,20251201,유
2025-12-02,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251202000266,하태흥,20251202,
2025-12-10,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251210000455,고영실,20251210,
2025-12-15,266961,NAVER,35420,Y,공정거래자율준수프로그램운영현황(안내공시)              ,20251215800005,NAVER,20251215,유
2025-12-16,266961,NAVER,35420,Y,[기재정정]주식매수선택권부여에관한신고,20251216000460,NAVER,20251216,
2025-12-29,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251229000455,오현진,20251229,
2025-12-31,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251231000459,박우성,20251231,
2026-01-16,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260116000285,송대섭,20260116,
2026-01-23,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260123000472,이호석,20260123,
2026-01-30,266961,NAVER,35420,Y,[기재정정]타법인주식및출자증권취득결정              ,20260130800881,NAVER,20260130,유
2026-02-02,266961,NAVER,35420,Y,[기재정정]금전대여결정              ,20260202801292,NAVER,20260202,유
2026-02-06,266961,NAVER,35420,Y,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260206800005,NAVER,20260206,유
2026-02-11,266961,NAVER,35420,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20260211000701,NAVER,20260211,공
2026-02-12,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260212001163,주문현,20260212,
2026-02-13,266961,NAVER,35420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260213002327,이세훈,20260213,
