date,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
2025-04-25,137997,현대차증권,1500,Y,특수관계인과의내부거래,20250425000243,현대차증권,20250425,공
2025-04-28,137997,현대차증권,1500,Y,증권발행실적보고서,20250428000074,현대차증권,20250428,
2025-04-29,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합증권-주가연계증권),20250429000370,현대차증권,20250429,
2025-04-30,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250430000670,현대차증권,20250430,
2025-05-02,137997,현대차증권,1500,Y,주식등의대량보유상황보고서(일반),20250502000421,현대자동차,20250502,
2025-05-07,137997,현대차증권,1500,Y,자기주식취득결과보고서,20250507000015,현대차증권,20250507,
2025-05-08,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250508000259,현대차증권,20250508,
2025-05-12,137997,현대차증권,1500,Y,증권발행실적보고서,20250512000765,현대차증권,20250512,
2025-05-14,137997,현대차증권,1500,Y,증권발행실적보고서,20250514000014,현대차증권,20250514,
2025-05-15,137997,현대차증권,1500,Y,증권발행실적보고서,20250515000139,현대차증권,20250515,
2025-05-21,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250521000046,현대차증권,20250521,
2025-05-22,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250522000065,현대차증권,20250522,
2025-05-23,137997,현대차증권,1500,Y,증권발행실적보고서,20250523000381,현대차증권,20250523,
2025-05-26,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250526000323,현대차증권,20250526,
2025-05-27,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250527000182,현대차증권,20250527,
2025-05-28,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250528000385,현대차증권,20250528,
2025-05-30,137997,현대차증권,1500,Y,증권발행실적보고서,20250530000305,현대차증권,20250530,
2025-06-02,137997,현대차증권,1500,Y,증권발행실적보고서,20250602000539,현대차증권,20250602,
2025-06-04,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250604000121,현대차증권,20250604,
2025-06-05,137997,현대차증권,1500,Y,증권발행실적보고서,20250605000200,현대차증권,20250605,
2025-06-09,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250609000240,현대차증권,20250609,
2025-06-10,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250610000268,현대차증권,20250610,
2025-06-11,137997,현대차증권,1500,Y,최대주주등소유주식변동신고서              ,20250611800052,현대차증권,20250611,유
2025-06-12,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250612000184,현대차증권,20250612,
2025-06-13,137997,현대차증권,1500,Y,증권발행실적보고서,20250613000487,현대차증권,20250613,
2025-06-16,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250616000052,현대차증권,20250616,
2025-06-17,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250617000205,현대차증권,20250617,
2025-06-18,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250618000099,현대차증권,20250618,
2025-06-20,137997,현대차증권,1500,Y,증권발행실적보고서,20250620000286,현대차증권,20250620,
2025-06-23,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250623000117,현대차증권,20250623,
2025-06-24,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합증권-주가연계증권),20250624000169,현대차증권,20250624,
2025-06-25,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250625000150,현대차증권,20250625,
2025-06-26,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250626000094,현대차증권,20250626,
2025-06-27,137997,현대차증권,1500,Y,증권발행실적보고서,20250627000835,현대차증권,20250627,
2025-06-30,137997,현대차증권,1500,Y,증권발행실적보고서,20250630000743,현대차증권,20250630,
2025-07-01,137997,현대차증권,1500,Y,증권발행실적보고서,20250701000388,현대차증권,20250701,
2025-07-02,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250702000307,현대차증권,20250702,
2025-07-04,137997,현대차증권,1500,Y,주식등의대량보유상황보고서(약식),20250704000436,세종텔레콤,20250704,
2025-07-07,137997,현대차증권,1500,Y,증권발행실적보고서,20250707000316,현대차증권,20250707,
2025-07-08,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250708000283,현대차증권,20250708,
2025-07-09,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250709000231,현대차증권,20250709,
2025-07-10,137997,현대차증권,1500,Y,계열금융회사의약관에의한금융거래-[예ㆍ적금],20250710000237,현대차증권,20250710,공
2025-07-11,137997,현대차증권,1500,Y,증권발행실적보고서,20250711000080,현대차증권,20250711,
2025-07-14,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250714000078,현대차증권,20250714,
2025-07-15,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250715000351,현대차증권,20250715,
2025-07-16,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250716000151,현대차증권,20250716,
2025-07-17,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250717000211,현대차증권,20250717,
2025-07-18,137997,현대차증권,1500,Y,증권발행실적보고서,20250718000257,현대차증권,20250718,
2025-07-21,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250721000043,현대차증권,20250721,
2025-07-22,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250722000076,현대차증권,20250722,
2025-07-23,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합증권-주가연계증권),20250723000112,현대차증권,20250723,
2025-07-24,137997,현대차증권,1500,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250724800100,현대차증권,20250724,유
2025-07-25,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250725000396,현대차증권,20250725,
2025-07-28,137997,현대차증권,1500,Y,증권발행실적보고서,20250728000059,현대차증권,20250728,
2025-07-29,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250729000052,현대차증권,20250729,
2025-07-30,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250730000250,현대차증권,20250730,
2025-07-31,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250731000231,현대차증권,20250731,
2025-08-01,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합증권-주가연계증권),20250801000402,현대차증권,20250801,
2025-08-04,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250804000072,현대차증권,20250804,
2025-08-05,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250805000203,현대차증권,20250805,
2025-08-06,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250806000026,현대차증권,20250806,
2025-08-08,137997,현대차증권,1500,Y,증권발행실적보고서,20250808000431,현대차증권,20250808,
2025-08-11,137997,현대차증권,1500,Y,증권발행실적보고서,20250811000391,현대차증권,20250811,
2025-08-13,137997,현대차증권,1500,Y,증권발행실적보고서,20250813000677,현대차증권,20250813,
2025-08-14,137997,현대차증권,1500,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250814001866,현대차증권,20250814,공
2025-08-21,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250821000374,현대차증권,20250821,
2025-08-22,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250822000030,현대차증권,20250822,
2025-08-25,137997,현대차증권,1500,Y,증권발행실적보고서,20250825000322,현대차증권,20250825,
2025-08-26,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250826000153,현대차증권,20250826,
2025-08-27,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250827000072,현대차증권,20250827,
2025-08-28,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합증권-주가연계증권),20250828000165,현대차증권,20250828,
2025-08-29,137997,현대차증권,1500,Y,대규모기업집단현황공시[분기별공시(개별회사용)],20250829000092,현대차증권,20250829,공
2025-09-01,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250901000256,현대차증권,20250901,
2025-09-02,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250902000116,현대차증권,20250902,
2025-09-03,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250903000135,현대차증권,20250903,
2025-09-05,137997,현대차증권,1500,Y,증권발행실적보고서,20250905000261,현대차증권,20250905,
2025-09-08,137997,현대차증권,1500,Y,증권발행실적보고서,20250908000084,현대차증권,20250908,
2025-09-09,137997,현대차증권,1500,Y,증권발행실적보고서,20250909000084,현대차증권,20250909,
2025-09-10,137997,현대차증권,1500,Y,증권발행실적보고서,20250910000591,현대차증권,20250910,
2025-09-15,137997,현대차증권,1500,Y,증권발행실적보고서,20250915000327,현대차증권,20250915,
2025-09-16,137997,현대차증권,1500,Y,증권발행실적보고서,20250916000017,현대차증권,20250916,
2025-09-17,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250917000105,현대차증권,20250917,
2025-09-19,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합증권-주가연계증권),20250919000294,현대차증권,20250919,
2025-09-22,137997,현대차증권,1500,Y,증권발행실적보고서,20250922000015,현대차증권,20250922,
2025-09-23,137997,현대차증권,1500,Y,증권발행실적보고서,20250923000253,현대차증권,20250923,
2025-09-24,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합증권-주가연계증권),20250924000168,현대차증권,20250924,
2025-09-25,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20250925000262,현대차증권,20250925,
2025-09-29,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20250929000169,현대차증권,20250929,
2025-09-30,137997,현대차증권,1500,Y,증권발행실적보고서,20250930000128,현대차증권,20250930,
2025-10-01,137997,현대차증권,1500,Y,증권발행실적보고서,20251001000015,현대차증권,20251001,
2025-10-02,137997,현대차증권,1500,Y,증권발행실적보고서,20251002000078,현대차증권,20251002,
2025-10-10,137997,현대차증권,1500,Y,계열금융회사의약관에의한금융거래-[예ㆍ적금],20251010000159,현대차증권,20251010,공
2025-10-13,137997,현대차증권,1500,Y,증권발행실적보고서,20251013000035,현대차증권,20251013,
2025-10-14,137997,현대차증권,1500,Y,증권발행실적보고서,20251014000083,현대차증권,20251014,
2025-10-15,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251015000126,현대차증권,20251015,
2025-10-17,137997,현대차증권,1500,Y,증권발행실적보고서,20251017000006,현대차증권,20251017,
2025-10-20,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합증권-주가연계증권),20251020000046,현대차증권,20251020,
2025-10-21,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251021000245,현대차증권,20251021,
2025-10-22,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합증권-주가연계증권),20251022000272,현대차증권,20251022,
2025-10-23,137997,현대차증권,1500,Y,증권발행실적보고서,20251023000113,현대차증권,20251023,
2025-10-24,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251024000267,현대차증권,20251024,
2025-10-27,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20251027000330,현대차증권,20251027,
2025-10-28,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251028000232,현대차증권,20251028,
2025-10-29,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20251029000189,현대차증권,20251029,
2025-10-30,137997,현대차증권,1500,Y,증권발행실적보고서,20251030000104,현대차증권,20251030,
2025-10-31,137997,현대차증권,1500,Y,증권발행실적보고서,20251031000164,현대차증권,20251031,
2025-11-04,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251104000144,현대차증권,20251104,
2025-11-05,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251105000125,현대차증권,20251105,
2025-11-07,137997,현대차증권,1500,Y,증권발행실적보고서,20251107000094,현대차증권,20251107,
2025-11-10,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251110000097,현대차증권,20251110,
2025-11-12,137997,현대차증권,1500,Y,증권발행실적보고서,20251112000047,현대차증권,20251112,
2025-11-13,137997,현대차증권,1500,Y,증권발행실적보고서,20251113000714,현대차증권,20251113,
2025-11-14,137997,현대차증권,1500,Y,분기보고서 (2025.09),20251114001015,현대차증권,20251114,
2025-11-19,137997,현대차증권,1500,Y,주식등의대량보유상황보고서(약식),20251119000243,세종텔레콤,20251119,
2025-11-20,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251120000091,현대차증권,20251120,
2025-11-21,137997,현대차증권,1500,Y,증권발행실적보고서,20251121000322,현대차증권,20251121,
2025-11-24,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20251124000122,현대차증권,20251124,
2025-11-25,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20251125000340,현대차증권,20251125,
2025-11-26,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251126000161,현대차증권,20251126,
2025-11-28,137997,현대차증권,1500,Y,대규모기업집단현황공시[분기별공시(개별회사용)],20251128000894,현대차증권,20251128,공
2025-12-01,137997,현대차증권,1500,Y,증권발행실적보고서,20251201000357,현대차증권,20251201,
2025-12-02,137997,현대차증권,1500,Y,증권발행실적보고서,20251202000091,현대차증권,20251202,
2025-12-03,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251203000156,현대차증권,20251203,
2025-12-04,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20251204000251,현대차증권,20251204,
2025-12-05,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251205000202,현대차증권,20251205,
2025-12-08,137997,현대차증권,1500,Y,증권발행실적보고서,20251208000039,현대차증권,20251208,
2025-12-09,137997,현대차증권,1500,Y,일괄신고서(기타파생결합증권),20251209000131,현대차증권,20251209,
2025-12-10,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251210000042,현대차증권,20251210,
2025-12-11,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20251211000124,현대차증권,20251211,
2025-12-12,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20251212000258,현대차증권,20251212,
2025-12-15,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20251215000206,현대차증권,20251215,
2025-12-16,137997,현대차증권,1500,Y,주주명부폐쇄기간또는기준일설정              ,20251216800133,현대차증권,20251216,유
2025-12-17,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251217000114,현대차증권,20251217,
2025-12-18,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251218000140,현대차증권,20251218,
2025-12-19,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251219000179,현대차증권,20251219,
2025-12-22,137997,현대차증권,1500,Y,증권발행실적보고서,20251222000090,현대차증권,20251222,
2025-12-23,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20251223000496,현대차증권,20251223,
2025-12-24,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20251224000231,현대차증권,20251224,
2025-12-26,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20251226000058,현대차증권,20251226,
2025-12-29,137997,현대차증권,1500,Y,증권발행실적보고서,20251229000252,현대차증권,20251229,
2025-12-30,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20251230000214,현대차증권,20251230,
2025-12-31,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20251231000304,현대차증권,20251231,
2026-01-02,137997,현대차증권,1500,Y,증권발행실적보고서,20260102000213,현대차증권,20260102,
2026-01-05,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20260105000061,현대차증권,20260105,
2026-01-06,137997,현대차증권,1500,Y,증권발행실적보고서,20260106000355,현대차증권,20260106,
2026-01-08,137997,현대차증권,1500,Y,증권발행실적보고서,20260108000407,현대차증권,20260108,
2026-01-09,137997,현대차증권,1500,Y,증권발행실적보고서,20260109000313,현대차증권,20260109,
2026-01-12,137997,현대차증권,1500,Y,증권발행실적보고서,20260112000147,현대차증권,20260112,
2026-01-13,137997,현대차증권,1500,Y,증권발행실적보고서,20260113000395,현대차증권,20260113,
2026-01-15,137997,현대차증권,1500,Y,계열금융회사의약관에의한금융거래-[예ㆍ적금],20260115000274,현대차증권,20260115,공
2026-01-22,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합증권-주가연계증권),20260122000455,현대차증권,20260122,
2026-01-23,137997,현대차증권,1500,Y,증권발행실적보고서,20260123000078,현대차증권,20260123,
2026-01-27,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20260127000405,현대차증권,20260127,
2026-01-29,137997,현대차증권,1500,Y,매출액또는손익구조30%(대규모법인은15%)이상변경              ,20260129800815,현대차증권,20260129,유
2026-01-30,137997,현대차증권,1500,Y,[첨부정정]연결재무제표기준영업(잠정)실적(공정공시)              ,20260130800445,현대차증권,20260130,유
2026-02-03,137997,현대차증권,1500,Y,일괄신고추가서류(기타파생결합사채),20260203000094,현대차증권,20260203,
2026-02-04,137997,현대차증권,1500,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20260204000014,현대차증권,20260204,공
2026-02-05,137997,현대차증권,1500,Y,증권발행실적보고서,20260205000024,현대차증권,20260205,
2026-02-06,137997,현대차증권,1500,Y,증권발행실적보고서,20260206000570,현대차증권,20260206,
2026-02-10,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20260210000138,현대차증권,20260210,
2026-02-11,137997,현대차증권,1500,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20260211000046,현대차증권,20260211,
2026-02-12,137997,현대차증권,1500,Y,증권발행실적보고서,20260212001301,현대차증권,20260212,
2026-02-13,137997,현대차증권,1500,Y,증권발행실적보고서,20260213000926,현대차증권,20260213,
