date,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
2025-02-17,1515323,LG에너지솔루션,373220,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20250217000459,김범재,20250217,
2025-02-18,1515323,LG에너지솔루션,373220,Y,주주총회소집결의              ,20250218800426,LG에너지솔루션,20250218,유
2025-02-27,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250227005316,최지웅,20250227,
2025-02-28,1515323,LG에너지솔루션,373220,Y,대규모기업집단현황공시[분기별공시(개별회사용)],20250228003587,LG에너지솔루션,20250228,공
2025-03-05,1515323,LG에너지솔루션,373220,Y,감사보고서제출              ,20250305801150,LG에너지솔루션,20250305,유
2025-03-12,1515323,LG에너지솔루션,373220,Y,의결권대리행사권유참고서류,20250312000330,컨두잇,20250312,
2025-03-13,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250313000399,정혁성,20250313,
2025-03-20,1515323,LG에너지솔루션,373220,Y,정기주주총회결과              ,20250320801426,LG에너지솔루션,20250320,유
2025-03-31,1515323,LG에너지솔루션,373220,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20250331000854,성주환,20250331,
2025-04-02,1515323,LG에너지솔루션,373220,Y,[기재정정]타법인주식및출자증권취득결정              ,20250402800812,LG에너지솔루션,20250402,유
2025-04-07,1515323,LG에너지솔루션,373220,Y,기업설명회(IR)개최(안내공시)              ,20250407800334,LG에너지솔루션,20250407,유
2025-04-16,1515323,LG에너지솔루션,373220,Y,풍문또는보도에대한해명(미확정)              ,20250416800690,LG에너지솔루션,20250416,유
2025-04-29,1515323,LG에너지솔루션,373220,Y,[기재정정]타인에대한채무보증결정              ,20250429800143,LG에너지솔루션,20250429,유
2025-04-30,1515323,LG에너지솔루션,373220,Y,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)              ,20250430800086,LG에너지솔루션,20250430,유
2025-05-08,1515323,LG에너지솔루션,373220,Y,[기재정정]유형자산처분결정(종속회사의주요경영사항)              ,20250508800061,LG에너지솔루션,20250508,유
2025-05-15,1515323,LG에너지솔루션,373220,Y,분기보고서 (2025.03),20250515000407,LG에너지솔루션,20250515,
2025-05-16,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등거래계획보고서,20250516000400,LG화학,20250516,
2025-05-21,1515323,LG에너지솔루션,373220,Y,주식등의대량보유상황보고서(일반),20250521000058,LG화학,20250521,
2025-05-23,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250523000198,김우섭,20250523,
2025-05-30,1515323,LG에너지솔루션,373220,Y,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],20250530002377,LG에너지솔루션,20250530,공
2025-06-16,1515323,LG에너지솔루션,373220,Y,단일판매ㆍ공급계약체결              ,20250616800147,LG에너지솔루션,20250616,유
2025-06-30,1515323,LG에너지솔루션,373220,Y,지속가능경영보고서등관련사항(자율공시)              ,20250630800695,LG에너지솔루션,20250630,유
2025-07-07,1515323,LG에너지솔루션,373220,Y,기업설명회(IR)개최(안내공시)              ,20250707800036,LG에너지솔루션,20250707,유
2025-07-11,1515323,LG에너지솔루션,373220,Y,타인에대한채무보증결정              ,20250711800308,LG에너지솔루션,20250711,유
2025-07-25,1515323,LG에너지솔루션,373220,Y,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)              ,20250725800065,LG에너지솔루션,20250725,유
2025-07-30,1515323,LG에너지솔루션,373220,Y,단일판매ㆍ공급계약체결              ,20250730800046,LG에너지솔루션,20250730,유
2025-08-14,1515323,LG에너지솔루션,373220,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250814000355,LG에너지솔루션,20250814,공
2025-08-28,1515323,LG에너지솔루션,373220,Y,[기재정정]타법인주식및출자증권취득결정              ,20250828800357,LG에너지솔루션,20250828,유
2025-08-29,1515323,LG에너지솔루션,373220,Y,대규모기업집단현황공시[분기별공시(개별회사용)],20250829001735,LG에너지솔루션,20250829,공
2025-09-03,1515323,LG에너지솔루션,373220,Y,단일판매ㆍ공급계약체결              ,20250903800021,LG에너지솔루션,20250903,유
2025-10-01,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등거래계획보고서,20251001000515,LG화학,20251001,
2025-10-13,1515323,LG에너지솔루션,373220,Y,기업설명회(IR)개최(안내공시)              ,20251013800110,LG에너지솔루션,20251013,유
2025-10-16,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251016000333,Choi Hae Won,20251016,
2025-10-29,1515323,LG에너지솔루션,373220,Y,[기재정정]특수관계인과의내부거래,20251029000005,LG에너지솔루션,20251029,공
2025-10-30,1515323,LG에너지솔루션,373220,Y,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)              ,20251030800064,LG에너지솔루션,20251030,유
2025-11-03,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251103000234,이정규,20251103,
2025-11-06,1515323,LG에너지솔루션,373220,Y,주식등의대량보유상황보고서(일반),20251106000030,LG화학,20251106,
2025-11-13,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251113000557,LG화학,20251113,
2025-11-14,1515323,LG에너지솔루션,373220,Y,분기보고서 (2025.09),20251114000625,LG에너지솔루션,20251114,
2025-11-21,1515323,LG에너지솔루션,373220,Y,[기재정정]타법인주식및출자증권취득결정(종속회사의주요경영사항)              ,20251121800203,LG에너지솔루션,20251121,유
2025-11-27,1515323,LG에너지솔루션,373220,Y,특수관계인과의내부거래,20251127001345,LG에너지솔루션,20251127,공
2025-11-28,1515323,LG에너지솔루션,373220,Y,기업가치제고계획(자율공시)              (2025년 이행현황),20251128800104,LG에너지솔루션,20251128,유
2025-12-03,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251203000136,이동형,20251203,
2025-12-05,1515323,LG에너지솔루션,373220,Y,풍문또는보도에대한해명              ,20251205800102,LG에너지솔루션,20251205,유
2025-12-08,1515323,LG에너지솔루션,373220,Y,단일판매ㆍ공급계약체결              ,20251208800031,LG에너지솔루션,20251208,유
2025-12-10,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251210000244,강성모,20251210,
2025-12-15,1515323,LG에너지솔루션,373220,Y,주주명부폐쇄기간또는기준일설정              ,20251215800546,LG에너지솔루션,20251215,유
2025-12-17,1515323,LG에너지솔루션,373220,Y,단일판매ㆍ공급계약해지              ,20251217800800,LG에너지솔루션,20251217,유
2025-12-24,1515323,LG에너지솔루션,373220,Y,유형자산처분결정(종속회사의주요경영사항)              ,20251224800522,LG에너지솔루션,20251224,유
2025-12-26,1515323,LG에너지솔루션,373220,Y,단일판매ㆍ공급계약해지              ,20251226800706,LG에너지솔루션,20251226,유
2026-01-06,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260106000003,배재현,20260106,
2026-01-08,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260108000001,손권남,20260108,
2026-01-09,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260109000002,김현태,20260109,
2026-01-27,1515323,LG에너지솔루션,373220,Y,매출액또는손익구조30%(대규모법인은15%)이상변경              ,20260127800575,LG에너지솔루션,20260127,유
2026-01-29,1515323,LG에너지솔루션,373220,Y,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)              ,20260129800140,LG에너지솔루션,20260129,유
2026-02-04,1515323,LG에너지솔루션,373220,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260204000235,이동형,20260204,
2026-02-06,1515323,LG에너지솔루션,373220,Y,투자판단관련주요경영사항              ,20260206801724,LG에너지솔루션,20260206,유
