date,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
2025-02-24,877059,삼성바이오로직스,207940,Y,최대주주등소유주식변동신고서              ,20250224800611,삼성바이오로직스,20250224,유
2025-02-25,877059,삼성바이오로직스,207940,Y,감사보고서제출              ,20250225800862,삼성바이오로직스,20250225,유
2025-02-27,877059,삼성바이오로직스,207940,Y,[기재정정]주주총회소집공고,20250227001650,삼성바이오로직스,20250227,
2025-02-28,877059,삼성바이오로직스,207940,Y,대규모기업집단현황공시[분기별공시(개별회사용)],20250228002368,삼성바이오로직스,20250228,공
2025-03-14,877059,삼성바이오로직스,207940,Y,정기주주총회결과              ,20250314801048,삼성바이오로직스,20250314,유
2025-03-31,877059,삼성바이오로직스,207940,Y,[기재정정]단일판매ㆍ공급계약체결              ,20250331802214,삼성바이오로직스,20250331,유
2025-04-09,877059,삼성바이오로직스,207940,Y,결산실적공시예고(안내공시)              ,20250409800357,삼성바이오로직스,20250409,유
2025-04-23,877059,삼성바이오로직스,207940,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250423800326,삼성바이오로직스,20250423,유
2025-04-28,877059,삼성바이오로직스,207940,Y,단일판매ㆍ공급계약체결              ,20250428800048,삼성바이오로직스,20250428,유
2025-05-09,877059,삼성바이오로직스,207940,Y,[기재정정]지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250509000008,삼성바이오로직스,20250509,공
2025-05-15,877059,삼성바이오로직스,207940,Y,분기보고서 (2025.03),20250515002264,삼성바이오로직스,20250515,
2025-05-21,877059,삼성바이오로직스,207940,Y,조회공시요구(풍문또는보도)              ,20250521800271,유가증권시장본부,20250521,유
2025-05-22,877059,삼성바이오로직스,207940,Y,매매거래정지및정지해제(중요내용공시)              ,20250522800003,유가증권시장본부,20250522,유
2025-05-26,877059,삼성바이오로직스,207940,Y,최대주주등소유주식변동신고서              ,20250526800310,삼성바이오로직스,20250526,유
2025-05-28,877059,삼성바이오로직스,207940,Y,기업설명회(IR)개최(안내공시)              ,20250528800310,삼성바이오로직스,20250528,유
2025-05-30,877059,삼성바이오로직스,207940,Y,기업지배구조보고서공시              ,20250530801056,삼성바이오로직스,20250530,유
2025-06-02,877059,삼성바이오로직스,207940,Y,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],20250602000469,삼성바이오로직스,20250602,공
2025-06-10,877059,삼성바이오로직스,207940,Y,단일판매ㆍ공급계약체결(자율공시)              ,20250610800119,삼성바이오로직스,20250610,유
2025-06-20,877059,삼성바이오로직스,207940,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250620000449,조성일,20250620,
2025-07-01,877059,삼성바이오로직스,207940,Y,[기재정정]최대주주등소유주식변동신고서              ,20250701800014,삼성바이오로직스,20250701,유
2025-07-09,877059,삼성바이오로직스,207940,Y,결산실적공시예고(안내공시)              ,20250709800314,삼성바이오로직스,20250709,유
2025-07-10,877059,삼성바이오로직스,207940,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250710000411,박용,20250710,
2025-07-14,877059,삼성바이오로직스,207940,Y,주주명부폐쇄기간또는기준일설정              ,20250714800063,삼성바이오로직스,20250714,유
2025-07-15,877059,삼성바이오로직스,207940,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250715000212,박용,20250715,
2025-07-17,877059,삼성바이오로직스,207940,Y,[기재정정]회계처리기준위반에따른검찰고발등조치결과              ,20250717800361,삼성바이오로직스,20250717,유
2025-07-23,877059,삼성바이오로직스,207940,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250723800281,삼성바이오로직스,20250723,유
2025-07-29,877059,삼성바이오로직스,207940,Y,최대주주등소유주식변동신고서              ,20250729800013,삼성바이오로직스,20250729,유
2025-08-13,877059,삼성바이오로직스,207940,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250813001101,삼성바이오로직스,20250813,공
2025-08-14,877059,삼성바이오로직스,207940,Y,[기재정정]사업보고서 (2024.12),20250814004283,삼성바이오로직스,20250814,연
2025-08-22,877059,삼성바이오로직스,207940,Y,[기재정정]주요사항보고서(회사분할결정),20250822000109,삼성바이오로직스,20250822,
2025-08-25,877059,삼성바이오로직스,207940,Y,최대주주등소유주식변동신고서              ,20250825800257,삼성바이오로직스,20250825,유
2025-08-26,877059,삼성바이오로직스,207940,Y,단일판매ㆍ공급계약체결(자율공시)              ,20250826800080,삼성바이오로직스,20250826,유
2025-09-01,877059,삼성바이오로직스,207940,Y,대규모기업집단현황공시[분기별공시(개별회사용)],20250901000285,삼성바이오로직스,20250901,공
2025-09-05,877059,삼성바이오로직스,207940,Y,지속가능경영보고서등관련사항(자율공시)              ,20250905800283,삼성바이오로직스,20250905,유
2025-09-08,877059,삼성바이오로직스,207940,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250908000190,이규호,20250908,
2025-09-09,877059,삼성바이오로직스,207940,Y,단일판매ㆍ공급계약체결              ,20250909800017,삼성바이오로직스,20250909,유
2025-09-11,877059,삼성바이오로직스,207940,Y,[기재정정]증권신고서(분할),20250911000349,삼성바이오로직스,20250911,
2025-09-23,877059,삼성바이오로직스,207940,Y,투자설명서,20250923000003,삼성바이오로직스,20250923,
2025-09-29,877059,삼성바이오로직스,207940,Y,최대주주등소유주식변동신고서              ,20250929800325,삼성바이오로직스,20250929,유
2025-10-02,877059,삼성바이오로직스,207940,Y,주주총회소집결의              ,20251002800014,삼성바이오로직스,20251002,유
2025-10-14,877059,삼성바이오로직스,207940,Y,결산실적공시예고(안내공시)              ,20251014800481,삼성바이오로직스,20251014,유
2025-10-17,877059,삼성바이오로직스,207940,Y,임시주주총회결과              ,20251017800216,삼성바이오로직스,20251017,유
2025-10-28,877059,삼성바이오로직스,207940,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20251028800430,삼성바이오로직스,20251028,유
2025-11-03,877059,삼성바이오로직스,207940,Y,증권발행실적보고서(합병등),20251103000026,삼성바이오로직스,20251103,
2025-11-04,877059,삼성바이오로직스,207940,Y,[기재정정]단일판매ㆍ공급계약체결              ,20251104800075,삼성바이오로직스,20251104,유
2025-11-06,877059,삼성바이오로직스,207940,Y,[기재정정]단일판매ㆍ공급계약체결              ,20251106800105,삼성바이오로직스,20251106,유
2025-11-07,877059,삼성바이오로직스,207940,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251107000527,삼성물산,20251107,
2025-11-13,877059,삼성바이오로직스,207940,Y,[기재정정]단일판매ㆍ공급계약체결              ,20251113800386,삼성바이오로직스,20251113,유
2025-11-14,877059,삼성바이오로직스,207940,Y,분기보고서 (2025.09),20251114001632,삼성바이오로직스,20251114,
2025-11-21,877059,삼성바이오로직스,207940,Y,[기재정정]단일판매ㆍ공급계약체결              ,20251121800479,삼성바이오로직스,20251121,유
2025-11-27,877059,삼성바이오로직스,207940,Y,[기재정정]단일판매ㆍ공급계약체결(자율공시)              ,20251127800584,삼성바이오로직스,20251127,유
2025-12-01,877059,삼성바이오로직스,207940,Y,대규모기업집단현황공시[분기별공시(개별회사용)],20251201000299,삼성바이오로직스,20251201,공
2025-12-02,877059,삼성바이오로직스,207940,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251202000149,안소연,20251202,
2025-12-03,877059,삼성바이오로직스,207940,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251203000197,김동중,20251203,
2025-12-04,877059,삼성바이오로직스,207940,Y,[기재정정]단일판매ㆍ공급계약체결              ,20251204800370,삼성바이오로직스,20251204,유
