date,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
2025-02-17,126380,삼성전자,5930,Y,자기주식취득결과보고서,20250217001961,삼성전자,20250217,
2025-02-18,126380,삼성전자,5930,Y,주식소각결정              ,20250218800029,삼성전자,20250218,유
2025-02-26,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250226003581,윤성호,20250226,
2025-02-28,126380,삼성전자,5930,Y,대규모기업집단현황공시[분기별공시(대표회사용)],20250228000405,삼성전자,20250228,공
2025-03-07,126380,삼성전자,5930,Y,주식등의대량보유상황보고서(일반),20250307001130,삼성물산,20250307,
2025-03-11,126380,삼성전자,5930,Y,의결권대리행사권유참고서류,20250311000199,컨두잇,20250311,
2025-03-14,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250314000264,SONG SANG CHUL,20250314,
2025-03-19,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250319000066,SONG SANG CHUL,20250319,
2025-03-21,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250321000191,이혁재,20250321,
2025-03-25,126380,삼성전자,5930,Y,대표이사(대표집행임원)변경(안내공시)              ,20250325800172,삼성전자,20250325,유
2025-04-04,126380,삼성전자,5930,Y,최대주주등소유주식변동신고서              ,20250404801150,삼성전자,20250404,유
2025-04-08,126380,삼성전자,5930,Y,기업설명회(IR)개최(안내공시)              ,20250408800011,삼성전자,20250408,유
2025-04-11,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250411001876,서재홍,20250411,
2025-04-18,126380,삼성전자,5930,Y,주식등의대량보유상황보고서(일반),20250418000638,삼성물산,20250418,
2025-04-25,126380,삼성전자,5930,Y,주식등의대량보유상황보고서(일반),20250425000921,삼성물산,20250425,
2025-04-30,126380,삼성전자,5930,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250430800069,삼성전자,20250430,유
2025-05-09,126380,삼성전자,5930,Y,주식등의대량보유상황보고서(일반),20250509000826,삼성물산,20250509,
2025-05-15,126380,삼성전자,5930,Y,분기보고서 (2025.03),20250515001922,삼성전자,20250515,
2025-05-16,126380,삼성전자,5930,Y,주식등의대량보유상황보고서(일반),20250516000386,삼성물산,20250516,
2025-05-23,126380,삼성전자,5930,Y,주요사항보고서(자기주식처분결정),20250523000601,삼성전자,20250523,
2025-05-28,126380,삼성전자,5930,Y,자기주식처분결과보고서,20250528000650,삼성전자,20250528,
2025-05-30,126380,삼성전자,5930,Y,기업지배구조보고서공시              ,20250530801005,삼성전자,20250530,유
2025-06-02,126380,삼성전자,5930,Y,대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)],20250602000112,삼성전자,20250602,공
2025-06-04,126380,삼성전자,5930,Y,최대주주등소유주식변동신고서              ,20250604800428,삼성전자,20250604,유
2025-06-20,126380,삼성전자,5930,Y,주식등의대량보유상황보고서(일반),20250620000604,삼성물산,20250620,
2025-06-23,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250623000004,노성원,20250623,
2025-06-27,126380,삼성전자,5930,Y,지속가능경영보고서등관련사항(자율공시)              ,20250627800633,삼성전자,20250627,유
2025-07-04,126380,삼성전자,5930,Y,최대주주등소유주식변동신고서              ,20250704800844,삼성전자,20250704,유
2025-07-08,126380,삼성전자,5930,Y,주요사항보고서(자기주식취득결정),20250708000011,삼성전자,20250708,
2025-07-10,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250710000422,노승남,20250710,
2025-07-16,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250716000184,윤성호,20250716,
2025-07-18,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250718000089,이헌,20250718,
2025-07-21,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250721000285,조웅,20250721,
2025-07-22,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250722000036,최일환,20250722,
2025-07-23,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250722000249,유미영,20250723,
2025-07-25,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250725000003,정용덕,20250725,
2025-07-28,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250728000110,김민구,20250728,
2025-07-29,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250729000003,배희선,20250729,
2025-07-30,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250730000001,이승목,20250730,
2025-07-31,126380,삼성전자,5930,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250731800027,삼성전자,20250731,유
2025-08-01,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250731000551,신민호,20250801,
2025-08-04,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250804000055,박훈철,20250804,
2025-08-06,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250806000064,여명구,20250806,
2025-08-12,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250812000466,손호민,20250812,
2025-08-13,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250813001429,안성준,20250813,
2025-08-14,126380,삼성전자,5930,Y,반기보고서 (2025.06),20250814003156,삼성전자,20250814,
2025-08-18,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250818000049,최병희,20250818,
2025-09-01,126380,삼성전자,5930,Y,대규모기업집단현황공시[분기별공시(대표회사용)],20250901000065,삼성전자,20250901,공
2025-09-05,126380,삼성전자,5930,Y,주식등의대량보유상황보고서(일반),20250905000524,삼성물산,20250905,
2025-09-17,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250917000334,박형신,20250917,
2025-09-18,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250918000061,윤영조,20250918,
2025-09-19,126380,삼성전자,5930,Y,주식등의대량보유상황보고서(일반),20250919000589,삼성물산,20250919,
2025-09-22,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250922000031,윤영조,20250922,
2025-09-23,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250923000078,박상훈,20250923,
2025-09-24,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250924000040,박호우,20250924,
2025-10-01,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251001000542,박승일,20251001,
2025-10-02,126380,삼성전자,5930,Y,자기주식취득결과보고서,20251002000524,삼성전자,20251002,
2025-10-13,126380,삼성전자,5930,Y,최대주주등소유주식변동신고서              ,20251013800563,삼성전자,20251013,유
2025-10-14,126380,삼성전자,5930,Y,기업설명회(IR)개최(안내공시)              ,20251014800035,삼성전자,20251014,유
2025-10-17,126380,삼성전자,5930,Y,주식등의대량보유상황보고서(일반),20251017000512,삼성물산,20251017,
2025-10-21,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251021000291,최철환,20251021,
2025-10-24,126380,삼성전자,5930,Y,주식등의대량보유상황보고서(일반),20251024000542,삼성물산,20251024,
2025-10-30,126380,삼성전자,5930,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20251030800056,삼성전자,20251030,유
2025-10-31,126380,삼성전자,5930,Y,주식등의대량보유상황보고서(일반),20251031000575,삼성물산,20251031,
2025-11-04,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251104000126,SONG TAEKSANG,20251104,
2025-11-05,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251105000262,송호영,20251105,
2025-11-06,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251106000056,박세근,20251106,
2025-11-07,126380,삼성전자,5930,Y,주식등의대량보유상황보고서(일반),20251107000558,삼성물산,20251107,
2025-11-11,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251111000088,SONG TAEKSANG,20251111,
2025-11-14,126380,삼성전자,5930,Y,분기보고서 (2025.09),20251114002447,삼성전자,20251114,
2025-11-26,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251126000455,차완철,20251126,
2025-11-27,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251126000722,이동환,20251127,
2025-11-28,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251127001456,이광우,20251128,
2025-12-01,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251128002187,이종해,20251201,
2025-12-02,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251202000002,이형주,20251202,
2025-12-03,126380,삼성전자,5930,Y,[기재정정]동일인등출자계열회사와의상품ㆍ용역거래,20251203000011,삼성전자,20251203,공
2025-12-04,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251204000239,이진영,20251204,
2025-12-08,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251208000078,이승연,20251208,
2025-12-10,126380,삼성전자,5930,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20251210000419,김유석,20251210,
2025-12-11,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251211000207,김유석,20251211,
2025-12-12,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251212000013,김유석,20251212,
2025-12-15,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251215000105,김재훈,20251215,
2025-12-16,126380,삼성전자,5930,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20251216000042,문원민,20251216,
2025-12-17,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251217000017,박준성,20251217,
2025-12-18,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251218000407,이승구,20251218,
2025-12-24,126380,삼성전자,5930,Y,중대재해발생(종속회사의주요경영사항)              ,20251224800811,삼성전자,20251224,유
2025-12-30,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251230000010,이병철,20251230,
2025-12-31,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251231000603,홍창표,20251231,
2026-01-07,126380,삼성전자,5930,Y,주요사항보고서(자기주식취득결정),20260107000715,삼성전자,20260107,
2026-01-08,126380,삼성전자,5930,Y,기업설명회(IR)개최(안내공시)              ,20260108800002,삼성전자,20260108,유
2026-01-09,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260109000200,권석남,20260109,
2026-01-15,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260115000158,김진철,20260115,
2026-01-16,126380,삼성전자,5930,Y,주식등의대량보유상황보고서(일반),20260116000451,삼성물산,20260116,
2026-01-21,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260121000052,전상욱,20260121,
2026-01-23,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260123000107,민경일,20260123,
2026-01-26,126380,삼성전자,5930,Y,주요사항보고서(자기주식처분결정),20260126000001,삼성전자,20260126,
2026-01-27,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260127000188,김동수,20260127,
2026-01-28,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260128000079,이보나,20260128,
2026-01-29,126380,삼성전자,5930,Y,현금ㆍ현물배당결정              ,20260129800004,삼성전자,20260129,유
2026-01-30,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260130000554,현정혁,20260130,
2026-02-02,126380,삼성전자,5930,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20260202000014,송기재,20260202,
2026-02-03,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260203000032,SONG TAEKSANG,20260203,
2026-02-04,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260203000463,홍희영,20260204,
2026-02-05,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260205000010,조승기,20260205,
2026-02-06,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260205000625,이보나,20260206,
2026-02-10,126380,삼성전자,5930,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20260210000004,윤석호,20260210,
2026-02-11,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260211000006,이승연,20260211,
2026-02-12,126380,삼성전자,5930,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260212000103,포르치니마우로,20260212,
2026-02-13,126380,삼성전자,5930,Y,주주총회소집결의              ,20260213800423,삼성전자,20260213,유
