date,name,position,change_dir,shares_before,shares_after,change_amount
2024-08-27,서경배,,,0,0,0
2024-08-27,안재성,,,0,0,0
2024-08-27,이상목,,,0,0,0
2024-08-27,이진표,,,0,0,0
2024-09-06,이준식,,,0,0,0
2024-09-26,이진표,,,0,0,0
2025-08-06,서경배,,,0,0,0
2025-08-06,이상목,,,0,0,0
2025-08-06,안재성,,,0,0,0
2025-09-04,이준식,,,0,0,0
2024-08-27,서경배,,,0,0,0
2024-08-27,안재성,,,0,0,0
2024-08-27,이상목,,,0,0,0
2024-08-27,이진표,,,0,0,0
2024-09-06,이준식,,,0,0,0
2024-09-26,이진표,,,0,0,0
2025-08-06,서경배,,,0,0,0
2025-08-06,이상목,,,0,0,0
2025-08-06,안재성,,,0,0,0
2025-09-04,이준식,,,0,0,0
