date,news_sentiment_mean,news_sentiment_std,news_count,volume_ratio,source,news_positive_total,news_negative_total,news_pos_ratio,news_intensity
2021-08-30,0.5407,0.0631,0,0.0727,price_proxy,,,,
2021-08-31,0.5528,0.0695,0,0.6056,price_proxy,,,,
2021-09-01,0.5671,0.0648,0,1.1654,price_proxy,,,,
2021-09-02,0.5237,0.065,0,0.491,price_proxy,,,,
2021-09-03,0.5692,0.0684,0,2.0805,price_proxy,,,,
2021-09-06,0.5559,0.0683,0,0.2456,price_proxy,,,,
2021-09-07,0.4896,0.0683,0,0.4153,price_proxy,,,,
2021-09-08,0.4905,0.0656,0,0.047,price_proxy,,,,
2021-09-09,0.4882,0.0598,0,0.2155,price_proxy,,,,
2021-09-10,0.4916,0.0612,0,0.0898,price_proxy,,,,
2021-09-13,0.5087,0.0596,0,1.9159,price_proxy,,,,
2021-09-14,0.5397,0.0581,0,10.0,price_proxy,,,,
2021-09-15,0.5365,0.0576,0,3.4257,price_proxy,,,,
2021-09-16,0.5245,0.0576,0,0.0661,price_proxy,,,,
2021-09-17,0.5188,0.0582,0,5.7083,price_proxy,,,,
2021-09-23,0.4862,0.0605,0,0.732,price_proxy,,,,
2021-09-24,0.4778,0.057,0,0.0204,price_proxy,,,,
2021-09-27,0.491,0.0571,0,3.5161,price_proxy,,,,
2021-09-28,0.5022,0.0593,0,0.1223,price_proxy,,,,
2021-09-29,0.4221,0.0652,0,3.3703,price_proxy,,,,
2021-09-30,0.4463,0.0652,0,6.1383,price_proxy,,,,
2021-10-01,0.3882,0.0632,0,0.0764,price_proxy,,,,
2021-10-05,0.3456,0.0641,0,0.1602,price_proxy,,,,
2021-10-06,0.3263,0.0673,0,0.0601,price_proxy,,,,
2021-10-07,0.3924,0.0653,0,0.1492,price_proxy,,,,
2021-10-08,0.3801,0.0653,0,0.1021,price_proxy,,,,
2021-10-12,0.3891,0.0675,0,0.1469,price_proxy,,,,
2021-10-13,0.4156,0.0671,0,0.0678,price_proxy,,,,
2021-10-14,0.5,0.0707,0,0.1099,price_proxy,,,,
2021-10-15,0.526,0.0727,0,0.1708,price_proxy,,,,
2021-10-18,0.5392,0.0724,0,0.0232,price_proxy,,,,
2021-10-19,0.5783,0.071,0,0.069,price_proxy,,,,
2021-10-20,0.573,0.0707,0,0.0539,price_proxy,,,,
2021-10-21,0.5174,0.0688,0,0.0343,price_proxy,,,,
2021-10-22,0.4902,0.0671,0,0.026,price_proxy,,,,
2021-10-25,0.4965,0.0669,0,0.0752,price_proxy,,,,
2021-10-26,0.5364,0.0703,0,0.6651,price_proxy,,,,
2021-10-27,0.5258,0.0694,0,0.1828,price_proxy,,,,
2021-10-28,0.5992,0.0753,0,0.4228,price_proxy,,,,
2021-10-29,0.5428,0.0729,0,0.5163,price_proxy,,,,
2021-11-01,0.5439,0.073,0,1.1888,price_proxy,,,,
2021-11-02,0.5364,0.0695,0,0.729,price_proxy,,,,
2021-11-03,0.5324,0.0686,0,0.3067,price_proxy,,,,
2021-11-04,0.4869,0.0622,0,1.1023,price_proxy,,,,
2021-11-05,0.5232,0.0617,0,0.3519,price_proxy,,,,
2021-11-08,0.5158,0.061,0,0.5344,price_proxy,,,,
2021-11-09,0.4881,0.0554,0,2.5071,price_proxy,,,,
2021-11-10,0.4955,0.0563,0,0.3354,price_proxy,,,,
2021-11-11,0.4923,0.0538,0,0.9869,price_proxy,,,,
2021-11-12,0.5177,0.0501,0,1.5043,price_proxy,,,,
2021-11-15,0.5712,0.0564,0,3.6968,price_proxy,,,,
2021-11-16,0.5668,0.0564,0,4.1314,price_proxy,,,,
2021-11-17,0.5732,0.0564,0,0.5386,price_proxy,,,,
2021-11-18,0.5837,0.0549,0,1.6014,price_proxy,,,,
2021-11-19,0.6125,0.0598,0,3.9483,price_proxy,,,,
2021-11-22,0.6407,0.0704,0,6.8228,price_proxy,,,,
2021-11-23,0.6297,0.0706,0,3.246,price_proxy,,,,
2021-11-24,0.6408,0.069,0,2.1878,price_proxy,,,,
2021-11-25,0.6074,0.0665,0,1.8243,price_proxy,,,,
2021-11-26,0.5164,0.0664,0,2.1082,price_proxy,,,,
2021-11-29,0.4307,0.067,0,1.0663,price_proxy,,,,
2021-11-30,0.4132,0.0689,0,2.4915,price_proxy,,,,
2021-12-01,0.4681,0.0734,0,0.7128,price_proxy,,,,
2021-12-02,0.4979,0.0734,0,2.644,price_proxy,,,,
2021-12-03,0.5449,0.0733,0,1.4388,price_proxy,,,,
2021-12-06,0.5654,0.0731,0,0.9542,price_proxy,,,,
2021-12-07,0.611,0.0729,0,1.0564,price_proxy,,,,
2021-12-08,0.547,0.072,0,2.2565,price_proxy,,,,
2021-12-09,0.5512,0.072,0,0.4133,price_proxy,,,,
2021-12-10,0.5212,0.0733,0,0.0732,price_proxy,,,,
2021-12-13,0.525,0.0694,0,0.2432,price_proxy,,,,
2021-12-14,0.4941,0.0706,0,0.0331,price_proxy,,,,
2021-12-15,0.5226,0.0708,0,0.9543,price_proxy,,,,
2021-12-16,0.5216,0.0709,0,0.6361,price_proxy,,,,
2021-12-17,0.5178,0.0681,0,0.084,price_proxy,,,,
2021-12-20,0.4723,0.0561,0,0.287,price_proxy,,,,
2021-12-21,0.5345,0.0602,0,0.9824,price_proxy,,,,
