date,name,position,change_dir,shares_before,shares_after,change_amount
2024-03-26,F&F 홀딩스,,,0,0,0
2024-04-16,F&F 홀딩스,,,0,0,0
2024-04-30,F&F 홀딩스,,,0,0,0
2024-05-21,F&F 홀딩스,,,0,0,0
2024-05-28,F&F 홀딩스,,,0,0,0
2024-06-04,F&F 홀딩스,,,0,0,0
2024-06-11,F&F 홀딩스,,,0,0,0
2024-06-25,F&F 홀딩스,,,0,0,0
2024-07-02,F&F 홀딩스,,,0,0,0
2024-07-09,F&F 홀딩스,,,0,0,0
2024-07-16,F&F 홀딩스,,,0,0,0
2024-07-23,F&F 홀딩스,,,0,0,0
2024-08-06,F&F 홀딩스,,,0,0,0
2024-08-13,F&F 홀딩스,,,0,0,0
2024-08-20,F&F 홀딩스,,,0,0,0
2024-08-27,F&F 홀딩스,,,0,0,0
2024-09-25,F&F 홀딩스,,,0,0,0
2024-09-27,F&F 홀딩스,,,0,0,0
2024-07-23,F&F 홀딩스,,,0,0,0
2024-08-06,F&F 홀딩스,,,0,0,0
2024-08-13,F&F 홀딩스,,,0,0,0
2024-08-20,F&F 홀딩스,,,0,0,0
2024-08-27,F&F 홀딩스,,,0,0,0
2024-09-25,F&F 홀딩스,,,0,0,0
2024-09-27,F&F 홀딩스,,,0,0,0
