Price,Close,High,Low,Open,Volume
Ticker,MRVL,MRVL,MRVL,MRVL,MRVL
Date,,,,,
2024-05-16,72.64268493652344,74.10388954594184,70.34650301440614,70.3663875796135,18116300
2024-05-17,71.4896240234375,73.57705596430111,71.45980475886998,73.22915190478047,7874800
2024-05-20,74.02436828613281,74.33251080082323,71.25106290269973,71.91705176259053,10466000
2024-05-21,72.86137390136719,73.4975435177981,71.98663499096966,72.48364297779005,7617000
2024-05-22,73.23908233642578,73.71621324351877,72.32458964688092,73.42794775977862,7692700
2024-05-23,74.57106018066406,75.79370292202162,72.74207479296977,75.40603737607037,15618300
2024-05-24,76.22114562988281,77.5034271537974,74.80964475874833,75.44581437908332,9353700
2024-05-28,77.86127471923828,77.97061708540265,75.63467342983675,76.53923162560741,12410800
2024-05-29,75.32653045654297,76.9268968060319,75.2470073573005,76.4497733780574,9204400
2024-05-30,76.39013671875,76.97661016859261,74.63073153670432,74.93887410474132,14314200
2024-05-31,68.39822387695312,76.01238844559876,66.658696249696,75.83346530058849,37095900
2024-06-03,67.80182647705078,70.73417805547152,66.6984681750037,69.77991607769583,12623300
2024-06-04,65.98278045654297,67.36446211301786,65.70445718527326,67.28494659532677,14604900
2024-06-05,69.38233184814453,69.48173194860918,66.61896051928127,67.04638777664667,12610900
2024-06-06,67.6924819946289,69.48171366719195,67.45392029953369,69.06422880484043,8626300
2024-06-07,67.58314514160156,68.54734186679728,67.11595641217765,67.60302970832693,8800000
2024-06-10,69.05429077148438,69.44195639377112,66.62888937359602,66.66865092251517,9190100
2024-06-11,69.97872924804688,70.34651032144991,68.19943966414824,68.60698228835655,6407400
2024-06-12,72.9210205078125,72.96078206120988,70.98269217807042,71.27095016865495,10296500
2024-06-13,72.43395233154297,75.24701199087185,71.22125153651001,74.14365356809535,17515600
2024-06-14,72.83154296875,73.0402929852029,71.22124203532186,71.75801154104444,6029800
2024-06-17,71.39022827148438,73.00053690933386,70.34650844595858,72.98065234259118,9859200
2024-06-18,72.70231628417969,73.68638982004332,71.57908114056723,72.11585059205797,8747400
2024-06-20,72.80172729492188,74.84940534375257,72.45382322324238,72.69238493185975,14490000
2024-06-21,71.45979309082031,72.57309348324495,70.50553886177283,72.51344738010928,14397100
2024-06-24,67.36444091796875,71.13176134588278,67.12587927247404,70.84349588169675,13810100
2024-06-25,67.85153198242188,68.22925531946579,66.40026958168686,67.72230505321055,13940100
2024-06-26,67.86146545410156,68.06027319400695,66.87739178872438,67.67260758086624,6637300
2024-06-27,68.31873321533203,68.72627589262429,67.24519395497855,67.29489021215296,6039000
2024-06-28,69.4817123413086,71.86735199795555,68.83560049500471,68.89523902170558,22414300
2024-07-01,70.57513427734375,70.62483810962662,68.41812143009156,69.6308221338894,7210400
2024-07-02,71.17153930664062,71.30076623156144,69.44195370616741,70.36638882747442,8308600
2024-07-03,71.76795959472656,72.70233715823463,70.55526631955057,70.55526631955057,6101800
2024-07-05,71.648681640625,72.51347078597446,71.14173131090023,72.07610886299277,5403200
2024-07-08,74.46173858642578,75.09790818885205,71.55920624364862,71.61885235769724,12762300
2024-07-09,73.39813232421875,75.9726375157026,72.83154354983654,74.75993687277304,9080200
2024-07-10,74.43190002441406,75.38615427788542,72.76195318490451,73.71621502211455,8445200
2024-07-11,71.7480697631836,74.85933687799826,71.17153870663964,74.79969834930048,11489800
2024-07-12,73.21049499511719,74.40431118613603,71.18102189148013,72.53400902060483,10190800
2024-07-15,73.2204360961914,73.87703605497705,72.55389317321738,73.4989908944463,7870800
2024-07-16,75.21012115478516,75.29966096193534,72.03657748895208,73.61837404479928,6787300
2024-07-17,67.57968139648438,72.34498000248986,67.55978787725347,72.12611334070328,18019200
2024-07-18,67.85822296142578,69.56935370317896,65.6596213981422,69.38033115215688,12542600
2024-07-19,66.16700744628906,68.1666363326091,65.68947948549581,67.73885355587433,9367800
2024-07-22,68.65411376953125,68.80334172931256,65.99787733756199,67.77864712017386,10653300
2024-07-23,68.03730010986328,69.54946545240827,67.67915608610518,67.67915608610518,5956600
2024-07-24,64.01813507080078,67.50008500181612,63.918652305067184,66.70421528589885,10741400
2024-07-25,63.65999984741211,66.26648722401941,61.79964086257821,63.5207186513892,13634700
2024-07-26,65.3810806274414,65.95809136657547,64.33649248211418,65.57010321889382,8626600
2024-07-29,64.14747619628906,66.40576633347622,63.75948046632677,65.56015135135942,8623400
2024-07-30,62.476131439208984,65.13236387391515,61.968763245626576,64.54540263414479,10623700
2024-07-31,66.63458251953125,67.04246417234381,64.58520093084762,66.1769480943525,14508100
2024-08-01,62.73479461669922,66.55499150306859,61.81953717562947,65.21195510658168,14189300
2024-08-02,58.94444274902344,60.50634582290615,57.680991790814424,60.247688334662165,20178800
2024-08-05,57.37259292602539,58.51666387285069,52.91569682395628,53.154460809346055,14025800
2024-08-06,57.919761657714844,59.6209423057899,56.58667186328191,58.65594336499911,11107100
2024-08-07,55.86043167114258,61.20273710759755,55.74104778790786,60.038768913718776,11349500
2024-08-08,60.84458923339844,60.914227930073864,57.004495182328135,57.99933804343342,13045500
2024-08-09,60.24768829345703,61.04356186638407,59.42196685246586,60.32727375323746,7720100
2024-08-12,60.19793701171875,61.302213142579824,59.65077422296551,60.62571972538609,8332500
2024-08-13,63.71969223022461,64.2469577648086,60.426760790123204,61.680261202821335,11852500
2024-08-14,63.461029052734375,64.71453322307788,62.56566893106044,64.0181386439764,7701300
2024-08-15,68.97246551513672,69.4400429293998,65.60989139046166,66.42566232916013,17091400
2024-08-16,68.96250915527344,69.98719612238092,67.66921035617628,67.76870071768293,11575800
2024-08-19,70.67365264892578,70.79303654982043,67.22154597940406,68.56458260675522,9607200
2024-08-20,69.05204772949219,70.64379481453717,68.5048811111726,69.6390013836452,10304300
2024-08-21,70.97209167480469,71.13127018837996,69.13163375437394,69.93746169676253,9332700
2024-08-22,68.30591583251953,71.40982076269201,68.03730400430148,71.13126597050204,9705600
2024-08-23,71.4695053100586,72.20569446956816,69.64894869842156,70.09662493619084,12982800
2024-08-26,68.465087890625,71.47946065512602,68.22632772047959,70.60400163789356,10382000
2024-08-27,69.35050201416016,69.82802997584452,66.69427312554883,67.977621458148,6699300
2024-08-28,68.08705139160156,69.60915983401812,67.28122347087292,68.74364376732774,8661000
2024-08-29,69.47982025146484,71.38992427130208,68.47503444863604,68.78343329999454,16527000
2024-08-30,75.84681701660156,78.59258541714847,72.3350229585722,77.89619845580077,32029800
2024-09-03,69.65888214111328,74.61320210018653,69.18136189809864,74.19536999003687,22273200
2024-09-04,70.50452423095703,71.78787257696992,68.2064318020272,68.72375439842983,11815400
2024-09-05,69.52957916259766,71.61874801969974,69.00231356804879,69.36045766812916,8823800
2024-09-06,65.85860443115234,69.2311216383549,65.19206143398779,69.1415894103999,17130900
2024-09-09,68.57452392578125,68.67400670143479,67.16184877737284,67.49014117802461,11622600
2024-09-10,71.23074340820312,71.4993552163128,68.1268387103901,68.20642036645198,12203700
2024-09-11,74.50379180908203,74.76245311480383,70.58410795256992,72.49421228475816,14571600
2024-09-12,73.91682434082031,75.2300165556886,72.93192448713285,73.68800715328378,10595400
2024-09-13,74.09590148925781,75.51852711984661,72.90208547202275,74.62316700443253,8863600
2024-09-16,73.02146911621094,74.03620551705491,72.0664208595199,73.48904648553912,7666700
2024-09-17,72.39471435546875,73.84719166594493,71.59884459101424,73.61837445975927,6346700
2024-09-18,71.18101501464844,73.67806531593958,71.04173761099273,72.62353423396084,8449200
2024-09-19,74.49383544921875,75.62795577586986,73.1309055003753,74.44409785702653,12149600
2024-09-20,73.48905181884766,74.36451088683678,72.06642608958445,74.0959066286064,14307500
2024-09-23,71.43966674804688,73.72780847097339,69.70864221447017,73.48904829842292,14430600
2024-09-24,70.83281707763672,72.28529450640197,70.4846235529531,72.03658376162086,7702100
2024-09-25,70.81292724609375,71.61874767234123,69.94741107675573,70.33539925161934,9341100
2024-09-26,73.07121276855469,74.44410091836217,71.10142794759973,73.40946332359765,11715300
2024-09-27,70.62388610839844,72.97171565251345,69.69868202881034,72.8224877190222,12366900
