Price,Close,High,Low,Open,Volume
Ticker,ABBV,ABBV,ABBV,ABBV,ABBV
Date,,,,,
2024-05-16,153.58535766601562,154.12735609518998,151.55747646089586,152.7442975937191,4642000
2024-05-17,155.519775390625,155.58519735588152,153.71619390555404,154.5572397544555,5152200
2024-05-20,153.78158569335938,155.5197592926184,153.64141615283978,155.1366102027139,3058700
2024-05-21,152.25833129882812,154.85625873670986,151.8565024752336,154.5385173713388,3645200
2024-05-22,149.1558074951172,151.3331980298399,148.75396437460546,150.98743698565522,6904900
2024-05-23,147.8942108154297,149.55762244094424,147.42696003838938,148.61378100469315,5672900
2024-05-24,146.77279663085938,148.38014027847984,146.11864846249307,147.98765137746005,3691700
2024-05-28,145.16549682617188,146.10935270928468,143.86653997833284,146.10935270928468,5533500
2024-05-29,144.6514892578125,146.1373575656672,143.6141919625821,144.74494511694976,4254500
2024-05-30,146.07192993164062,146.1840655507547,143.5207447812648,144.52065399020884,4311100
2024-05-31,150.67904663085938,151.0528415758303,145.96915047179226,146.38967334972534,15664400
2024-06-03,149.69781494140625,152.50131976679938,148.42689218352018,149.52025735429996,4467800
2024-06-04,151.52011108398438,152.14622553672157,149.30534653004003,149.69783554850073,4215500
2024-06-05,154.6039276123047,155.1085521389513,151.53876388914492,152.23028586049912,5100500
2024-06-06,157.52894592285156,157.81863914538317,153.58534792079465,154.65067920394878,5186700
2024-06-07,158.32327270507812,159.18301253841736,156.80003040569628,157.9307837111209,3781700
2024-06-10,159.295166015625,159.5661652344358,156.70659231466104,157.93078725985154,4247500
2024-06-11,156.7158966064453,159.46333326127316,156.45423733068657,159.09887825151196,3790200
2024-06-12,155.2113800048828,157.50090626009936,154.22081050943626,156.8841459908164,4725600
2024-06-13,155.6505889892578,155.96831612075738,154.1927687300356,155.12727035870248,3690800
2024-06-14,157.54762268066406,158.1550572815211,155.12726693803458,155.56648383457204,4377600
2024-06-17,158.56622314453125,159.23906543091968,156.398186867895,157.37006224858794,4076000
2024-06-18,160.13619995117188,161.67812193754278,158.74378738854463,159.27646016235187,4250900
2024-06-20,160.85577392578125,161.49122820466263,158.88397486963737,159.96798594886815,5847500
2024-06-21,159.22972106933594,161.60334877000886,158.48211696556038,161.38841740270814,12228100
2024-06-24,161.42579650878906,162.05191081145247,159.51940543679282,159.92124850230007,6249900
2024-06-25,159.566162109375,162.05194000430723,159.44467232778865,160.82774508309225,4844600
2024-06-26,159.93995666503906,161.06137008738588,159.00545498599269,159.13628465068462,5576100
2024-06-27,157.9214324951172,160.323094222326,156.76264536323438,160.07077479454446,5382000
2024-06-28,160.28570556640625,160.56605887578868,157.977485658824,158.85591937385357,24463400
2024-07-01,159.21102905273438,162.49113871280636,158.43539103298227,160.0520890273467,5194500
2024-07-02,155.0898895263672,157.58500705050218,154.61328459139315,157.58500705050218,5965500
2024-07-03,153.1087188720703,156.155202819103,152.80968581370692,155.2113471994764,3527600
2024-07-05,156.29537963867188,156.3514474485242,152.91248869020575,153.93109192748753,5978300
2024-07-08,155.6132049560547,156.73460398477386,154.7721449899936,155.63188472065704,3500200
2024-07-09,157.04298400878906,157.49154074782695,154.06192186480644,156.0804485795194,4224600
2024-07-10,157.1271209716797,157.4168142276979,155.23008359256227,156.48231249377346,3887800
2024-07-11,158.7811737060547,159.19235670042946,156.3888518399067,156.54771540421274,3689500
2024-07-12,159.12692260742188,160.3885054021934,158.77180745584073,159.45400385328472,4133500
2024-07-15,158.46676635742188,160.67358451874787,157.89148322404859,159.29668678336444,2395100
2024-07-16,159.5701904296875,160.18320512566146,157.74060080443502,159.00434731458168,3829500
2024-07-17,165.29470825195312,165.73795987950155,159.86252299190528,159.86252299190528,6983200
2024-07-18,161.3997802734375,166.62447176746025,161.00368577522096,164.52139345894602,5957800
2024-07-19,162.51260375976562,163.9555243424289,161.475203292984,163.78576136134103,4293600
