Price,Close,High,Low,Open,Volume
Ticker,TSM,TSM,TSM,TSM,TSM
Date,,,,,
2024-05-16,148.29296875,151.04978005443016,148.27349669939906,150.11461624411933,13394100
2024-05-17,147.75721740722656,150.01722428449273,146.9389452058013,150.01722428449273,7711200
2024-05-20,149.57887268066406,150.2510301881938,146.91948046163117,147.7474887313557,9261200
2024-05-21,149.69577026367188,150.00750152845836,148.0202518758566,148.36120608869618,7919400
2024-05-22,152.11160278320312,153.16367333044522,150.54324042076294,151.84859629451438,13455200
2024-05-23,153.0272979736328,156.62186870562223,151.83884871091104,155.06324233557845,20873000
2024-05-24,155.86204528808594,156.5049797922984,152.65713852208137,153.13445652271184,11908200
2024-05-28,155.28729248046875,156.23220722738148,153.52410564267126,155.55029895414933,13964400
2024-05-29,150.34841918945312,152.82273743824106,149.24765362185218,152.6960947721691,15780000
2024-05-30,149.00413513183594,150.06594184271088,147.96180047616224,149.6178318822894,9687800
2024-05-31,147.13375854492188,148.55600619363005,143.98729778881898,147.56238153122194,13782600
2024-06-03,150.942626953125,153.0857268253209,148.51703370067895,151.10822857108693,12924400
2024-06-04,148.52679443359375,149.81264862514885,147.08507462361882,149.4327354703526,10066700
2024-06-05,158.70651245117188,159.4955616106561,153.8650468884365,154.48849442246268,23192600
2024-06-06,157.87850952148438,160.44048165163397,156.2127274578296,160.26514399449252,14819100
2024-06-07,160.13851928710938,161.82377359217494,157.77137146532627,159.33973398585852,14023300
2024-06-10,163.81101989746094,165.4475643054461,158.21946344185113,159.7586029860259,12418900
2024-06-11,161.42437744140625,164.05454646442894,159.554019830557,163.83048407369586,11508600
2024-06-12,168.50631713867188,171.50666271706388,167.1035566226278,168.8764941815613,20309500
2024-06-13,168.96954345703125,170.10311170087982,166.62422830654575,169.0086253328978,15591800
2024-06-14,168.57864379882812,169.68289686645568,166.47764636803444,168.08027161724507,9192500
2024-06-17,173.20086669921875,174.59827114033067,169.52654414212034,173.7871842973766,18593700
2024-06-18,175.5950469970703,180.6472260783564,174.91100227919864,175.91752841643623,27155100
2024-06-20,171.3832550048828,178.99572147012046,169.54609371356702,178.41917060905612,28403200
2024-06-21,169.99560546875,173.4353769134978,168.2854864868645,168.77409191026035,20175600
2024-06-24,163.98574829101562,167.51348001160528,163.31147042722432,166.54603591428898,19741700
2024-06-25,168.6666259765625,168.70570785602484,165.1584271247876,166.07700785824736,13346800
2024-06-26,168.14866638183594,169.73174307681683,166.32127208035155,168.19751499208346,11901500
2024-06-27,167.71871948242188,171.48097267898547,167.249647492245,169.82948379399502,10864600
2024-06-28,169.84901428222656,172.79042846353067,168.87180343896094,168.87180343896094,11216100
2024-07-01,168.40277099609375,171.30508881721533,166.5656095709915,170.26924755788963,10717000
2024-07-02,171.69593811035156,172.68293058173268,167.13236536978462,167.2300924162167,10655500
2024-07-03,178.3312225341797,178.3312225341797,173.8262796881009,173.9337734835583,11808700
2024-07-05,179.7970428466797,180.86219917265046,178.14555400328268,179.94361852050858,11372900
2024-07-08,182.37689208984375,188.40628211723427,180.9110756027974,185.67008835920313,22582400
2024-07-09,180.31495666503906,184.1456215446946,178.340986502356,183.80359177054214,19935200
2024-07-10,186.69615173339844,187.05771500707365,182.44527821039122,183.9892732738706,19293500
2024-07-11,180.29541015625,189.06099307868217,178.83936055448805,188.68964816698536,21584200
2024-07-12,183.0804901123047,186.04143830275657,178.58531346690916,178.8980281498493,19220300
2024-07-15,180.99900817871094,185.728705462877,179.8849883239932,184.38014961888254,15683100
2024-07-16,181.80030822753906,185.26940988475988,180.80356385124225,183.9794992579414,16663300
2024-07-17,167.29849243164062,172.5558915099917,166.62421456786055,171.22688417428063,45052600
2024-07-18,167.9532470703125,174.6178331393634,160.76097363069798,171.50052771423032,52903600
2024-07-19,161.9922637939453,166.6340158189772,161.4547947877831,165.3147750684932,22585300
2024-07-22,165.4906768798828,166.98580840917526,162.39290511155224,162.81311356499785,21037200
2024-07-23,165.94996643066406,167.6307555033904,164.1421202551024,165.55907311405474,11690700
2024-07-24,156.1583251953125,161.6795615369224,155.953104318648,161.32776497053823,19536600
2024-07-25,156.62738037109375,159.67627396790854,148.643568163804,154.5556977897767,25731800
2024-07-26,158.24954223632812,160.83914526661985,155.562212147474,160.5557606544779,13089200
2024-07-29,156.36351013183594,159.51013041046127,155.01496923460718,158.97266143534424,12663100
2024-07-30,151.0181884765625,157.47755408657665,149.0735480382461,156.78374259416114,22018000
2024-07-31,162.02159118652344,162.8522116124687,158.37659823253563,160.03785399548306,19860400
2024-08-01,154.57522583007812,163.84896340851662,153.26576669408314,159.75444701201843,21095600
2024-08-02,146.44482421875,150.35366776932543,143.54250668956337,147.80314675613278,31095300
2024-08-05,144.578369140625,146.58165473758336,130.52608464596742,130.80946928426167,31193100
2024-08-06,151.84881591796875,154.11595258369616,144.35360937557834,147.01162447488667,24528100
