date,order_imbalance,imbalance_volatility,opening_imbalance,closing_imbalance,bid_depth_ratio,spread_pct,n_snapshots
2026-05-04,0.4547862382853199,0.2636538350748655,0.185692358676854,0.4120085375123175,0.1133492730343062,0.0912646865688681,36
2026-05-05,0.8007782101164035,0.0,0.8007782101164035,0.0,0.0611381522084969,0.0846023688662566,32
2026-05-06,0.5133616621490349,0.2245720547079968,0.043247264558108,0.7155822736712754,0.134237925483617,0.0930901739164628,35
2026-05-07,0.1382870734846299,0.516288799543837,0.08203614339673,0.8635302791551425,0.1195674544898793,0.1158102290126929,30
2026-05-08,-0.2767739294597583,0.4349382439198585,-0.6036113499557102,-0.5808455407458228,0.1334324222611212,0.1510908909518607,29
2026-05-11,0.6955506479388377,0.1936402971554703,0.5879402965515657,0.350251593540034,0.089004637938965,0.1017026545499822,29
2026-05-12,0.0689791142011755,0.5541638131855106,-0.4320599074754266,-0.6135711139227005,0.1502201857623161,0.1322253061400016,28
2026-05-13,-0.1796613564450115,0.4567545020098801,-0.2136786323009595,0.729213054261435,0.2818850838995976,0.1332478011610339,30
2026-05-14,-0.2702321861838987,0.2851086584892374,0.1802148753795664,0.0,0.1617171046446626,0.1145332361131331,25
2026-05-15,0.1612266392798186,0.4992796579175109,0.2741738422181854,0.2940125111680607,0.1657805806815687,0.1624152376306296,25
2026-05-18,0.035291809712823,0.590463579909222,0.3000447772660102,-0.0097425794425235,0.1747541805605717,0.1643632436972171,26
2026-05-19,0.2646164100637947,0.4538689110436943,-0.3280553749139315,-0.4142421723463366,0.2517091225956098,0.1465273977010753,27
2026-05-20,-0.0292965389178877,0.5307457737446066,0.2992631969995336,0.1142506142502633,0.1406761279579725,0.1429106012158899,30
2026-05-21,0.2355999243309245,0.3556607268643728,-0.2423097373105228,0.6262573331514913,0.1835328989482726,0.1196895057218005,29
2026-05-22,-0.5133475209095544,0.2514732198068113,-0.5864162310998041,-0.788453434467811,0.3165500321998448,0.1618229124371161,23
2026-05-25,-0.8226495726478149,0.0,-0.8226495726478149,-0.8226495726478149,0.0096385542166352,0.8530805687195706,33
