date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-13,0.0,0,0.0
2026-02-19,0.0,0,0.0
2026-02-20,0.0,0,0.0
2026-02-23,0.0,0,0.0
2026-02-24,0.0,0,0.0
2026-02-25,0.0,0,0.0
2026-02-26,0.0,0,0.0
2026-02-27,0.0,0,0.0
2026-03-03,0.0,0,0.0
2026-03-04,0.0,0,0.0
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.0,0,0.0
2026-03-10,0.0,0,0.0
2026-03-11,0.0,0,0.0
2026-03-12,0.0,0,0.0
2026-03-13,0.0,0,0.0
2026-03-16,0.0,0,0.0
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,0.0,0,0.0
2026-03-20,0.0,0,0.0
2026-03-23,5.0,1,3.0
2026-03-24,2.307,1,1.654
2026-03-25,0.0,0,0.0
2026-03-26,0.0,0,0.0
2026-03-27,0.593,0,0.296
2026-03-30,0.635,0,0.318
2026-03-31,2.393,1,1.696
2026-04-01,1.801,1,1.4
2026-04-02,1.671,0,0.836
2026-04-03,0.0,1,0.5
2026-04-06,0.0,0,0.0
2026-04-07,0.327,0,0.164
2026-04-08,0.0,0,0.0
2026-04-09,0.875,1,0.938
2026-04-10,1.085,0,0.542
2026-04-13,0.0,0,0.0
2026-04-14,0.0,1,0.5
2026-04-15,0.0,1,0.5
2026-04-16,0.518,0,0.259
2026-04-17,0.0,0,0.0
2026-04-20,0.654,0,0.327
2026-04-21,1.009,0,0.504
2026-04-22,0.0,0,0.0
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,0.0,0,0.0
2026-05-04,0.0,0,0.0
2026-05-06,1.186,0,0.593
2026-05-07,0.713,0,0.356
2026-05-08,0.0,0,0.0
2026-05-11,0.0,0,0.0
2026-05-12,0.0,0,0.0
2026-05-13,0.0,0,0.0
2026-05-14,0.0,0,0.0
2026-05-15,1.102,0,0.551
2026-05-18,0.988,0,0.494
2026-05-19,0.895,0,0.448
2026-07-21,0.895,0,0.448
