year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,-1083093742.0,0.0,-1083093742.0,,,,,0.0,0.0
2025,Q4,-141609582.0,6197093266.0,-141609582.0,,,,-0.8692545469439155,0.7071067811865476,1.0
