date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-24,0.0,1,0.5
2026-02-25,0.0,1,0.5
2026-02-26,0.0,0,0.0
2026-02-27,0.0,0,0.0
2026-03-03,1.22,1,1.11
2026-03-04,0.976,0,0.488
2026-03-05,0.0,1,0.5
2026-03-06,0.0,0,0.0
2026-03-09,0.476,0,0.238
2026-03-10,0.0,0,0.0
2026-03-11,0.795,1,0.898
2026-03-12,0.0,0,0.0
2026-03-13,0.0,0,0.0
2026-03-16,0.0,0,0.0
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,0.903,0,0.452
2026-03-20,0.0,0,0.0
2026-03-23,1.427,1,1.214
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.0,0,0.0
2026-03-27,0.0,0,0.0
2026-03-30,0.865,0,0.432
2026-03-31,1.314,0,0.657
2026-04-01,0.0,0,0.0
2026-04-02,1.118,0,0.559
2026-04-03,0.0,0,0.0
2026-04-06,0.0,0,0.0
2026-04-07,0.0,0,0.0
2026-04-08,0.0,0,0.0
2026-04-09,0.802,0,0.401
2026-04-10,0.0,0,0.0
2026-04-13,0.663,0,0.332
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.813,0,0.406
2026-04-20,0.975,0,0.488
2026-04-21,0.0,0,0.0
2026-04-22,0.992,0,0.496
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,1.163,0,0.582
2026-05-04,0.0,1,0.5
2026-05-06,1.535,0,0.768
2026-05-07,1.694,1,1.347
2026-05-08,0.0,0,0.0
2026-05-11,0.991,0,0.496
2026-05-12,0.99,0,0.495
2026-05-13,0.801,0,0.4
2026-05-14,0.0,0,0.0
2026-05-15,0.813,0,0.406
2026-05-18,0.722,1,0.861
2026-05-19,0.664,0,0.332
2026-05-20,0.892,0,0.446
2026-05-21,0.0,0,0.0
