date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-13,0.0,0,0.0
2026-02-19,0.0,0,0.0
2026-02-20,0.0,1,0.5
2026-02-23,0.0,0,0.0
2026-02-24,0.0,0,0.0
2026-02-25,0.0,0,0.0
2026-02-26,0.0,0,0.0
2026-02-27,0.0,0,0.0
2026-03-03,0.0,0,0.0
2026-03-04,0.0,0,0.0
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.0,0,0.0
2026-03-10,0.0,0,0.0
2026-03-11,0.0,0,0.0
2026-03-12,0.0,0,0.0
2026-03-13,0.0,0,0.0
2026-03-16,0.0,1,0.5
2026-03-17,0.0,1,0.5
2026-03-18,0.0,1,0.5
2026-03-19,0.0,0,0.0
2026-03-20,0.0,1,0.5
2026-03-23,5.0,1,3.0
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.0,0,0.0
2026-03-27,0.62,0,0.31
2026-03-30,0.917,0,0.458
2026-03-31,0.978,0,0.489
2026-04-01,0.0,0,0.0
2026-04-02,1.248,0,0.624
2026-04-03,0.949,0,0.474
2026-04-06,1.049,0,0.524
2026-04-07,0.0,0,0.0
2026-04-08,0.0,0,0.0
2026-04-09,0.779,0,0.39
2026-04-10,0.0,0,0.0
2026-04-13,0.0,0,0.0
2026-04-14,0.0,0,0.0
2026-04-15,0.0,1,0.5
2026-04-16,0.0,1,0.5
2026-04-17,0.599,0,0.3
2026-04-20,0.0,0,0.0
2026-04-21,0.724,1,0.862
2026-04-22,0.68,0,0.34
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.852,0,0.426
2026-04-29,0.748,0,0.374
2026-04-30,0.905,0,0.452
2026-05-04,0.0,0,0.0
2026-05-06,1.549,0,0.774
2026-05-07,0.93,0,0.465
2026-05-08,0.0,0,0.0
2026-05-11,0.0,0,0.0
2026-05-12,0.0,0,0.0
2026-05-13,1.255,0,0.628
2026-05-14,0.0,0,0.0
2026-05-15,0.989,0,0.494
2026-05-18,1.122,0,0.561
2026-05-19,0.985,0,0.492
2026-07-21,0.985,0,0.492
