date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,1,0.5
2026-02-24,0.0,1,0.5
2026-02-25,0.0,0,0.0
2026-02-26,0.0,0,0.0
2026-02-27,0.0,0,0.0
2026-03-03,0.892,1,0.946
2026-03-04,0.839,0,0.42
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.694,0,0.347
2026-03-10,0.0,0,0.0
2026-03-11,0.679,0,0.34
2026-03-12,0.572,0,0.286
2026-03-13,0.662,0,0.331
2026-03-16,0.799,0,0.4
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,0.0,0,0.0
2026-03-20,1.099,0,0.55
2026-03-23,0.594,1,0.797
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.661,0,0.33
2026-03-27,0.984,0,0.492
2026-03-30,0.75,0,0.375
2026-03-31,1.117,0,0.558
2026-04-01,0.0,0,0.0
2026-04-02,1.184,0,0.592
2026-04-03,0.0,0,0.0
2026-04-06,0.0,0,0.0
2026-04-07,0.0,0,0.0
2026-04-08,0.0,0,0.0
2026-04-09,1.025,0,0.512
2026-04-10,1.106,0,0.553
2026-04-13,0.0,0,0.0
2026-04-14,0.0,0,0.0
2026-04-15,0.923,0,0.462
2026-04-16,0.0,0,0.0
2026-04-17,0.56,0,0.28
2026-04-20,0.0,0,0.0
2026-04-21,0.0,1,0.5
2026-04-22,0.0,0,0.0
2026-04-23,0.734,0,0.367
2026-04-24,0.0,0,0.0
2026-04-27,0.0,1,0.5
2026-04-28,0.381,0,0.19
2026-04-29,0.738,0,0.369
2026-04-30,0.0,0,0.0
2026-05-04,0.0,0,0.0
2026-05-06,0.0,0,0.0
2026-05-07,1.187,0,0.594
2026-05-08,0.812,0,0.406
2026-05-11,0.0,0,0.0
2026-05-12,1.551,0,0.776
2026-05-13,0.0,0,0.0
2026-05-14,0.0,0,0.0
2026-05-15,1.304,1,1.152
2026-05-18,0.0,0,0.0
2026-05-19,1.07,1,1.035
2026-05-20,0.0,1,0.5
2026-05-21,0.0,0,0.0
2026-07-21,0.0,0,0.0
