year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,5219932730.0,0.0,5219932730.0,,,,,0.0,0.0
2025,Q2,15078651780.0,0.0,9858719050.0,,,,0.888667835380323,0.7071067811865475,1.0
