date,name,position,change_dir,shares_before,shares_after,change_amount
2024-06-03,임중규,,,0,0,0
2024-06-17,김동호,,,0,0,0
2024-07-01,김문수,,,0,0,0
2024-12-06,임무현,,,0,0,0
2025-01-24,송광현,,,0,0,0
2025-02-21,임중규,,,0,0,0
2025-04-01,임무현,,,0,0,0
2025-05-27,임무현,,,0,0,0
2025-06-04,임무현,,,0,0,0
2025-07-22,임무현,,,0,0,0
2025-07-29,임무현,,,0,0,0
2026-02-23,임종찬,,,0,0,0
2026-04-02,국민연금공단,,,0,0,0
2026-04-07,국민연금공단,,,0,0,0
2026-04-10,국민연금공단,,,0,0,0
2026-04-15,국민연금공단,,,0,0,0
2026-04-30,국민연금공단,,,0,0,0
2024-12-06,임무현,,,0,0,0
2025-01-24,송광현,,,0,0,0
2025-02-21,임중규,,,0,0,0
2025-04-01,임무현,,,0,0,0
2025-05-27,임무현,,,0,0,0
2025-06-04,임무현,,,0,0,0
2025-07-22,임무현,,,0,0,0
2025-07-29,임무현,,,0,0,0
2026-02-23,임종찬,,,0,0,0
2026-04-02,국민연금공단,,,0,0,0
2026-04-07,국민연금공단,,,0,0,0
2026-04-10,국민연금공단,,,0,0,0
2026-04-15,국민연금공단,,,0,0,0
2026-04-30,국민연금공단,,,0,0,0
