year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,58460605946.0,0.0,58460605946.0,,,,,0.0,0.0
2025,Q2,53838021830.0,0.0,-4622584116.0,,,,-1.0790717790415973,-0.7071067811865475,-1.0
2025,Q3,40371882549.0,0.0,-13466139281.0,,,,1.9131193598814331,-0.686401256863131,-2.0
2025,Q4,172448889381.0,175412739519.0,132077006832.0,,,,-10.80808263422268,1.3198676252081116,-1.0
2026,Q1,66593161690.0,0.0,66593161690.0,,,0.1391117251078792,-0.49580049330838094,0.3147596997306986,1.0
