close,high,low,open,volume
189520.0,194305.0,189305.0,190495.0,0
194055.0,194660.0,188880.0,189450.0,142076
194270.0,195360.0,193750.0,194055.0,117513
193710.0,196390.0,193695.0,194235.0,97053
189630.0,193755.0,189345.0,193755.0,96851
193435.0,193435.0,189345.0,189595.0,123585
193235.0,194500.0,192290.0,193525.0,108792
192735.0,194070.0,192035.0,193155.0,111115
193275.0,193955.0,191500.0,192735.0,107667
192440.0,194295.0,192235.0,193260.0,73707
193105.0,193855.0,192280.0,192500.0,47811
191715.0,193010.0,191170.0,193010.0,63045
189000.0,192375.0,188935.0,191870.0,83411
187190.0,189220.0,186600.0,188910.0,48949
188010.0,188695.0,186180.0,186875.0,61143
187630.0,188350.0,186915.0,187990.0,54105
189495.0,189495.0,187255.0,187690.0,70487
189485.0,189865.0,188475.0,189570.0,31592
191270.0,191600.0,189465.0,189465.0,36306
191190.0,191580.0,190255.0,191405.0,37856
190275.0,191300.0,190030.0,191215.0,21862
190610.0,190915.0,189600.0,190295.0,31980
191665.0,191995.0,190215.0,190560.0,23969
191645.0,192400.0,191120.0,191530.0,17885
191595.0,192015.0,191090.0,191780.0,24415
190590.0,191595.0,190190.0,191590.0,21714
191220.0,191475.0,190550.0,190805.0,32954
190805.0,191850.0,190115.0,191025.0,51357
189540.0,191335.0,189340.0,190620.0,23661
190120.0,190125.0,189195.0,189540.0,30042
188810.0,190380.0,188550.0,190125.0,29298
187125.0,188840.0,187120.0,188815.0,12783
185265.0,187140.0,185220.0,187125.0,55219
183265.0,185725.0,183220.0,185420.0,51889
182665.0,184415.0,182500.0,183220.0,63208
180780.0,183120.0,180685.0,182670.0,56652
180520.0,181375.0,179190.0,180770.0,60396
181595.0,181860.0,179240.0,180585.0,63026
181510.0,182570.0,181285.0,181650.0,40658
179700.0,181455.0,179290.0,181455.0,27455
180435.0,181335.0,179595.0,179855.0,15776
184125.0,184235.0,180510.0,180635.0,21192
184410.0,185220.0,183640.0,184180.0,19479
183900.0,185125.0,183350.0,184400.0,36474
183800.0,185260.0,183630.0,183915.0,14501
183680.0,184385.0,183400.0,183725.0,16594
183460.0,184255.0,182675.0,183515.0,38160
184660.0,184675.0,183215.0,183475.0,8457
182520.0,184655.0,182490.0,184655.0,20057
183040.0,183125.0,181980.0,182505.0,25706
182705.0,183400.0,182590.0,182870.0,14319
181950.0,183575.0,181900.0,182755.0,23142
181600.0,182310.0,181500.0,182015.0,14078
181955.0,182430.0,181580.0,181735.0,14713
183590.0,183940.0,181850.0,181850.0,21848
184760.0,184800.0,183180.0,183460.0,18242
185750.0,186360.0,184565.0,184755.0,9602
187000.0,187000.0,185625.0,185805.0,18066
186930.0,187050.0,186435.0,187000.0,16775
187890.0,187915.0,186375.0,186855.0,23020
189400.0,189610.0,187920.0,188000.0,45771
189725.0,190000.0,188030.0,189405.0,24993
190615.0,190850.0,189370.0,189725.0,13284
191635.0,191715.0,190410.0,190615.0,17145
191200.0,191785.0,190005.0,191430.0,22353
190010.0,191475.0,189795.0,191300.0,23353
190690.0,191220.0,190010.0,190130.0,25689
192655.0,192800.0,190885.0,190915.0,24538
190745.0,192800.0,190555.0,192800.0,15128
191675.0,192150.0,190335.0,190720.0,26250
190120.0,191785.0,189585.0,191655.0,17133
191015.0,191330.0,189985.0,190085.0,18684
