close,high,low,open,volume
190815.0,190815.0,186000.0,187220.0,0
187615.0,190760.0,187090.0,190745.0,51468
187600.0,188440.0,186270.0,187560.0,70930
187755.0,189160.0,187095.0,187645.0,18124
186405.0,187830.0,185840.0,187750.0,24612
185690.0,186740.0,185250.0,186235.0,21248
184585.0,186455.0,184500.0,185855.0,8646
183340.0,184855.0,183125.0,184445.0,8567
182165.0,183700.0,182140.0,183340.0,7546
183345.0,183345.0,181620.0,182375.0,18564
184365.0,184585.0,183340.0,183450.0,27466
185080.0,185225.0,183680.0,184150.0,10473
184715.0,185490.0,183815.0,185175.0,14303
185040.0,185760.0,184545.0,184910.0,10926
185510.0,185910.0,184820.0,185040.0,7544
186775.0,187030.0,185230.0,185230.0,8828
186860.0,187095.0,186175.0,187000.0,9813
188540.0,188540.0,186680.0,186835.0,6213
189120.0,189190.0,187960.0,188290.0,12277
187425.0,189105.0,186960.0,188925.0,14063
188165.0,188350.0,187030.0,187240.0,10562
188580.0,188645.0,187420.0,188165.0,6624
189120.0,189130.0,188185.0,188435.0,8514
189210.0,189500.0,188785.0,189120.0,11022
188435.0,189220.0,187945.0,189170.0,5336
188715.0,188800.0,188070.0,188425.0,3990
188300.0,188915.0,188025.0,188845.0,11340
188915.0,189085.0,187720.0,188400.0,4624
190490.0,190800.0,188960.0,189005.0,14167
191305.0,191525.0,190490.0,190650.0,7581
190900.0,191495.0,190760.0,191330.0,3220
190630.0,190910.0,190345.0,190810.0,2888
190770.0,191240.0,190645.0,190850.0,3760
192275.0,192275.0,190795.0,190795.0,11069
192350.0,192360.0,191900.0,192145.0,6878
192930.0,193000.0,192210.0,192225.0,15131
192315.0,192925.0,192090.0,192925.0,6830
193130.0,193135.0,192120.0,192305.0,12856
192410.0,193135.0,192120.0,193135.0,6477
192965.0,193395.0,192310.0,192310.0,12258
192530.0,193435.0,192290.0,193050.0,9985
192975.0,193080.0,192100.0,192420.0,1255
192560.0,193105.0,192185.0,192785.0,2911
192895.0,192895.0,192230.0,192330.0,2399
192805.0,193090.0,192630.0,192895.0,5184
192365.0,193010.0,192360.0,193010.0,1977
192425.0,193025.0,192215.0,192410.0,3396
191985.0,192440.0,191600.0,192395.0,4775
193895.0,193930.0,191980.0,191980.0,24745
193370.0,193915.0,192765.0,193815.0,9015
193180.0,193500.0,192955.0,193430.0,3385
193655.0,193850.0,192955.0,193165.0,2052
194210.0,194430.0,193520.0,193520.0,29479
195155.0,195195.0,194205.0,194205.0,28861
195765.0,195895.0,195080.0,195140.0,41676
195985.0,195985.0,195300.0,195765.0,12097
195565.0,195910.0,195110.0,195910.0,7302
195705.0,195950.0,195255.0,195645.0,4658
195505.0,195950.0,195040.0,195690.0,5104
195205.0,195815.0,195000.0,195715.0,5440
195165.0,195865.0,194775.0,195000.0,5633
195205.0,195500.0,195020.0,195245.0,7026
195170.0,195400.0,194630.0,195205.0,5412
193800.0,195385.0,193535.0,195145.0,4920
195000.0,195000.0,193800.0,193800.0,4347
194225.0,195095.0,193660.0,195000.0,4004
193720.0,194730.0,193440.0,194225.0,19078
193555.0,194185.0,193010.0,193735.0,4529
194200.0,194630.0,193540.0,193545.0,12909
194810.0,194810.0,193640.0,194185.0,6195
194250.0,194750.0,194160.0,194670.0,4995
194450.0,194900.0,194115.0,194200.0,6513
