close,high,low,open,volume
6095.0,6110.0,5955.0,5955.0,0
6025.0,6130.0,6020.0,6105.0,56337
6150.0,6150.0,6020.0,6035.0,72234
6120.0,6150.0,6095.0,6140.0,31348
6055.0,6115.0,6055.0,6115.0,12507
6055.0,6075.0,6045.0,6062.0,7647
6085.0,6085.0,6045.0,6055.0,15143
6055.0,6090.0,6035.0,6090.0,65016
6040.0,6055.0,6020.0,6055.0,12978
6065.0,6065.0,6025.0,6035.0,8686
6045.0,6070.0,6030.0,6070.0,14041
6030.0,6040.0,6025.0,6030.0,19052
6005.0,6025.0,5970.0,6025.0,16299
5965.0,5997.0,5965.0,5997.0,6513
5980.0,5980.0,5950.0,5965.0,14615
5985.0,5990.0,5960.0,5965.0,35852
5980.0,5990.0,5965.0,5985.0,1662
5980.0,5985.0,5965.0,5980.0,1531
5975.0,5995.0,5970.0,5980.0,30385
5985.0,5995.0,5965.0,5965.0,24386
5920.0,5980.0,5920.0,5980.0,12866
5960.0,5965.0,5930.0,5930.0,7041
5975.0,5975.0,5955.0,5965.0,2904
6020.0,6020.0,5990.0,5990.0,3284
6025.0,6025.0,6000.0,6015.0,17380
6010.0,6020.0,6000.0,6010.0,20299
6005.0,6020.0,6005.0,6015.0,16449
6000.0,6015.0,6000.0,6005.0,30799
5985.0,6005.0,5975.0,6000.0,46752
5970.0,5985.0,5960.0,5975.0,37168
5995.0,5995.0,5970.0,5970.0,20154
6005.0,6010.0,5990.0,6000.0,52498
6005.0,6010.0,5995.0,6000.0,38822
6000.0,6010.0,5997.0,6005.0,39182
5995.0,6010.0,5985.0,6000.0,16075
5985.0,5995.0,5980.0,5995.0,49029
5995.0,6000.0,5980.0,5985.0,50808
6010.0,6010.0,5995.0,5995.0,26017
5990.0,6010.0,5990.0,6005.0,59576
5995.0,5995.0,5985.0,5995.0,54361
6005.0,6005.0,5995.0,5995.0,11925
5985.0,6000.0,5985.0,6000.0,53231
5990.0,6005.0,5985.0,5985.0,26654
5975.0,5990.0,5975.0,5985.0,22978
5975.0,5995.0,5970.0,5985.0,16472
5980.0,5985.0,5970.0,5975.0,34848
5975.0,5985.0,5975.0,5980.0,27395
5975.0,5985.0,5970.0,5985.0,23950
5985.0,5990.0,5975.0,5975.0,33105
5985.0,5995.0,5980.0,5985.0,41710
5975.0,5985.0,5970.0,5985.0,53906
5970.0,5975.0,5960.0,5975.0,28880
5965.0,5980.0,5965.0,5965.0,24767
5970.0,5985.0,5970.0,5970.0,21360
5965.0,5975.0,5960.0,5965.0,26857
5975.0,5975.0,5960.0,5965.0,20607
5960.0,5975.0,5960.0,5965.0,27575
5980.0,5985.0,5960.0,5960.0,29908
5985.0,5990.0,5970.0,5980.0,25009
5980.0,5980.0,5970.0,5975.0,31206
5970.0,5990.0,5970.0,5980.0,48637
5985.0,5985.0,5960.0,5965.0,39151
5960.0,5990.0,5960.0,5990.0,49307
5975.0,5980.0,5960.0,5960.0,44995
5965.0,5975.0,5960.0,5970.0,50986
5945.0,5965.0,5940.0,5960.0,71381
5935.0,5945.0,5925.0,5945.0,74470
5960.0,5960.0,5930.0,5935.0,54219
5960.0,5965.0,5945.0,5950.0,51836
5970.0,5980.0,5960.0,5960.0,47670
5975.0,5985.0,5965.0,5970.0,79358
5980.0,5995.0,5975.0,5975.0,45478
