close,high,low,open,volume
6690.0,6775.0,6635.0,6775.0,0
6770.0,6775.0,6610.0,6690.0,131338
6610.0,6790.0,6605.0,6775.0,125908
6555.0,6615.0,6545.0,6610.0,82243
6590.0,6625.0,6555.0,6560.0,78384
6600.0,6625.0,6570.0,6590.0,64805
6625.0,6630.0,6570.0,6585.0,13433
6630.0,6695.0,6620.0,6620.0,61758
6630.0,6670.0,6625.0,6630.0,23707
6660.0,6660.0,6600.0,6627.0,62616
6685.0,6700.0,6635.0,6660.0,44660
6675.0,6690.0,6655.0,6685.0,87407
6695.0,6695.0,6645.0,6675.0,89234
6745.0,6750.0,6690.0,6700.0,39692
6760.0,6785.0,6720.0,6745.0,59630
6820.0,6840.0,6745.0,6760.0,27599
6800.0,6852.0,6800.0,6820.0,32118
6845.0,6855.0,6810.0,6825.0,15885
6880.0,6880.0,6830.0,6845.0,12356
6880.0,6905.0,6865.0,6880.0,38780
6865.0,6885.0,6840.0,6880.0,90953
6865.0,6885.0,6845.0,6885.0,20667
6850.0,6875.0,6840.0,6855.0,29347
6855.0,6860.0,6830.0,6855.0,16330
6855.0,6855.0,6830.0,6850.0,8809
6850.0,6870.0,6842.0,6855.0,9901
6860.0,6865.0,6830.0,6840.0,11973
6815.0,6865.0,6805.0,6860.0,11408
6780.0,6815.0,6770.0,6815.0,10591
6780.0,6800.0,6755.0,6780.0,11789
6790.0,6790.0,6765.0,6780.0,4104
6790.0,6795.0,6775.0,6790.0,4788
6765.0,6790.0,6765.0,6790.0,4961
6745.0,6775.0,6745.0,6765.0,16367
6730.0,6755.0,6730.0,6745.0,35459
6775.0,6775.0,6735.0,6735.0,37201
6760.0,6785.0,6760.0,6775.0,3079
6765.0,6790.0,6755.0,6770.0,12318
6755.0,6765.0,6755.0,6765.0,11952
6770.0,6770.0,6750.0,6765.0,1913
6730.0,6770.0,6730.0,6760.0,6629
6725.0,6745.0,6725.0,6730.0,13176
6735.0,6755.0,6725.0,6735.0,2075
6740.0,6745.0,6730.0,6735.0,2905
6730.0,6740.0,6715.0,6735.0,7571
6720.0,6725.0,6705.0,6720.0,3411
6720.0,6730.0,6710.0,6720.0,1934
6715.0,6730.0,6715.0,6720.0,6826
6735.0,6745.0,6720.0,6725.0,2305
6725.0,6735.0,6715.0,6735.0,7859
6695.0,6725.0,6695.0,6725.0,17779
6695.0,6695.0,6670.0,6695.0,29315
6685.0,6695.0,6675.0,6695.0,27035
6740.0,6745.0,6680.0,6685.0,63212
6705.0,6735.0,6695.0,6730.0,17992
6680.0,6705.0,6670.0,6695.0,5274
6670.0,6680.0,6655.0,6680.0,22650
6670.0,6670.0,6650.0,6665.0,25108
6730.0,6730.0,6670.0,6670.0,16476
6745.0,6765.0,6730.0,6735.0,32769
6745.0,6745.0,6720.0,6745.0,60843
6740.0,6760.0,6740.0,6745.0,0
6745.0,6755.0,6735.0,6745.0,11750
6745.0,6750.0,6730.0,6735.0,16666
6740.0,6755.0,6735.0,6745.0,9304
6725.0,6750.0,6720.0,6740.0,7274
6700.0,6725.0,6690.0,6725.0,29256
6690.0,6700.0,6680.0,6700.0,24712
6675.0,6695.0,6675.0,6690.0,22553
6625.0,6685.0,6610.0,6670.0,417553
6660.0,6680.0,6630.0,6635.0,46602
6650.0,6675.0,6640.0,6660.0,7562
