year,quarter,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2020,Q4,38485391168,7100164927,325158276916,303608200890,38485391168,325158276916,0.071,4.4204,0.0,0.8984,1.0
2021,Q4,78136358339,38485391168,392778574812,325158276916,78136358339,392778574812,0.208,1.0303,0.0,0.6733,1.0
2022,Q4,92798680886,78136358339,457096254609,392778574812,92798680886,457096254609,0.1638,0.1877,0.0,0.2729,1.0
2023,Q4,28334755251,92798680886,27642285047,457096254609,28334755251,27642285047,-0.9395,-0.6947,0.0,-0.5815,-1.0
2024,Q1,5549303150.0,0,72839993085.0,0.0,5549303150.0,72839993085.0,0,5549303150.0,0.0,0.0,0.0
2024,Q2,6574285882.0,0,74426708310.0,0.0,6574285882.0,74426708310.0,0,6574285882.0,0.0,0.0,0.0
2024,Q3,10428535845.0,0,82969295459.0,0.0,10428535845.0,82969295459.0,0,10428535845.0,0.0,0.0,0.0
2024,Q4,31201085341,28334755251,1421668597,27642285047,31201085341,1421668597,-0.9486,0.1012,0.0,0.1683,1.0
2025,Q1,0,0,84824768259.0,0.0,0,84824768259.0,0,0.0,0.0,0.0,0.0
2025,Q2,0,0,94250015346.0,0.0,0,94250015346.0,0,0.0,0.0,0.0,0.0
2025,Q3,0,0,100513672313.0,0.0,0,100513672313.0,0,0.0,0.0,0.0,0.0
2025,Q4,80753274993,31201085341,2541889920,1421668597,80753274993,2541889920,0.788,1.5882,0.0,0.7606,1.0
