date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-13,0.0,0,0.0
2026-02-19,0.0,0,0.0
2026-02-20,0.0,0,0.0
2026-02-23,0.0,0,0.0
2026-02-24,0.0,1,0.5
2026-02-25,0.0,0,0.0
2026-02-26,1.442,0,0.721
2026-02-27,1.619,0,0.81
2026-03-03,0.839,0,0.42
2026-03-04,1.106,0,0.553
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,1.065,0,0.532
2026-03-10,0.0,0,0.0
2026-03-11,0.803,1,0.902
2026-03-12,0.0,0,0.0
2026-03-13,0.0,0,0.0
2026-03-16,0.727,1,0.863
2026-03-17,0.0,0,0.0
2026-03-18,0.0,1,0.5
2026-03-19,0.0,0,0.0
2026-03-20,0.0,0,0.0
2026-03-23,0.9,0,0.45
2026-03-24,0.0,0,0.0
2026-03-25,0.0,1,0.5
2026-03-26,0.0,1,0.5
2026-03-27,0.0,0,0.0
2026-03-30,1.085,1,1.042
2026-03-31,0.0,1,0.5
2026-04-01,0.0,0,0.0
2026-04-02,0.687,0,0.344
2026-04-03,0.46,0,0.23
2026-04-06,0.513,0,0.256
2026-04-07,0.795,0,0.398
2026-04-08,0.0,1,0.5
2026-04-09,0.0,1,0.5
2026-04-10,0.0,0,0.0
2026-04-13,0.0,0,0.0
2026-04-14,0.783,0,0.392
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,0.0,0,0.0
2026-04-21,0.931,0,0.466
2026-04-22,0.0,0,0.0
2026-04-23,0.0,1,0.5
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.936,0,0.468
2026-04-30,1.866,0,0.933
2026-05-04,0.0,0,0.0
2026-05-06,0.817,0,0.408
2026-05-07,0.984,0,0.492
2026-05-08,0.0,0,0.0
2026-05-11,0.0,0,0.0
2026-05-12,1.045,0,0.522
2026-05-13,0.0,0,0.0
2026-05-14,0.0,0,0.0
2026-05-15,0.769,0,0.384
2026-05-18,0.0,0,0.0
2026-05-19,0.709,0,0.354
