date,name,position,change_dir,shares_before,shares_after,change_amount
2024-06-26,김창곤,,,0,0,0
2024-06-26,황성호,,,0,0,0
2024-06-26,원준구,,,0,0,0
2024-09-04,문상우,,,0,0,0
2024-11-19,박기원,,,0,0,0
2024-11-19,김창곤,,,0,0,0
2024-11-19,서재복,,,0,0,0
2024-11-19,이일남,,,0,0,0
2024-11-19,김의용,,,0,0,0
2024-11-19,이재국,,,0,0,0
2024-11-19,박기순,,,0,0,0
2024-11-19,황희종,,,0,0,0
2024-11-19,황승종,,,0,0,0
2024-11-19,황성호,,,0,0,0
2024-11-19,김대호,,,0,0,0
2024-11-19,문상우,,,0,0,0
2024-11-19,원준구,,,0,0,0
2024-11-19,진홍균,,,0,0,0
2024-11-19,최거승,,,0,0,0
2024-11-19,최태극,,,0,0,0
2024-11-19,허진,,,0,0,0
2024-11-19,강덕림,,,0,0,0
2024-11-19,박민철,,,0,0,0
2024-12-20,황석보,,,0,0,0
2025-03-26,강덕림,,,0,0,0
2025-03-26,최거승,,,0,0,0
2025-03-26,이재국,,,0,0,0
2025-04-09,최거승,,,0,0,0
2025-04-16,김대호,,,0,0,0
2025-05-12,이재국,,,0,0,0
2025-07-25,허만규,,,0,0,0
2025-09-05,박민철,,,0,0,0
2025-09-18,한병철,,,0,0,0
2025-09-18,서재복,,,0,0,0
2025-09-18,최태극,,,0,0,0
2025-09-18,박민철,,,0,0,0
2025-09-22,원준구,,,0,0,0
2025-12-02,최거승,,,0,0,0
2026-01-05,황희종,,,0,0,0
2026-01-05,황승종,,,0,0,0
2026-01-06,황성호,,,0,0,0
2026-01-27,최거승,,,0,0,0
2026-02-27,박기순,,,0,0,0
2026-02-27,황성호,,,0,0,0
2026-02-27,황승종,,,0,0,0
2026-02-27,황희종,,,0,0,0
2026-03-04,이일남,,,0,0,0
2026-03-06,박기원,,,0,0,0
2026-03-06,서재복,,,0,0,0
2026-03-06,허만규,,,0,0,0
2026-03-06,원준구,,,0,0,0
2026-03-06,한병철,,,0,0,0
2026-03-10,김창곤,,,0,0,0
2026-03-10,김태형,,,0,0,0
2026-03-10,강덕림,,,0,0,0
2026-03-10,허진,,,0,0,0
2026-03-10,이재국,,,0,0,0
2026-03-12,박민철,,,0,0,0
2026-03-16,최거승,,,0,0,0
2026-03-16,최태극,,,0,0,0
2026-06-24,서재복,,,0,0,0
2026-06-26,황성호,,,0,0,0
2026-06-26,김창곤,,,0,0,0
2024-09-04,문상우,,,0,0,0
2024-11-19,황성호,,,0,0,0
2024-11-19,문상우,,,0,0,0
2024-11-19,원준구,,,0,0,0
2024-11-19,진홍균,,,0,0,0
2024-11-19,최거승,,,0,0,0
2024-11-19,최태극,,,0,0,0
2024-11-19,박민철,,,0,0,0
2024-11-19,강덕림,,,0,0,0
2024-11-19,허진,,,0,0,0
2024-11-19,황승종,,,0,0,0
2024-11-19,황희종,,,0,0,0
2024-11-19,박기순,,,0,0,0
2024-11-19,박기원,,,0,0,0
2024-11-19,김창곤,,,0,0,0
2024-11-19,서재복,,,0,0,0
2024-11-19,이일남,,,0,0,0
2024-11-19,김의용,,,0,0,0
2024-11-19,이재국,,,0,0,0
2024-11-19,김대호,,,0,0,0
2024-12-20,황석보,,,0,0,0
2025-03-26,강덕림,,,0,0,0
2025-03-26,이재국,,,0,0,0
2025-03-26,최거승,,,0,0,0
2025-04-09,최거승,,,0,0,0
2025-04-16,김대호,,,0,0,0
2025-05-12,이재국,,,0,0,0
2025-07-25,허만규,,,0,0,0
2025-09-05,박민철,,,0,0,0
2025-09-18,최태극,,,0,0,0
2025-09-18,박민철,,,0,0,0
2025-09-18,한병철,,,0,0,0
2025-09-18,서재복,,,0,0,0
2025-09-22,원준구,,,0,0,0
2025-12-02,최거승,,,0,0,0
2026-01-05,황희종,,,0,0,0
2026-01-05,황승종,,,0,0,0
2026-01-06,황성호,,,0,0,0
2026-01-27,최거승,,,0,0,0
2026-02-27,황성호,,,0,0,0
2026-02-27,박기순,,,0,0,0
2026-02-27,황승종,,,0,0,0
2026-02-27,황희종,,,0,0,0
2026-03-04,이일남,,,0,0,0
2026-03-06,서재복,,,0,0,0
2026-03-06,박기원,,,0,0,0
2026-03-06,허만규,,,0,0,0
2026-03-06,한병철,,,0,0,0
2026-03-06,원준구,,,0,0,0
2026-03-10,김창곤,,,0,0,0
2026-03-10,허진,,,0,0,0
2026-03-10,이재국,,,0,0,0
2026-03-10,강덕림,,,0,0,0
2026-03-10,김태형,,,0,0,0
2026-03-12,박민철,,,0,0,0
2026-03-16,최거승,,,0,0,0
2026-03-16,최태극,,,0,0,0
2026-06-24,서재복,,,0,0,0
2026-06-26,황성호,,,0,0,0
2026-06-26,김창곤,,,0,0,0
