year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2020,Q2,0.54,0.72,0.3252,1.0,32.52,0,0,0,0,0,0,0,0,0
2020,Q3,0.47,0.54,0.1409,1.0,14.09,0,0,0,0,0,0,0,0,0
2020,Q4,0.88,0.94,0.0662,1.0,6.62,0,0,0,0,0,0,0,0,0
2021,Q1,0.23,0.24,0.037,1.0,3.7,0,0,0,0,0,0,0,0,0
2021,Q2,0.67,0.68,0.0085,0.0,0.85,0,0,0,0,0,0,0,0,0
2021,Q3,0.56,0.57,0.0231,0.0,2.31,0,0,0,0,0,0,0,0,0
2021,Q4,0.97,1.02,0.0562,1.0,5.62,0,0,0,0,0,0,0,0,0
2022,Q1,0.36,0.35,-0.0198,0.0,-1.98,0,0,0,0,0,0,0,0,0
2022,Q2,0.72,0.77,0.0694,0.0,6.94,0,0,0,0,0,0,0,0,0
2022,Q3,0.58,0.63,0.0862,1.0,8.62,0,0,0,0,0,0,0,0,0
2022,Q4,1.02,0.93,-0.0876,0.0,-8.76,0,0,0,0,0,0,0,0,0
2023,Q1,0.47,0.46,-0.0179,1.0,-1.79,0,0,0,0,0,0,0,0,0
2023,Q2,0.71,0.65,-0.079,0.0,-7.9,0,0,0,0,0,0,0,0,0
2023,Q3,0.58,0.64,0.098,0.0,9.8,0,0,0,0,0,0,0,0,0
2023,Q4,0.93,1.05,0.1308,1.0,13.08,0,0,0,0,0,0,0,0,0
2024,Q1,0.55,0.48,-0.1193,0.0,-11.93,0,0,0,0,0,0,0,0,0
2024,Q2,0.62,0.62,0.0016,1.0,0.16,0,0,0,0,0,0,0,0,0
2024,Q3,0.64,0.57,-0.1069,0.0,-10.69,0,0,0,0,0,0,0,0,0
2024,Q4,1.1,1.15,0.0437,1.0,4.37,0,0,0,0,0,0,0,0,0
2025,Q1,0.68,0.7,0.0277,0.0,2.77,0,0,0,0,0,0,0,0,0
2025,Q2,0.71,0.83,0.169,1.0,16.9,0,0,0,0,0,0,0,0,0
2025,Q3,0.65,0.68,0.0543,1.0,5.43,0,0,0,0,0,0,0,0,0
2025,Q4,1.19,1.12,-0.058,0.0,-5.8,0,0,0,0,0,0,0,0,0
2026,Q1,0.58,0.6,0.0267,0.0,2.67,0,0,0,0,0,0,0,0,0
