date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2016-08-05,4413,0,0,0,-1e-06,0.0,,0.0,ohlcv_proxy
2016-08-08,4493,79,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-09,4549,123,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-10,4541,327,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-11,4515,41,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-12,4538,162,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-16,4515,22,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-17,4493,279,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-18,4538,414,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-19,4449,143,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-22,4416,13,0,0,-0.0,0.0,0.018866,0.0,ohlcv_proxy
2016-08-23,4435,43,0,0,-0.0,0.0,0.018061,0.0,ohlcv_proxy
2016-08-24,4425,20,0,0,-0.0,0.0,0.018502,0.0,ohlcv_proxy
2016-08-25,4480,600,0,0,0.0,0.0,0.012847,0.0,ohlcv_proxy
2016-08-26,4452,291,0,0,-0.0,0.0,0.012306,0.0,ohlcv_proxy
2016-08-29,4501,1486,0,0,0.0,0.1,0.0064,0.0,ohlcv_proxy
2016-08-30,4546,189,0,0,0.0,0.1,0.007221,0.0,ohlcv_proxy
2016-08-31,4512,94,0,0,0.0,0.1,0.004161,0.0,ohlcv_proxy
2016-09-01,4612,11904,0,0,1e-06,0.2,0.003805,0.0,ohlcv_proxy
2016-09-02,4612,1,0,0,1e-06,0.2,0.003365,0.0,ohlcv_proxy
2016-09-05,4639,2267,0,0,1e-06,0.3,0.005432,0.0,ohlcv_proxy
2016-09-06,4635,784,0,0,1e-06,0.3,0.005359,0.0,ohlcv_proxy
2016-09-07,4663,2606,0,0,1e-06,0.4,0.005059,0.0,ohlcv_proxy
2016-09-08,4646,3384,0,0,0.0,0.3,0.00877,0.0,ohlcv_proxy
2016-09-09,4646,94,0,0,0.0,0.3,0.008701,0.0,ohlcv_proxy
2016-09-12,4626,819,0,0,0.0,0.2,0.008551,0.0,ohlcv_proxy
2016-09-13,4518,1060,0,0,-0.0,0.2,0.005849,0.0,ohlcv_proxy
2016-09-19,4473,16,0,0,-0.0,0.2,0.002288,0.0,ohlcv_proxy
2016-09-20,4518,1,0,0,-0.0,0.1,-0.008597,0.0,ohlcv_proxy
2016-09-21,4567,10657,0,0,0.0,0.2,-0.006489,0.0,ohlcv_proxy
2016-09-22,4553,184,0,0,0.0,0.1,-0.00739,0.0,ohlcv_proxy
2016-09-23,4590,255,0,0,0.0,0.1,-0.006364,0.0,ohlcv_proxy
2016-09-26,4563,43,0,0,0.0,0.0,-0.00635,0.0,ohlcv_proxy
2016-09-27,4563,0,0,0,0.0,0.1,-0.006767,0.0,ohlcv_proxy
2016-09-28,4563,0,0,0,0.0,0.1,-0.005678,0.0,ohlcv_proxy
2016-09-29,4563,8,0,0,0.0,0.1,-0.003983,0.0,ohlcv_proxy
2016-09-30,4509,6,0,0,-0.0,0.1,-0.01017,0.0,ohlcv_proxy
2016-10-04,4573,1353,0,0,0.0,0.1,-0.006634,0.0,ohlcv_proxy
2016-10-05,4524,8,0,0,-0.0,0.1,-0.005728,0.0,ohlcv_proxy
2016-10-06,4555,892,0,0,0.0,0.0,-0.00687,0.0,ohlcv_proxy
2016-10-07,4541,1539,0,0,-0.0,0.0,-0.007381,0.0,ohlcv_proxy
2016-10-10,4607,708,0,0,0.0,0.0,-0.005392,0.0,ohlcv_proxy
2016-10-11,4684,3,0,0,1e-06,0.0,-0.004232,0.0,ohlcv_proxy
2016-10-12,4665,700,0,0,0.0,0.0,0.001944,0.0,ohlcv_proxy
2016-10-13,4601,13825,0,0,0.0,-0.1,0.003308,0.0,ohlcv_proxy
2016-10-14,4663,8479,0,0,0.0,0.0,0.005619,0.0,ohlcv_proxy
2016-10-17,4699,86,0,0,0.0,0.0,0.005265,0.0,ohlcv_proxy
2016-10-18,4795,416,0,0,1e-06,0.0,0.005454,0.0,ohlcv_proxy
2016-10-19,4804,251,0,0,1e-06,0.0,0.005351,0.0,ohlcv_proxy
2016-10-20,4856,249,0,0,1e-06,0.0,0.012223,0.0,ohlcv_proxy
2016-10-21,4843,28,0,0,1e-06,0.0,0.039624,0.0,ohlcv_proxy
2016-10-24,4936,177,0,0,1e-06,0.0,0.045354,0.0,ohlcv_proxy
2016-10-25,4950,332,0,0,1e-06,0.0,0.055898,0.0,ohlcv_proxy
2016-10-26,4828,5570,0,0,0.0,-0.1,0.038256,0.1,ohlcv_proxy
2016-10-27,4868,5,0,0,1e-06,0.0,0.038102,0.1,ohlcv_proxy
2016-10-28,4846,137,0,0,0.0,-0.1,0.037967,0.1,ohlcv_proxy
2016-10-31,4872,290,0,0,0.0,-0.1,0.03732,0.1,ohlcv_proxy
2016-11-01,4815,192,0,0,0.0,-0.1,0.034886,0.1,ohlcv_proxy
2016-11-02,4752,4036,0,0,-0.0,-0.2,0.018954,0.1,ohlcv_proxy
2016-11-03,4773,875,0,0,0.0,-0.2,0.018099,0.1,ohlcv_proxy
2016-11-04,4773,124,0,0,0.0,-0.2,0.016355,0.1,ohlcv_proxy
2016-11-07,4815,495,0,0,0.0,-0.2,0.015409,0.1,ohlcv_proxy
2016-11-08,4738,124,0,0,-0.0,-0.2,0.014881,0.1,ohlcv_proxy
2016-11-09,4677,97,0,0,-0.0,-0.1,0.018241,0.0,ohlcv_proxy
2016-11-10,4860,0,0,0,-0.0,-0.1,0.006928,0.0,ohlcv_proxy
2016-11-11,4981,400,0,0,0.0,-0.1,0.009647,0.0,ohlcv_proxy
2016-11-14,4957,59,0,0,0.0,-0.1,0.017127,0.0,ohlcv_proxy
2016-11-15,4950,979,0,0,0.0,-0.1,0.025365,0.0,ohlcv_proxy
2016-11-16,4860,2465,0,0,-0.0,-0.1,0.014768,0.0,ohlcv_proxy
2016-11-17,4848,130,0,0,-0.0,-0.1,0.014504,0.0,ohlcv_proxy
2016-11-18,4879,11,0,0,-0.0,-0.1,0.012534,0.0,ohlcv_proxy
2016-11-21,4848,8,0,0,-0.0,-0.1,0.012523,0.0,ohlcv_proxy
2016-11-22,4798,12,0,0,-0.0,-0.1,0.007901,0.0,ohlcv_proxy
2016-11-23,4919,1897,0,0,0.0,0.0,0.016618,0.0,ohlcv_proxy
2016-11-24,4919,55,0,0,0.0,0.0,0.017459,0.0,ohlcv_proxy
2016-11-25,4896,55,0,0,-0.0,0.0,0.017352,0.0,ohlcv_proxy
2016-11-28,4879,647,0,0,-0.0,0.0,0.015165,0.0,ohlcv_proxy
2016-11-29,4860,22,0,0,-0.0,0.0,0.015111,0.0,ohlcv_proxy
2016-11-30,4865,1,0,0,-0.0,0.1,0.001517,0.0,ohlcv_proxy
2016-12-01,4852,91,0,0,-0.0,0.1,-0.002012,0.0,ohlcv_proxy
2016-12-02,4848,1819,0,0,-0.0,0.0,-0.00501,0.0,ohlcv_proxy
2016-12-05,4831,1174,0,0,-0.0,-0.1,-0.007408,0.0,ohlcv_proxy
2016-12-06,4811,404,0,0,-0.0,-0.1,-0.007971,0.0,ohlcv_proxy
2016-12-07,4884,5,0,0,0.0,-0.2,-0.008345,0.0,ohlcv_proxy
2016-12-08,5045,1415,0,0,1e-06,-0.1,-8.1e-05,0.0,ohlcv_proxy
2016-12-09,4975,8,0,0,0.0,-0.1,0.006805,0.0,ohlcv_proxy
2016-12-12,5024,51,0,0,0.0,-0.1,0.019819,0.0,ohlcv_proxy
2016-12-13,4972,110,0,0,0.0,-0.1,0.029885,0.0,ohlcv_proxy
2016-12-14,4972,297,0,0,0.0,-0.1,0.025194,0.0,ohlcv_proxy
2016-12-15,4957,13,0,0,0.0,-0.1,0.014558,0.0,ohlcv_proxy
2016-12-16,5032,53,0,0,0.0,0.0,0.015517,0.0,ohlcv_proxy
2016-12-19,5007,56,0,0,0.0,0.1,0.015076,0.0,ohlcv_proxy
2016-12-20,5013,33,0,0,0.0,0.1,0.015889,0.0,ohlcv_proxy
2016-12-21,5011,20,0,0,0.0,0.1,0.021913,0.0,ohlcv_proxy
2016-12-22,4922,592,0,0,-0.0,-0.1,0.007352,0.0,ohlcv_proxy
2016-12-23,4888,466,0,0,-0.0,-0.1,0.002319,0.0,ohlcv_proxy
