ticker,ask_price_1,ask_vol_1,ask_price_2,ask_vol_2,ask_price_3,ask_vol_3,ask_price_4,ask_vol_4,ask_price_5,ask_vol_5,bid_price_1,bid_vol_1,bid_price_2,bid_vol_2,bid_price_3,bid_vol_3,bid_price_4,bid_vol_4,bid_price_5,bid_vol_5,total_ask_vol,total_bid_vol,order_imbalance,spread,spread_pct,bid_depth_ratio,timestamp
29780,55800,206,55900,22,56000,7,56100,4,56300,68,55700,16,55600,45,55500,124,55400,373,55300,653,307,1211,0.5955204216034551,100,0.179533213644492,0.0132122213045977,2026-03-26 09:03:47
29780,55700,209,55800,113,55900,214,56100,4,56300,68,55600,155,55500,959,55400,553,55300,805,55200,153,608,2625,0.6238787503847081,100,0.1798561151078813,0.0590476190473941,2026-03-26 09:09:38
29780,55500,8,55600,556,55700,140,55800,8,55900,18,55300,811,55200,395,55100,297,55000,711,54900,554,730,2768,0.5826186392207473,200,0.3616636528028279,0.2929913294787103,2026-03-26 09:15:28
29780,55400,145,55500,124,55600,202,55700,115,55800,8,55300,175,55200,431,55100,1199,55000,873,54900,572,594,3250,0.6909469302791599,100,0.1808318264014139,0.0538461538459881,2026-03-26 09:21:21
29780,55300,151,55400,56,55500,18,55600,216,55700,101,55200,137,55100,1232,55000,1211,54900,600,54800,134,542,3314,0.7188796680479282,100,0.1811594202898222,0.0413397706697605,2026-03-26 09:27:12
29780,55300,323,55400,40,55500,18,55600,217,55700,101,55200,250,55100,1252,55000,1238,54900,649,54800,93,699,3482,0.6656302320003215,100,0.1811594202898222,0.0717978173461464,2026-03-26 09:33:03
29780,55100,225,55200,1,55400,38,55500,3,55600,203,55000,769,54900,690,54800,204,54700,256,54600,229,470,2148,0.6409472880036633,100,0.1818181818181487,0.358007448787905,2026-03-26 09:39:01
29780,55100,864,55300,71,55400,14,55500,3,55600,202,55000,865,54900,766,54800,240,54700,263,54600,257,1154,2391,0.3489421720723584,100,0.1818181818181487,0.3617733166024183,2026-03-26 09:44:56
29780,55200,100,55300,79,55400,74,55500,94,55600,202,55100,52,55000,1177,54900,774,54800,306,54700,263,549,2572,0.6481896827918995,100,0.1814882032667547,0.0202177293933895,2026-03-26 09:50:54
29780,55300,63,55400,339,55500,94,55600,202,55700,101,55100,222,55000,1129,54900,777,54800,460,54700,286,799,2874,0.5649332970308605,200,0.3629764065335095,0.0772442588723825,2026-03-26 09:56:50
29780,55200,743,55300,265,55400,336,55500,92,55600,202,55100,210,55000,1812,54900,756,54800,315,54700,286,1638,3379,0.347020131552029,100,0.1814882032667547,0.0621485646639178,2026-03-26 10:02:47
29780,55100,642,55200,25,55300,216,55400,336,55500,92,55000,1207,54900,791,54800,316,54700,287,54600,317,1311,2918,0.3799952707486876,100,0.1818181818181487,0.4136394790938532,2026-03-26 10:08:44
29780,54800,390,54900,60,55000,965,55100,64,55200,7,54700,219,54600,632,54500,1226,54400,122,54300,235,1486,2434,0.2418367346932606,100,0.1828153564899117,0.0899753492190223,2026-03-26 10:14:39
29780,54700,293,54800,119,54900,16,55000,964,55100,27,54600,668,54500,1322,54400,117,54300,161,54200,154,1419,2422,0.2611299140841939,100,0.1831501831501496,0.2758051197346168,2026-03-26 10:20:38
29780,54800,178,54900,168,55000,964,55100,27,55200,7,54700,824,54600,876,54500,1340,54400,123,54300,386,1344,3549,0.4506437768231133,100,0.1828153564899117,0.2321780783312703,2026-03-26 10:26:31
