date,name,position,change_dir,shares_before,shares_after,change_amount
2024-04-03,국민연금공단,,,0,0,0
2024-04-08,국민연금공단,,,0,0,0
2024-04-11,국민연금공단,,,0,0,0
2024-12-06,김성재,,,0,0,0
2024-12-06,강명관,,,0,0,0
2024-12-06,김택수,,,0,0,0
2024-12-27,김택수,,,0,0,0
2025-04-10,김택수,,,0,0,0
2025-05-23,정규완,,,0,0,0
2025-06-25,유원식,,,0,0,0
2025-09-25,김택수,,,0,0,0
2025-12-05,이제영,,,0,0,0
2025-12-05,이상수,,,0,0,0
2026-02-03,최민엽,,,0,0,0
2026-03-09,김택수,,,0,0,0
2026-03-09,주준형,,,0,0,0
2026-04-09,황인관,,,0,0,0
2026-04-09,홍영,,,0,0,0
2026-04-09,정경선,,,0,0,0
2026-04-09,한정근,,,0,0,0
2026-04-09,정몽윤,,,0,0,0
2026-04-09,이석현,,,0,0,0
2026-04-10,김종석,,,0,0,0
2026-04-10,김한민,,,0,0,0
2026-04-10,박윤정,,,0,0,0
2026-04-10,김도회,,,0,0,0
2026-04-10,진한승,,,0,0,0
2026-04-10,이기원,,,0,0,0
2026-04-10,윤민영,,,0,0,0
2026-04-10,길준희,,,0,0,0
2026-04-10,김기훈,,,0,0,0
2026-04-10,윤종식,,,0,0,0
2026-04-10,이재용,,,0,0,0
2026-04-10,김호,,,0,0,0
2026-04-10,유영철,,,0,0,0
2026-04-10,김경동,,,0,0,0
2026-04-10,이철우,,,0,0,0
2026-04-10,김경종,,,0,0,0
2026-04-10,조희철,,,0,0,0
2026-04-10,이제영,,,0,0,0
2026-04-10,정규완,,,0,0,0
2026-04-10,윤경원,,,0,0,0
2026-04-10,김원준,,,0,0,0
2026-04-10,임지훈,,,0,0,0
2026-04-10,채형준,,,0,0,0
2026-04-10,안영태,,,0,0,0
2026-04-10,주준형,,,0,0,0
2026-04-10,강명관,,,0,0,0
2026-04-10,박계현,,,0,0,0
2026-04-10,김택수,,,0,0,0
2026-04-10,김성재,,,0,0,0
2026-04-10,서홍원,,,0,0,0
2026-04-10,이석영,,,0,0,0
2026-04-10,최재혁,,,0,0,0
2026-04-10,이창욱,,,0,0,0
2026-04-10,김종욱,,,0,0,0
2026-04-10,허명주,,,0,0,0
2026-04-10,임영수,,,0,0,0
2026-04-10,유원식,,,0,0,0
2026-04-10,오정출,,,0,0,0
2026-04-10,문정교,,,0,0,0
2026-04-10,이용진,,,0,0,0
2026-04-10,김태우,,,0,0,0
2026-04-10,박민호,,,0,0,0
2026-04-10,조영택,,,0,0,0
2026-04-10,이상수,,,0,0,0
2026-04-10,최민엽,,,0,0,0
2026-04-10,권용관,,,0,0,0
2026-04-10,전경철,,,0,0,0
2026-04-10,이기복,,,0,0,0
2026-04-10,정희권,,,0,0,0
2026-04-30,윤민영,,,0,0,0
2024-12-06,김성재,,,0,0,0
2024-12-06,강명관,,,0,0,0
2024-12-06,김택수,,,0,0,0
2024-12-27,김택수,,,0,0,0
2025-04-10,김택수,,,0,0,0
2025-05-23,정규완,,,0,0,0
2025-06-25,유원식,,,0,0,0
2025-09-25,김택수,,,0,0,0
2025-12-05,이제영,,,0,0,0
2025-12-05,이상수,,,0,0,0
2026-02-03,최민엽,,,0,0,0
2026-03-09,김택수,,,0,0,0
2026-03-09,주준형,,,0,0,0
2026-04-09,황인관,,,0,0,0
2026-04-09,홍영,,,0,0,0
2026-04-09,정경선,,,0,0,0
2026-04-09,한정근,,,0,0,0
2026-04-09,정몽윤,,,0,0,0
2026-04-09,이석현,,,0,0,0
2026-04-10,김종석,,,0,0,0
2026-04-10,김한민,,,0,0,0
2026-04-10,박윤정,,,0,0,0
2026-04-10,김도회,,,0,0,0
2026-04-10,진한승,,,0,0,0
2026-04-10,이기원,,,0,0,0
2026-04-10,윤민영,,,0,0,0
2026-04-10,길준희,,,0,0,0
2026-04-10,김기훈,,,0,0,0
2026-04-10,윤종식,,,0,0,0
2026-04-10,이재용,,,0,0,0
2026-04-10,김호,,,0,0,0
2026-04-10,유영철,,,0,0,0
2026-04-10,김경동,,,0,0,0
2026-04-10,이철우,,,0,0,0
2026-04-10,김경종,,,0,0,0
2026-04-10,조희철,,,0,0,0
2026-04-10,이제영,,,0,0,0
2026-04-10,정규완,,,0,0,0
2026-04-10,윤경원,,,0,0,0
2026-04-10,김원준,,,0,0,0
2026-04-10,임지훈,,,0,0,0
2026-04-10,채형준,,,0,0,0
2026-04-10,안영태,,,0,0,0
2026-04-10,주준형,,,0,0,0
2026-04-10,강명관,,,0,0,0
2026-04-10,박계현,,,0,0,0
2026-04-10,김택수,,,0,0,0
2026-04-10,김성재,,,0,0,0
2026-04-10,서홍원,,,0,0,0
2026-04-10,이석영,,,0,0,0
2026-04-10,최재혁,,,0,0,0
2026-04-10,이창욱,,,0,0,0
2026-04-10,김종욱,,,0,0,0
2026-04-10,허명주,,,0,0,0
2026-04-10,임영수,,,0,0,0
2026-04-10,유원식,,,0,0,0
2026-04-10,오정출,,,0,0,0
2026-04-10,문정교,,,0,0,0
2026-04-10,이용진,,,0,0,0
2026-04-10,김태우,,,0,0,0
2026-04-10,박민호,,,0,0,0
2026-04-10,조영택,,,0,0,0
2026-04-10,이상수,,,0,0,0
2026-04-10,최민엽,,,0,0,0
2026-04-10,권용관,,,0,0,0
2026-04-10,전경철,,,0,0,0
2026-04-10,이기복,,,0,0,0
2026-04-10,정희권,,,0,0,0
2026-04-30,윤민영,,,0,0,0
2026-07-13,국민연금공단,,,0,0,0
