date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio,personal_net_buy,inst_net_value,foreign_net_value
2016-08-05,10700.0,168040.0,0,0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-08,10600.0,138737.0,0,0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-09,10600.0,161562.0,0,0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-10,10550.0,99349.0,0,0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-11,10550.0,131813.0,0,0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-12,10600.0,126671.0,0,0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-16,10600.0,151564.0,0,0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-17,10450.0,104893.0,0,0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-18,10700.0,140840.0,0,0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-19,10400.0,143462.0,0,0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-22,10250.0,141338.0,0,0,-0.0,0.0,-0.005546,0.0,ohlcv_proxy,,,,
2016-08-23,10350.0,110713.0,0,0,-0.0,0.0,-0.008781,0.0,ohlcv_proxy,,,,
2016-08-24,10350.0,99456.0,0,0,-0.0,0.0,-0.008919,0.0,ohlcv_proxy,,,,
2016-08-25,10350.0,69706.0,0,0,-0.0,0.0,-0.015499,0.0,ohlcv_proxy,,,,
2016-08-26,10250.0,114606.0,0,0,-0.0,0.0,-0.018099,0.0,ohlcv_proxy,,,,
2016-08-29,10200.0,117245.0,0,0,-0.0,0.0,-0.017505,0.0,ohlcv_proxy,,,,
2016-08-30,10250.0,103815.0,0,0,-0.0,0.0,-0.017758,0.0,ohlcv_proxy,,,,
2016-08-31,10250.0,65733.0,0,0,-0.0,0.0,-0.019856,0.0,ohlcv_proxy,,,,
2016-09-01,10350.0,47029.0,0,0,-0.0,0.0,-0.021243,0.0,ohlcv_proxy,,,,
2016-09-02,10350.0,76370.0,0,0,-0.0,0.0,-0.018651,0.0,ohlcv_proxy,,,,
2016-09-05,10500.0,125218.0,0,0,0.0,0.0,-0.008711,0.0,ohlcv_proxy,,,,
2016-09-06,10500.0,56713.0,0,0,0.0,0.0,-0.002983,0.0,ohlcv_proxy,,,,
2016-09-07,10550.0,138826.0,0,0,0.0,0.0,0.004017,0.0,ohlcv_proxy,,,,
2016-09-08,10500.0,124324.0,0,0,0.0,0.0,0.005828,0.0,ohlcv_proxy,,,,
2016-09-09,10550.0,102451.0,0,0,0.0,0.0,0.008927,0.0,ohlcv_proxy,,,,
2016-09-12,10400.0,84703.0,0,0,-0.0,0.0,0.008595,0.0,ohlcv_proxy,,,,
2016-09-13,10350.0,140007.0,0,0,-0.0,0.0,0.006786,0.0,ohlcv_proxy,,,,
2016-09-19,10350.0,41926.0,0,0,-0.0,0.0,0.003997,0.0,ohlcv_proxy,,,,
2016-09-20,10350.0,226112.0,0,0,-0.0,0.0,0.001947,0.0,ohlcv_proxy,,,,
2016-09-21,10750.0,321665.0,0,0,0.0,0.1,0.008716,0.0,ohlcv_proxy,,,,
2016-09-22,10700.0,92988.0,0,0,0.0,0.1,0.009709,0.0,ohlcv_proxy,,,,
2016-09-23,10600.0,84883.0,0,0,0.0,0.1,0.012676,0.0,ohlcv_proxy,,,,
2016-09-26,10600.0,73503.0,0,0,0.0,0.1,0.013051,0.0,ohlcv_proxy,,,,
2016-09-27,10600.0,63443.0,0,0,0.0,0.1,0.020835,0.0,ohlcv_proxy,,,,
2016-09-28,10600.0,153378.0,0,0,0.0,0.1,0.012153,0.0,ohlcv_proxy,,,,
2016-09-29,10550.0,76136.0,0,0,0.0,0.1,0.007768,0.0,ohlcv_proxy,,,,
2016-09-30,10500.0,134930.0,0,0,-0.0,0.1,0.004189,0.0,ohlcv_proxy,,,,
2016-10-04,10500.0,91885.0,0,0,-0.0,0.1,0.001955,0.0,ohlcv_proxy,,,,
2016-10-05,10550.0,89111.0,0,0,0.0,0.1,0.00098,0.0,ohlcv_proxy,,,,
2016-10-06,10500.0,64242.0,0,0,-0.0,0.0,-0.0019,0.0,ohlcv_proxy,,,,
2016-10-07,10500.0,37856.0,0,0,-0.0,0.0,-0.00275,0.0,ohlcv_proxy,,,,
2016-10-10,10550.0,74000.0,0,0,0.0,0.0,-0.001723,0.0,ohlcv_proxy,,,,
2016-10-11,10550.0,79891.0,0,0,0.0,0.0,-0.000527,0.0,ohlcv_proxy,,,,
2016-10-12,10600.0,78584.0,0,0,0.0,0.0,0.000106,0.0,ohlcv_proxy,,,,
2016-10-13,10550.0,65726.0,0,0,0.0,0.0,0.001022,0.0,ohlcv_proxy,,,,
2016-10-14,10600.0,103172.0,0,0,0.0,0.0,0.00178,0.0,ohlcv_proxy,,,,
2016-10-17,10600.0,55918.0,0,0,0.0,0.0,0.001103,0.0,ohlcv_proxy,,,,
2016-10-18,10650.0,83111.0,0,0,0.0,0.0,0.002378,0.0,ohlcv_proxy,,,,
2016-10-19,10700.0,123217.0,0,0,0.0,0.0,0.001824,0.0,ohlcv_proxy,,,,
2016-10-20,10850.0,137679.0,0,0,0.0,0.1,0.009109,0.0,ohlcv_proxy,,,,
2016-10-21,10850.0,209439.0,0,0,0.0,0.1,0.013386,0.0,ohlcv_proxy,,,,
2016-10-24,10850.0,80856.0,0,0,0.0,0.1,0.014724,0.0,ohlcv_proxy,,,,
2016-10-25,10850.0,160825.0,0,0,0.0,0.1,0.015692,0.0,ohlcv_proxy,,,,
2016-10-26,10600.0,173509.0,0,0,-0.0,0.0,0.013075,0.0,ohlcv_proxy,,,,
2016-10-27,10700.0,77954.0,0,0,0.0,0.0,0.010497,0.0,ohlcv_proxy,,,,
2016-10-28,10650.0,62901.0,0,0,-0.0,0.0,0.006068,0.0,ohlcv_proxy,,,,
2016-10-31,10550.0,141131.0,0,0,-0.0,0.0,0.000457,0.0,ohlcv_proxy,,,,
2016-11-01,10500.0,81180.0,0,0,-0.0,0.0,-0.007073,0.0,ohlcv_proxy,,,,
2016-11-02,10250.0,150967.0,0,0,-0.0,0.0,-0.014362,0.0,ohlcv_proxy,,,,
2016-11-03,10500.0,111336.0,0,0,-0.0,-0.1,-0.016679,0.0,ohlcv_proxy,,,,
2016-11-04,10650.0,85461.0,0,0,0.0,-0.1,-0.016246,0.0,ohlcv_proxy,,,,
2016-11-07,10750.0,86285.0,0,0,0.0,-0.1,-0.014607,0.0,ohlcv_proxy,,,,
2016-11-08,10750.0,94275.0,0,0,0.0,-0.1,-0.011151,0.0,ohlcv_proxy,,,,
2016-11-09,10350.0,250694.0,0,0,-0.0,-0.1,-0.008813,0.1,ohlcv_proxy,,,,
2016-11-10,10700.0,139930.0,0,0,0.0,-0.1,-0.005531,0.1,ohlcv_proxy,,,,
2016-11-11,10900.0,121397.0,0,0,0.0,-0.1,-0.002422,0.1,ohlcv_proxy,,,,
2016-11-14,10900.0,115119.0,0,0,0.0,-0.1,-0.000888,0.1,ohlcv_proxy,,,,
2016-11-15,10850.0,95118.0,0,0,0.0,-0.1,-0.000351,0.1,ohlcv_proxy,,,,
2016-11-16,11000.0,151005.0,0,0,0.0,-0.1,0.017394,0.1,ohlcv_proxy,,,,
2016-11-17,10900.0,53096.0,0,0,0.0,-0.1,0.022293,0.1,ohlcv_proxy,,,,
2016-11-18,10750.0,44286.0,0,0,0.0,-0.1,0.022599,0.1,ohlcv_proxy,,,,
2016-11-21,10650.0,75854.0,0,0,-0.0,-0.1,0.019107,0.1,ohlcv_proxy,,,,
2016-11-22,10650.0,158969.0,0,0,-0.0,-0.1,0.014113,0.1,ohlcv_proxy,,,,
2016-11-23,10850.0,137645.0,0,0,0.0,0.0,0.007913,0.0,ohlcv_proxy,,,,
2016-11-24,10550.0,100762.0,0,0,-0.0,0.0,0.003443,0.0,ohlcv_proxy,,,,
2016-11-25,10450.0,86236.0,0,0,-0.0,0.0,0.000225,0.0,ohlcv_proxy,,,,
2016-11-28,10450.0,92277.0,0,0,-0.0,0.0,-0.002599,0.0,ohlcv_proxy,,,,
2016-11-29,10500.0,81198.0,0,0,-0.0,0.0,-0.005361,0.0,ohlcv_proxy,,,,
2016-11-30,10400.0,116291.0,0,0,-0.0,0.0,-0.018078,0.0,ohlcv_proxy,,,,
2016-12-01,10550.0,34334.0,0,0,-0.0,0.0,-0.019941,0.0,ohlcv_proxy,,,,
2016-12-02,10500.0,35978.0,0,0,-0.0,0.0,-0.019216,0.0,ohlcv_proxy,,,,
2016-12-05,10450.0,100197.0,0,0,-0.0,0.0,-0.017961,0.0,ohlcv_proxy,,,,
2016-12-06,10500.0,50603.0,0,0,-0.0,0.0,-0.017538,0.0,ohlcv_proxy,,,,
2016-12-07,10350.0,129460.0,0,0,-0.0,0.0,-0.021168,0.0,ohlcv_proxy,,,,
2016-12-08,10500.0,116674.0,0,0,-0.0,0.0,-0.019208,0.0,ohlcv_proxy,,,,
2016-12-09,10450.0,69200.0,0,0,-0.0,0.0,-0.017312,0.0,ohlcv_proxy,,,,
2016-12-12,10550.0,147395.0,0,0,0.0,0.1,-0.01241,0.0,ohlcv_proxy,,,,
2016-12-13,10450.0,121998.0,0,0,-0.0,0.1,-0.010982,0.0,ohlcv_proxy,,,,
2016-12-14,10600.0,146317.0,0,0,0.0,0.2,-0.002529,0.0,ohlcv_proxy,,,,
2016-12-15,10850.0,203214.0,0,0,0.0,0.3,0.005034,0.0,ohlcv_proxy,,,,
2016-12-16,10800.0,62826.0,0,0,0.0,0.3,0.007938,0.0,ohlcv_proxy,,,,
2016-12-19,10700.0,84882.0,0,0,0.0,0.3,0.01066,0.0,ohlcv_proxy,,,,
2016-12-20,10750.0,94246.0,0,0,0.0,0.3,0.016016,0.0,ohlcv_proxy,,,,
2016-12-21,10750.0,78597.0,0,0,0.0,0.3,0.02111,0.0,ohlcv_proxy,,,,
2016-12-22,10900.0,141990.0,0,0,0.0,0.3,0.019392,0.0,ohlcv_proxy,,,,
2016-12-23,10900.0,130343.0,0,0,0.0,0.3,0.019308,0.0,ohlcv_proxy,,,,
2016-12-26,11000.0,193382.0,0,0,0.0,0.3,0.021922,0.0,ohlcv_proxy,,,,
2016-12-27,11000.0,314915.0,0,0,0.0,0.3,0.022263,0.0,ohlcv_proxy,,,,
2016-12-28,10700.0,156286.0,0,0,-0.0,0.2,0.018606,0.0,ohlcv_proxy,,,,
2016-12-29,10400.0,147348.0,0,0,-0.0,0.1,0.012853,0.0,ohlcv_proxy,,,,
2017-01-02,10350.0,70782.0,0,0,-0.0,0.1,0.009025,0.0,ohlcv_proxy,,,,
2017-01-03,10350.0,74661.0,0,0,-0.0,0.1,0.000146,0.0,ohlcv_proxy,,,,
2017-01-04,10500.0,136657.0,0,0,-0.0,0.1,-0.018722,0.0,ohlcv_proxy,,,,
2017-01-05,10500.0,156142.0,0,0,-0.0,0.1,-0.024209,0.0,ohlcv_proxy,,,,
2017-01-06,10700.0,89298.0,0,0,0.0,0.1,-0.019887,0.0,ohlcv_proxy,,,,
2017-01-09,10600.0,31475.0,0,0,-0.0,0.1,-0.01782,0.0,ohlcv_proxy,,,,
2017-01-10,10450.0,79959.0,0,0,-0.0,0.0,-0.016582,0.0,ohlcv_proxy,,,,
2017-01-11,10700.0,120160.0,0,0,0.0,0.0,-0.012887,0.0,ohlcv_proxy,,,,
2017-01-12,10750.0,105935.0,0,0,0.0,0.0,-0.006941,0.0,ohlcv_proxy,,,,
2017-01-13,10750.0,95772.0,0,0,0.0,0.0,-0.004983,0.0,ohlcv_proxy,,,,
2017-01-16,10750.0,69861.0,0,0,0.0,0.0,-0.003326,0.0,ohlcv_proxy,,,,
2017-01-17,10900.0,201009.0,0,0,0.0,0.1,0.004986,0.0,ohlcv_proxy,,,,
2017-01-18,10900.0,89172.0,0,0,0.0,0.1,0.007906,0.0,ohlcv_proxy,,,,
2017-01-19,10750.0,99633.0,0,0,0.0,0.1,0.007982,0.0,ohlcv_proxy,,,,
2017-01-20,10700.0,61487.0,0,0,0.0,0.1,0.00888,0.0,ohlcv_proxy,,,,
2017-01-23,10850.0,81902.0,0,0,0.0,0.1,0.010632,0.0,ohlcv_proxy,,,,
2017-01-24,10750.0,62101.0,0,0,0.0,0.1,0.00865,0.0,ohlcv_proxy,,,,
2017-01-25,10900.0,125456.0,0,0,0.0,0.1,0.012618,0.0,ohlcv_proxy,,,,
2017-01-26,11150.0,175249.0,0,0,0.0,0.2,0.021154,0.0,ohlcv_proxy,,,,
2017-01-31,11250.0,65839.0,0,0,0.0,0.2,0.023695,0.0,ohlcv_proxy,,,,
2017-02-01,11250.0,108917.0,0,0,0.0,0.2,0.026619,0.0,ohlcv_proxy,,,,
2017-02-02,11200.0,114594.0,0,0,0.0,0.1,0.028341,0.0,ohlcv_proxy,,,,
2017-02-03,11050.0,103708.0,0,0,0.0,0.1,0.028539,0.0,ohlcv_proxy,,,,
2017-02-06,11450.0,145877.0,0,0,0.0,0.1,0.029475,0.0,ohlcv_proxy,,,,
2017-02-07,11500.0,140456.0,0,0,0.0,0.1,0.030101,0.0,ohlcv_proxy,,,,
2017-02-08,11400.0,74113.0,0,0,0.0,0.1,0.030284,0.0,ohlcv_proxy,,,,
2017-02-09,11450.0,70733.0,0,0,0.0,0.1,0.030927,0.0,ohlcv_proxy,,,,
2017-02-10,11400.0,58911.0,0,0,0.0,0.1,0.034632,0.0,ohlcv_proxy,,,,
2017-02-13,11400.0,66424.0,0,0,0.0,0.0,0.031332,0.0,ohlcv_proxy,,,,
2017-02-14,11350.0,50638.0,0,0,0.0,0.0,0.025595,0.0,ohlcv_proxy,,,,
2017-02-15,11350.0,78819.0,0,0,0.0,0.0,0.022454,0.0,ohlcv_proxy,,,,
2017-02-16,11350.0,45960.0,0,0,0.0,0.0,0.017733,0.0,ohlcv_proxy,,,,
2017-02-17,11300.0,52868.0,0,0,0.0,0.0,0.014493,0.0,ohlcv_proxy,,,,
2017-02-20,11250.0,127598.0,0,0,0.0,0.0,0.00786,0.0,ohlcv_proxy,,,,
2017-02-21,11400.0,203581.0,0,0,0.0,0.1,0.007639,0.0,ohlcv_proxy,,,,
2017-02-22,11450.0,72929.0,0,0,0.0,0.1,0.006737,0.0,ohlcv_proxy,,,,
2017-02-23,11500.0,168512.0,0,0,0.0,0.2,0.007193,0.0,ohlcv_proxy,,,,
2017-02-24,11500.0,84393.0,0,0,0.0,0.2,0.006077,0.0,ohlcv_proxy,,,,
2017-02-27,11450.0,48751.0,0,0,0.0,0.2,0.007687,0.0,ohlcv_proxy,,,,
2017-02-28,11450.0,31089.0,0,0,0.0,0.2,0.009561,0.0,ohlcv_proxy,,,,
2017-03-02,11400.0,78459.0,0,0,0.0,0.2,0.007929,0.0,ohlcv_proxy,,,,
2017-03-03,11350.0,97030.0,0,0,0.0,0.2,0.002765,0.0,ohlcv_proxy,,,,
2017-03-06,11300.0,72374.0,0,0,-0.0,0.2,-0.002786,0.0,ohlcv_proxy,,,,
2017-03-07,11400.0,88977.0,0,0,0.0,0.2,-0.002778,0.0,ohlcv_proxy,,,,
