close,high,low,open,volume
15390.0,15585.0,15390.0,15585.0,0
15580.0,15635.0,15495.0,15495.0,1524
15475.0,15580.0,15475.0,15580.0,1154
15555.0,15555.0,15475.0,15475.0,258
15510.0,15515.0,15510.0,15515.0,99
15490.0,15510.0,15490.0,15510.0,5
15515.0,15520.0,15480.0,15485.0,1998
15520.0,15605.0,15520.0,15560.0,0
15525.0,15565.0,15520.0,15565.0,276
15525.0,15600.0,15525.0,15600.0,29
15520.0,15525.0,15520.0,15525.0,46
15440.0,15515.0,15440.0,15515.0,350
15370.0,15445.0,15370.0,15445.0,2166
15375.0,15395.0,15375.0,15395.0,6319
15290.0,15340.0,15285.0,15335.0,316
15260.0,15305.0,15250.0,15295.0,16
15290.0,15300.0,15290.0,15300.0,1392
15280.0,15285.0,15280.0,15285.0,2
15280.0,15290.0,15250.0,15280.0,134
15250.0,15250.0,15220.0,15225.0,89
15205.0,15205.0,15195.0,15205.0,112
15155.0,15220.0,15155.0,15205.0,1268
15230.0,15230.0,15230.0,15230.0,0
15185.0,15190.0,15150.0,15190.0,452
15140.0,15145.0,15140.0,15145.0,16
15055.0,15120.0,15055.0,15120.0,506
15005.0,15060.0,15005.0,15060.0,169
15075.0,15080.0,15065.0,15080.0,38
15070.0,15085.0,15070.0,15075.0,14
15260.0,15260.0,15260.0,15260.0,10
15325.0,15325.0,15325.0,15325.0,0
15265.0,15305.0,15265.0,15305.0,126
15305.0,15305.0,15270.0,15270.0,200
15315.0,15335.0,15305.0,15330.0,836
15315.0,15315.0,15315.0,15315.0,0
15325.0,15325.0,15325.0,15325.0,23
15325.0,15325.0,15310.0,15310.0,99
15380.0,15390.0,15380.0,15390.0,52
15410.0,15410.0,15410.0,15410.0,55
15415.0,15415.0,15415.0,15415.0,28
15375.0,15405.0,15375.0,15405.0,229
15365.0,15410.0,15365.0,15385.0,41
15355.0,15370.0,15355.0,15365.0,1
15325.0,15350.0,15325.0,15350.0,135
15350.0,15350.0,15315.0,15325.0,552
15320.0,15320.0,15320.0,15320.0,0
15355.0,15360.0,15355.0,15360.0,0
15380.0,15380.0,15380.0,15380.0,44
15360.0,15360.0,15335.0,15360.0,35
15385.0,15390.0,15380.0,15380.0,40
15395.0,15395.0,15395.0,15395.0,0
15390.0,15390.0,15390.0,15390.0,33
15375.0,15375.0,15340.0,15360.0,341
15345.0,15360.0,15340.0,15360.0,31
15360.0,15365.0,15350.0,15365.0,112
15320.0,15380.0,15320.0,15375.0,147
15330.0,15330.0,15310.0,15320.0,4385
15325.0,15325.0,15325.0,15325.0,0
15355.0,15355.0,15355.0,15355.0,42
