date,name,position,change_dir,shares_before,shares_after,change_amount
2024-05-31,한동훈,,,0,0,0
2024-07-04,박인재,,,0,0,0
2024-07-19,한동훈,,,0,0,0
2024-07-30,강창범,,,0,0,0
2024-09-12,한동훈,,,0,0,0
2024-11-22,김재길,,,0,0,0
2024-11-27,여상욱,,,0,0,0
2025-01-06,송창우,,,0,0,0
2025-01-10,신동환,,,0,0,0
2025-01-16,허양현,,,0,0,0
2025-01-16,김수령,,,0,0,0
2025-02-17,김범재,,,0,0,0
2025-02-27,최지웅,,,0,0,0
2025-03-13,정혁성,,,0,0,0
2025-03-20,김기수,,,0,0,0
2025-03-31,성주환,,,0,0,0
2025-05-23,김우섭,,,0,0,0
2025-07-30,Choi Hae Won,,,0,0,0
2025-08-14,LG화학,,,0,0,0
2025-10-16,Choi Hae Won,,,0,0,0
2025-11-03,이정규,,,0,0,0
2025-11-06,LG화학,,,0,0,0
2025-11-13,LG화학,,,0,0,0
2025-11-28,강성모,,,0,0,0
2025-12-03,이동형,,,0,0,0
2025-12-05,이상현,,,0,0,0
2025-12-10,강성모,,,0,0,0
2025-12-10,이동형,,,0,0,0
2026-01-06,배재현,,,0,0,0
2026-01-08,손권남,,,0,0,0
2026-01-09,김현태,,,0,0,0
2026-02-04,이동형,,,0,0,0
2026-03-06,김낙진,,,0,0,0
2026-04-22,Choi Hae Won,,,0,0,0
2026-04-24,조상연,,,0,0,0
2026-05-19,정원희,,,0,0,0
2024-07-30,강창범,,,0,0,0
2024-09-12,한동훈,,,0,0,0
2024-11-22,김재길,,,0,0,0
2024-11-27,여상욱,,,0,0,0
2025-01-06,송창우,,,0,0,0
2025-01-10,신동환,,,0,0,0
2025-01-16,허양현,,,0,0,0
2025-01-16,김수령,,,0,0,0
2025-02-17,김범재,,,0,0,0
2025-02-27,최지웅,,,0,0,0
2025-03-13,정혁성,,,0,0,0
2025-03-20,김기수,,,0,0,0
2025-03-31,성주환,,,0,0,0
2025-05-23,김우섭,,,0,0,0
2025-07-30,Choi Hae Won,,,0,0,0
2025-08-14,LG화학,,,0,0,0
2025-10-16,Choi Hae Won,,,0,0,0
2025-11-03,이정규,,,0,0,0
2025-11-06,LG화학,,,0,0,0
2025-11-13,LG화학,,,0,0,0
2025-11-28,강성모,,,0,0,0
2025-12-03,이동형,,,0,0,0
2025-12-05,이상현,,,0,0,0
2025-12-10,강성모,,,0,0,0
2025-12-10,이동형,,,0,0,0
2026-01-06,배재현,,,0,0,0
2026-01-08,손권남,,,0,0,0
2026-01-09,김현태,,,0,0,0
2026-02-04,이동형,,,0,0,0
2026-03-06,김낙진,,,0,0,0
2026-04-22,Choi Hae Won,,,0,0,0
2026-04-24,조상연,,,0,0,0
2026-05-19,정원희,,,0,0,0
2026-06-02,이상현,,,0,0,0
2026-06-11,이강열,,,0,0,0
2026-06-12,오성환,,,0,0,0
