date,name,position,change_dir,shares_before,shares_after,change_amount
2024-09-19,이상윤,,,0,0,0
2024-10-10,허경진,,,0,0,0
2025-03-10,김정호,,,0,0,0
2025-03-27,남재관,,,0,0,0
2025-08-01,이우진,,,0,0,0
2025-08-01,이은재,,,0,0,0
2025-08-01,정민영,,,0,0,0
2025-08-01,박영주,,,0,0,0
2025-08-01,김창환,,,0,0,0
2025-08-01,김정호,,,0,0,0
2025-08-01,구본국,,,0,0,0
2025-08-01,조성완,,,0,0,0
2025-08-01,홍승준,,,0,0,0
2025-08-01,허경진,,,0,0,0
2026-01-14,남재관,,,0,0,0
2026-01-14,권봉수,,,0,0,0
2026-01-14,김동희,,,0,0,0
2026-01-14,박병건,,,0,0,0
2026-01-14,신주원,,,0,0,0
2026-01-14,이동원,,,0,0,0
2026-01-14,유영진,,,0,0,0
2026-01-21,홍지웅,,,0,0,0
2026-01-26,김종창,,,0,0,0
2026-05-20,이상윤,,,0,0,0
2024-09-19,이상윤,,,0,0,0
2024-10-10,허경진,,,0,0,0
2025-03-10,김정호,,,0,0,0
2025-03-27,남재관,,,0,0,0
2025-08-01,이우진,,,0,0,0
2025-08-01,이은재,,,0,0,0
2025-08-01,정민영,,,0,0,0
2025-08-01,조성완,,,0,0,0
2025-08-01,박영주,,,0,0,0
2025-08-01,김창환,,,0,0,0
2025-08-01,김정호,,,0,0,0
2025-08-01,구본국,,,0,0,0
2025-08-01,허경진,,,0,0,0
2025-08-01,홍승준,,,0,0,0
2026-01-14,남재관,,,0,0,0
2026-01-14,권봉수,,,0,0,0
2026-01-14,김동희,,,0,0,0
2026-01-14,박병건,,,0,0,0
2026-01-14,신주원,,,0,0,0
2026-01-14,유영진,,,0,0,0
2026-01-14,이동원,,,0,0,0
2026-01-21,홍지웅,,,0,0,0
2026-01-26,김종창,,,0,0,0
2026-05-20,이상윤,,,0,0,0
2026-06-15,이상윤,,,0,0,0
