date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-13,0.0,0,0.0
2026-02-19,0.0,0,0.0
2026-02-20,0.562,0,0.281
2026-02-23,0.0,0,0.0
2026-02-24,0.0,0,0.0
2026-02-25,0.0,0,0.0
2026-02-26,1.072,0,0.536
2026-02-27,0.0,0,0.0
2026-03-03,1.252,0,0.626
2026-03-04,1.145,0,0.572
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.789,0,0.394
2026-03-10,0.0,0,0.0
2026-03-11,0.0,0,0.0
2026-03-12,0.0,0,0.0
2026-03-13,0.0,0,0.0
2026-03-16,1.352,1,1.176
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,1.214,0,0.607
2026-03-20,1.701,0,0.85
2026-03-23,2.159,0,1.08
2026-03-24,0.0,1,0.5
2026-03-25,0.0,0,0.0
2026-03-26,0.0,0,0.0
2026-03-27,0.0,0,0.0
2026-03-30,0.385,0,0.192
2026-03-31,0.966,0,0.483
2026-04-01,1.394,0,0.697
2026-04-02,1.857,0,0.928
2026-04-03,0.0,0,0.0
2026-04-06,0.0,0,0.0
2026-04-07,1.138,0,0.569
2026-04-08,0.0,1,0.5
2026-04-09,0.91,0,0.455
2026-04-10,0.0,1,0.5
2026-04-13,0.645,0,0.322
2026-04-14,0.945,1,0.972
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.958,1,0.979
2026-04-20,0.927,1,0.964
2026-04-21,1.294,1,1.147
2026-04-22,0.0,0,0.0
2026-04-23,0.728,0,0.364
2026-04-24,0.0,0,0.0
2026-04-27,0.0,1,0.5
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,0.0,1,0.5
2026-05-04,1.019,1,1.01
2026-05-06,1.082,1,1.041
2026-05-07,0.769,0,0.384
2026-05-08,0.0,0,0.0
2026-05-11,0.784,0,0.392
2026-05-12,1.395,0,0.698
2026-05-13,0.0,0,0.0
2026-05-14,0.0,0,0.0
2026-05-15,1.137,0,0.568
2026-05-18,0.66,0,0.33
2026-05-19,0.0,0,0.0
