date,name,position,change_dir,shares_before,shares_after,change_amount
2024-08-05,LS전선,,,0,0,0
2024-08-06,LS전선,,,0,0,0
2024-08-19,LS전선,,,0,0,0
2024-08-21,LS전선,,,0,0,0
2024-10-17,LS전선,,,0,0,0
2024-10-22,LS전선,,,0,0,0
2024-10-29,LS전선,,,0,0,0
2024-12-30,LS전선,,,0,0,0
2025-01-08,LS전선,,,0,0,0
2025-01-24,LS전선,,,0,0,0
2025-02-05,LS전선,,,0,0,0
2025-03-14,LS전선,,,0,0,0
2025-04-15,정현,,,0,0,0
2026-03-17,정현,,,0,0,0
2026-03-20,이상호,,,0,0,0
2026-05-15,이상호,,,0,0,0
2026-05-15,정현,,,0,0,0
2026-05-18,이상호,,,0,0,0
2024-08-05,LS전선,,,0,0,0
2024-08-06,LS전선,,,0,0,0
2024-08-19,LS전선,,,0,0,0
2024-08-21,LS전선,,,0,0,0
2024-10-17,LS전선,,,0,0,0
2024-10-22,LS전선,,,0,0,0
2024-10-29,LS전선,,,0,0,0
2024-12-30,LS전선,,,0,0,0
2025-01-08,LS전선,,,0,0,0
2025-01-24,LS전선,,,0,0,0
2025-02-05,LS전선,,,0,0,0
2025-03-14,LS전선,,,0,0,0
2025-04-15,정현,,,0,0,0
2026-03-17,정현,,,0,0,0
2026-03-20,이상호,,,0,0,0
2026-05-15,이상호,,,0,0,0
2026-05-15,정현,,,0,0,0
2026-05-18,이상호,,,0,0,0
2026-05-26,정현,,,0,0,0
2026-06-01,정현,,,0,0,0
