year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,23071072297336,22660277693897,CFS,BS
2025,연간,자본총계,9421639933465,9199764345455,CFS,BS
2025,연간,부채및자본총계,23071072297336,22660277693897,CFS,BS
2025,연간,부채총계,13649432363871,13460513348442,CFS,BS
2025,연간,영업이익(손실),239439333968,340468760521,CFS,CIS
2025,연간,매출총이익,4430741650311,4579230056405,CFS,CIS
2025,연간,당기순이익(손실),-595003287583,-946077909988,CFS,CIS
2024,연간,자산총계,22660277693897,23160430746458,CFS,BS
2024,연간,자본총계,9199764345455,9672841607501,CFS,BS
2024,연간,자본과부채총계,22660277693897,23160430746458,CFS,BS
2024,연간,부채총계,13460513348442,13487589138957,CFS,BS
2024,연간,영업이익(손실),340468760521,493689284141,CFS,CIS
2024,연간,매출총이익,4579230056405,4443316215471,CFS,CIS
2024,연간,당기순이익(손실),-946077909988,163660188554,CFS,CIS
2023,연간,자산총계,23160430746458,22175416666050,CFS,BS
2023,연간,자본총계,9672841607501,9766258734737,CFS,BS
2023,연간,자본과부채총계,23160430746458,22175416666050,CFS,BS
2023,연간,부채총계,13487589138957,12409157931313,CFS,BS
2023,연간,영업이익(손실),493689284141,489830602915,CFS,CIS
2023,연간,매출총이익,4443316215471,4150206662366,CFS,CIS
2023,연간,당기순이익(손실),163660188554,336571001704,CFS,CIS
2022,연간,자산총계,22175416666050,19921883103681,CFS,BS
2022,연간,부채총계,12409157931313,10292586180274,CFS,BS
2022,연간,자본총계,9766258734737,9629296923407,CFS,BS
2022,연간,부채및자본총계,22175416666050,19921883103681,CFS,BS
2022,연간,매출총이익,4150206662366,2627818346012,CFS,CIS
2022,연간,영업이익(손실),489830602915,216401073913,CFS,CIS
2022,연간,당기순이익(손실),336571001704,150433761012,CFS,CIS
2025,3분기,자산총계,23234286467003,22660277693897,CFS,BS
2025,3분기,자본총계,9073355312331,9199764345455,CFS,BS
2025,3분기,부채및자본총계,23234286467003,22660277693897,CFS,BS
2025,3분기,부채총계,14160931154672,13460513348442,CFS,BS
2025,3분기,영업이익(손실),185067817225,0,CFS,CIS
2025,3분기,매출총이익,1255212624175,0,CFS,CIS
2025,3분기,당기순이익(손실),-15659268404,0,CFS,CIS
2024,3분기,자산총계,22950935206971,23160430746458,CFS,BS
2024,3분기,자본총계,9816253137465,9672841607501,CFS,BS
2024,3분기,자본과부채총계,22950935206971,23160430746458,CFS,BS
2024,3분기,부채총계,13134682069506,13487589138957,CFS,BS
2024,3분기,영업이익(손실),179002894398,0,CFS,CIS
2024,3분기,매출총이익,1262700776977,0,CFS,CIS
2024,3분기,당기순이익(손실),-21564628807,0,CFS,CIS
2023,3분기,자산총계,23607480655240,22175416666050,CFS,BS
2023,3분기,자본총계,9975041352070,9766258734737,CFS,BS
2023,3분기,자본과부채총계,23607480655240,22175416666050,CFS,BS
2023,3분기,부채총계,13632439303170,12409157931313,CFS,BS
2023,3분기,영업이익(손실),241573483915,0,CFS,CIS
2023,3분기,매출총이익,1208299215538,0,CFS,CIS
2023,3분기,당기순이익(손실),149445213313,0,CFS,CIS
2023,3분기,수익(매출액),4003146346629,0,CFS,CIS
2022,3분기,자산총계,21894785531836,19921883103681,CFS,BS
2022,3분기,부채총계,11842835971849,10292586180274,CFS,BS
2022,3분기,자본총계,10051949559987,9629296923407,CFS,BS
2022,3분기,부채및자본총계,21894785531836,19921883103681,CFS,BS
2022,3분기,매출총이익,1156679226991,0,CFS,CIS
2022,3분기,영업이익(손실),191074213280,0,CFS,CIS
2025,반기,자산총계,22467936174334,22660277693897,CFS,BS
2025,반기,자본총계,9008483818801,9199764345455,CFS,BS
2025,반기,자본과부채총계,22467936174334,22660277693897,CFS,BS
2025,반기,부채총계,13459452355533,13460513348442,CFS,BS
2025,반기,영업이익(손실),142199157410,0,CFS,CIS
2025,반기,매출총이익,1217795172586,0,CFS,CIS
2025,반기,당기순이익(손실),-68541091392,0,CFS,CIS
2024,반기,자산총계,23626615138742,23160430746458,CFS,BS
2024,반기,자본총계,9759605542458,9672841607501,CFS,BS
2024,반기,자본과부채총계,23626615138742,23160430746458,CFS,BS
2024,반기,부채총계,13867009596284,13487589138957,CFS,BS
2024,반기,영업이익(손실),165113152372,0,CFS,CIS
2024,반기,매출총이익,1267240133141,0,CFS,CIS
2024,반기,당기순이익(손실),-146907876244,0,CFS,CIS
2023,반기,자산총계,22598154169847,22175416666050,CFS,BS
2023,반기,부채총계,12824791073934,12409157931313,CFS,BS
2023,반기,자본총계,9773363095913,9766258734737,CFS,BS
2023,반기,부채및자본총계,22598154169847,22175416666050,CFS,BS
2023,반기,매출총이익,1172065947860,0,CFS,CIS
2023,반기,영업이익(손실),159151066643,0,CFS,CIS
2022,반기,자산총계,21179627708027,19921883103681,CFS,BS
2022,반기,부채총계,11481393168274,10292586180274,CFS,BS
2022,반기,자본총계,9698234539753,9629296923407,CFS,BS
2022,반기,부채및자본총계,21179627708027,19921883103681,CFS,BS
2022,반기,매출총이익,1093035170608,0,CFS,CIS
2022,반기,영업이익(손실),174853627827,0,CFS,CIS
2022,반기,계속영업당기순이익(손실),169025937221,0,CFS,CIS
2026,1분기,자산총계,23039006785686,23071072297336,CFS,BS
2026,1분기,자본총계,9578543239013,9421639933465,CFS,BS
2026,1분기,부채및자본총계,23039006785686,23071072297336,CFS,BS
2026,1분기,부채총계,13460463546673,13649432363871,CFS,BS
2026,1분기,영업이익(손실),46075945676,0,CFS,CIS
2026,1분기,매출총이익,1031094096630,0,CFS,CIS
2026,1분기,당기순이익(손실),14480909526,0,CFS,CIS
2025,1분기,자산총계,22872947309134,22660277693897,CFS,BS
2025,1분기,자본총계,9053550879001,9199764345455,CFS,BS
2025,1분기,자본과부채총계,22872947309134,22660277693897,CFS,BS
2025,1분기,부채총계,13819396430133,13460513348442,CFS,BS
2025,1분기,영업이익(손실),17954717273,0,CFS,CIS
2025,1분기,매출총이익,996315851184,0,CFS,CIS
2025,1분기,당기순이익(손실),-91865265093,0,CFS,CIS
2024,1분기,자산총계,23560028833871,23160430746458,CFS,BS
2024,1분기,자본총계,9833041269664,9672841607501,CFS,BS
2024,1분기,자본과부채총계,23560028833871,23160430746458,CFS,BS
2024,1분기,부채총계,13726987564207,13487589138957,CFS,BS
2024,1분기,영업이익(손실),69341290834,0,CFS,CIS
2024,1분기,매출총이익,1068631519617,0,CFS,CIS
2024,1분기,당기순이익(손실),-18632290687,0,CFS,CIS
2023,1분기,자산총계,22856701310468,22175416666050,CFS,BS
2023,1분기,부채총계,13123833425010,12409157931313,CFS,BS
2023,1분기,자본총계,9732867885458,9766258734737,CFS,BS
2023,1분기,부채및자본총계,22856701310468,22175416666050,CFS,BS
2023,1분기,매출총이익,1003928454089,0,CFS,CIS
2023,1분기,영업이익(손실),78480149625,0,CFS,CIS
2022,1분기,자산총계,20980352660650,19921883103681,CFS,BS
2022,1분기,부채총계,11547376955477,10292586180274,CFS,BS
2022,1분기,자본총계,9432975705173,9629296923407,CFS,BS
2022,1분기,부채및자본총계,20980352660650,19921883103681,CFS,BS
2022,1분기,매출총이익,884042891326,0,CFS,CIS
2022,1분기,영업이익(손실),106870110196,0,CFS,CIS
