year,quarter,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2020,Q4,-1348800253,0,5426966654,0,-1348800253,5426966654,0.0,0,0.0,0.0,0.0
2021,Q4,-1030713533,-1348800253,8969574693,5426966654,-1030713533,8969574693,0.6528,0.2358,0.0,0.3205,1.0
2022,Q4,1300876285,-1030713533,13615411936,8969574693,1300876285,13615411936,0.518,2.2621,0.0,0.819,1.0
2023,Q4,-44589778382,1300876285,15258134872,13615411936,-44589778382,15258134872,0.1207,-35.2767,0.0,-0.986,-1.0
2024,Q1,-449692740.0,0,3048363807.0,0.0,-449692740.0,3048363807.0,0,-449692740.0,0.0,0.0,0.0
2024,Q2,-2549333429.0,0,3177346487.0,0.0,-2549333429.0,3177346487.0,0,-2549333429.0,0.0,0.0,0.0
2024,Q3,-1020829039.0,0,3469910505.0,0.0,-1020829039.0,3469910505.0,0,-1020829039.0,0.0,0.0,0.0
2024,Q4,-2978979764,-44589778382,50851526,15258134872,-2978979764,50851526,-0.9967,0.9332,0.0,0.6511,1.0
2025,Q1,-1403140484.0,0,4184771298.0,0.0,-1403140484.0,4184771298.0,0,-1403140484.0,0.0,0.0,0.0
2025,Q2,-2057342968.0,0,6223476913.0,0.0,-2057342968.0,6223476913.0,0,-2057342968.0,0.0,0.0,0.0
2025,Q3,-719767639.0,0,10694822851.0,0.0,-719767639.0,10694822851.0,0,-719767639.0,0.0,0.0,0.0
2025,Q4,-2480266118,-2978979764,973627501,50851526,-2480266118,973627501,18.1465,0.1674,0.0,0.2508,1.0
