year,quarter,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2020,Q4,272067865192,269385174265,0,0,272067865192,0,0.0,0.01,0.0,0.0195,1.0
2021,Q4,296876105378,272067865192,0,0,296876105378,0,0.0,0.0912,0.0,0.1542,1.0
2022,Q4,137375904912,296876105378,0,0,137375904912,0,0.0,-0.5373,0.0,-0.518,-1.0
2023,Q4,-14600377588,137375904912,4368360656512,0,-14600377588,4368360656512,0.0,-1.1063,0.0,-0.6887,-1.0
2024,Q1,12333145568.0,0,1154143153636.0,0.0,12333145568.0,1154143153636.0,0,12333145568.0,0.0,0.0,0.0
2024,Q2,35326550939.0,0,1164731113925.0,0.0,35326550939.0,1164731113925.0,0,35326550939.0,0.0,0.0,0.0
2024,Q3,15833850699.0,0,1124550173902.0,0.0,15833850699.0,1124550173902.0,0,15833850699.0,0.0,0.0,0.0
2024,Q4,104478244497,-14600377588,5231360073502,4368360656512,104478244497,5231360073502,0.1976,8.1559,0.0,0.9422,1.0
2025,Q1,704502395.0,0,1138278309590.0,0.0,704502395.0,1138278309590.0,0,704502395.0,0.0,0.0,0.0
2025,Q2,28610310690.0,0,1312869558905.0,0.0,28610310690.0,1312869558905.0,0,28610310690.0,0.0,0.0,0.0
2025,Q3,17571069824.0,0,1245606653936.0,0.0,17571069824.0,1245606653936.0,0,17571069824.0,0.0,0.0,0.0
2025,Q4,132887741945,104478244497,5134511101925,5231360073502,132887741945,5134511101925,-0.0185,0.2719,0.0,0.3523,1.0
