year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2020,Q2,1.03,1.07,0.0385,0.0,3.85,0,0,0,0,0,0,0,0,0
2020,Q3,1.25,1.32,0.0599,0.0,5.99,0,0,0,0,0,0,0,0,0
2020,Q4,1.49,1.66,0.1158,1.0,11.58,0,0,0,0,0,0,0,0,0
2021,Q1,1.46,1.47,0.007,0.0,0.7,0,0,0,0,0,0,0,0,0
2021,Q2,1.12,1.21,0.08,0.0,8.0,0,0,0,0,0,0,0,0,0
2021,Q3,1.53,1.72,0.1272,1.0,12.72,0,0,0,0,0,0,0,0,0
2021,Q4,1.73,1.79,0.0327,1.0,3.27,0,0,0,0,0,0,0,0,0
2022,Q1,1.52,1.53,0.0092,0.0,0.92,0,0,0,0,0,0,0,0,0
2022,Q2,1.23,1.29,0.0454,0.0,4.54,0,0,0,0,0,0,0,0,0
2022,Q3,1.74,1.86,0.071,1.0,7.1,0,0,0,0,0,0,0,0,0
2022,Q4,1.85,1.97,0.0668,1.0,6.68,0,0,0,0,0,0,0,0,0
2023,Q1,1.65,1.67,0.0122,0.0,1.22,0,0,0,0,0,0,0,0,0
2023,Q2,1.39,1.5,0.0823,1.0,8.23,0,0,0,0,0,0,0,0,0
2023,Q3,1.96,2.09,0.0656,1.0,6.56,0,0,0,0,0,0,0,0,0
2023,Q4,2.15,2.25,0.0444,1.0,4.44,0,0,0,0,0,0,0,0,0
2024,Q1,1.72,1.78,0.0343,0.0,3.43,0,0,0,0,0,0,0,0,0
2024,Q2,1.52,1.61,0.0596,1.0,5.96,0,0,0,0,0,0,0,0,0
2024,Q3,2.16,2.28,0.0557,1.0,5.57,0,0,0,0,0,0,0,0,0
2024,Q4,2.29,2.31,0.0074,0.0,0.74,0,0,0,0,0,0,0,0,0
2025,Q1,1.94,1.96,0.009,1.0,0.9,0,0,0,0,0,0,0,0,0
2025,Q2,1.49,1.48,-0.0077,0.0,-0.77,0,0,0,0,0,0,0,0,0
2025,Q3,2.03,2.12,0.0448,1.0,4.48,0,0,0,0,0,0,0,0,0
2025,Q4,2.26,2.29,0.0133,1.0,1.33,0,0,0,0,0,0,0,0,0
2026,Q1,2.24,2.26,0.0102,0.0,1.02,0,0,0,0,0,0,0,0,0
