date,name,position,change_dir,shares_before,shares_after,change_amount
2024-06-04,조문수,,,0,0,0
2024-06-04,조연호,,,0,0,0
2024-12-26,조문수,,,0,0,0
2024-12-26,조연호,,,0,0,0
2025-04-07,심인호,,,0,0,0
2025-10-14,국민연금공단,,,0,0,0
2025-11-24,국민연금공단,,,0,0,0
2026-03-17,국민연금공단,,,0,0,0
2026-04-02,국민연금공단,,,0,0,0
2026-04-06,조문수,,,0,0,0
2026-04-06,이명화,,,0,0,0
2026-04-06,조연호,,,0,0,0
2026-04-06,조경은,,,0,0,0
2026-04-06,조혜진,,,0,0,0
2026-05-19,국민연금공단,,,0,0,0
2024-12-26,조문수,,,0,0,0
2024-12-26,조연호,,,0,0,0
2025-04-07,심인호,,,0,0,0
2025-10-14,국민연금공단,,,0,0,0
2025-11-24,국민연금공단,,,0,0,0
2026-03-17,국민연금공단,,,0,0,0
2026-04-02,국민연금공단,,,0,0,0
2026-04-06,조문수,,,0,0,0
2026-04-06,이명화,,,0,0,0
2026-04-06,조연호,,,0,0,0
2026-04-06,조경은,,,0,0,0
2026-04-06,조혜진,,,0,0,0
2026-05-19,국민연금공단,,,0,0,0
