date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2016-06-09,20601,11194385,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-06-10,20513,8578653,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-06-13,20091,7887299,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-14,20024,5300120,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-15,20016,4652853,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-16,19864,6896224,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-17,19896,8178000,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-20,20173,3977086,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-06-21,20173,4586051,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-06-22,20290,3943540,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-06-23,20301,6205457,0,0,0.0,0.0,-0.002046,0.0,ohlcv_proxy
2016-06-24,19646,22675684,0,0,-0.0,-0.1,-0.009788,0.1,ohlcv_proxy
2016-06-27,19703,17888067,0,0,-0.0,0.0,-0.012104,0.1,ohlcv_proxy
2016-06-28,19753,14296304,0,0,-0.0,0.1,-0.013031,0.1,ohlcv_proxy
2016-06-29,19986,7425036,0,0,-0.0,0.1,-0.013265,0.1,ohlcv_proxy
2016-06-30,20131,6596629,0,0,0.0,0.1,-0.014069,0.1,ohlcv_proxy
2016-07-01,20298,8709181,0,0,0.0,0.1,-0.007944,0.1,ohlcv_proxy
2016-07-04,20366,5955239,0,0,0.0,0.1,-0.001056,0.1,ohlcv_proxy
2016-07-05,20344,5400516,0,0,0.0,0.1,0.007646,0.1,ohlcv_proxy
2016-07-06,19932,12757034,0,0,-0.0,0.1,0.007127,0.1,ohlcv_proxy
2016-07-07,20161,9620260,0,0,0.0,0.1,0.008844,0.1,ohlcv_proxy
2016-07-08,20056,4313926,0,0,-0.0,0.2,0.008005,0.0,ohlcv_proxy
2016-07-11,20354,6708653,0,0,0.0,0.1,0.007637,0.0,ohlcv_proxy
2016-07-12,20354,8371164,0,0,0.0,0.0,0.007625,0.0,ohlcv_proxy
2016-07-13,20491,12553327,0,0,0.0,0.0,0.01437,0.0,ohlcv_proxy
2016-07-14,20528,8463239,0,0,0.0,0.0,0.016912,0.0,ohlcv_proxy
2016-07-15,20633,9384648,0,0,0.0,0.0,0.019031,0.0,ohlcv_proxy
2016-07-18,20666,5456371,0,0,0.0,0.0,0.020342,0.0,ohlcv_proxy
2016-07-19,20641,4086007,0,0,0.0,0.0,0.022179,0.0,ohlcv_proxy
2016-07-20,20605,4570954,0,0,0.0,0.0,0.023554,0.0,ohlcv_proxy
2016-07-21,20624,1912617,0,0,0.0,0.0,0.024965,0.0,ohlcv_proxy
2016-07-22,20613,1903801,0,0,0.0,0.0,0.021036,0.0,ohlcv_proxy
2016-07-25,20624,3545898,0,0,0.0,0.0,0.016661,0.0,ohlcv_proxy
2016-07-26,20805,2969882,0,0,0.0,0.0,0.014705,0.0,ohlcv_proxy
2016-07-27,20793,3740966,0,0,0.0,0.0,0.015581,0.0,ohlcv_proxy
2016-07-28,20744,3741617,0,0,0.0,0.0,0.015291,0.0,ohlcv_proxy
2016-07-29,20728,3320725,0,0,0.0,0.0,0.015069,0.0,ohlcv_proxy
2016-08-01,20900,5976476,0,0,0.0,0.0,0.017137,0.0,ohlcv_proxy
2016-08-02,20736,3503430,0,0,0.0,0.0,0.015878,0.0,ohlcv_proxy
2016-08-03,20473,4553734,0,0,-0.0,0.0,0.00938,0.0,ohlcv_proxy
2016-08-04,20518,3311388,0,0,-0.0,0.0,0.005909,0.0,ohlcv_proxy
2016-08-05,20740,4645755,0,0,0.0,0.0,0.004715,0.0,ohlcv_proxy
2016-08-08,20900,8608001,0,0,0.0,0.1,0.003809,0.0,ohlcv_proxy
2016-08-09,21059,9817425,0,0,0.0,0.2,0.00598,0.0,ohlcv_proxy
2016-08-10,20991,10472854,0,0,0.0,0.1,0.007724,0.0,ohlcv_proxy
2016-08-11,21015,5543687,0,0,0.0,0.1,0.008417,0.0,ohlcv_proxy
2016-08-12,21088,4176320,0,0,0.0,0.1,0.008989,0.0,ohlcv_proxy
2016-08-16,21075,3759153,0,0,0.0,0.1,0.009706,0.0,ohlcv_proxy
2016-08-17,21059,3464199,0,0,0.0,0.1,0.008639,0.0,ohlcv_proxy
2016-08-18,21211,4169183,0,0,0.0,0.1,0.009927,0.0,ohlcv_proxy
2016-08-19,21262,4166759,0,0,0.0,0.1,0.011603,0.0,ohlcv_proxy
2016-08-22,21139,3329273,0,0,0.0,0.1,0.011481,0.0,ohlcv_proxy
2016-08-23,21251,2244454,0,0,0.0,0.0,0.011996,0.0,ohlcv_proxy
2016-08-24,21150,3804102,0,0,0.0,-0.1,0.01221,0.0,ohlcv_proxy
2016-08-25,21189,3946783,0,0,0.0,0.0,0.011201,0.0,ohlcv_proxy
2016-08-26,21106,2865304,0,0,0.0,0.0,0.009014,0.0,ohlcv_proxy
2016-08-29,21111,2559955,0,0,0.0,0.0,0.00826,0.0,ohlcv_proxy
2016-08-30,21197,5062162,0,0,0.0,0.0,0.007407,0.0,ohlcv_proxy
2016-08-31,21120,2966328,0,0,0.0,0.0,0.006527,0.0,ohlcv_proxy
2016-09-01,21061,4706107,0,0,0.0,0.0,0.003648,0.0,ohlcv_proxy
2016-09-02,21106,3800317,0,0,0.0,0.0,0.002608,0.0,ohlcv_proxy
2016-09-05,21374,6139181,0,0,0.0,0.0,0.00421,0.0,ohlcv_proxy
2016-09-06,21453,6445451,0,0,0.0,0.0,0.005435,0.0,ohlcv_proxy
2016-09-07,21412,5631040,0,0,0.0,0.0,0.00643,0.0,ohlcv_proxy
2016-09-08,21408,6061429,0,0,0.0,0.0,0.007541,0.0,ohlcv_proxy
2016-09-09,21154,6059831,0,0,-0.0,0.0,0.006651,0.0,ohlcv_proxy
2016-09-12,20624,10459298,0,0,-0.0,-0.1,-0.00102,0.1,ohlcv_proxy
2016-09-13,20697,9259032,0,0,-0.0,0.0,-0.006814,0.1,ohlcv_proxy
2016-09-19,20914,3401481,0,0,-0.0,0.0,-0.010169,0.1,ohlcv_proxy
2016-09-20,20945,4315341,0,0,-0.0,0.0,-0.013711,0.1,ohlcv_proxy
