date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2022-07-28,14075,828976,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2022-07-29,14325,605052,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2022-08-01,13725,785480,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2022-08-02,13375,613472,0,0,0.0,0.0,,0.0,ohlcv_proxy
2022-08-03,13675,576456,0,0,0.0,0.0,,0.0,ohlcv_proxy
2022-08-04,13175,473472,0,0,0.0,0.0,,0.0,ohlcv_proxy
2022-08-05,13875,1644684,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2022-08-08,15325,2455820,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2022-08-09,15800,1400204,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2022-08-10,15225,706332,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2022-08-11,14950,988892,0,0,1e-06,0.0,0.073612,0.0,ohlcv_proxy
2022-08-12,14550,460664,0,0,0.0,0.0,0.055349,0.0,ohlcv_proxy
2022-08-16,14000,1567328,0,0,0.0,0.0,0.008717,0.0,ohlcv_proxy
2022-08-17,13925,1699356,0,0,0.0,0.0,-0.045197,0.0,ohlcv_proxy
2022-08-18,15200,2989484,0,0,1e-06,0.0,-0.035075,0.0,ohlcv_proxy
2022-08-19,14825,772108,0,0,0.0,0.0,-0.009306,0.0,ohlcv_proxy
2022-08-22,14875,616268,0,0,0.0,0.0,-0.004301,0.0,ohlcv_proxy
2022-08-23,14125,919688,0,0,-0.0,0.0,0.007293,0.0,ohlcv_proxy
2022-08-24,15075,700868,0,0,0.0,0.0,0.02463,0.0,ohlcv_proxy
2022-08-25,15625,1132908,0,0,1e-06,0.0,0.020321,0.0,ohlcv_proxy
2022-08-26,16025,1328484,0,0,1e-06,0.0,0.035308,0.0,ohlcv_proxy
2022-08-29,15075,1032356,0,0,0.0,0.0,0.034072,0.0,ohlcv_proxy
2022-08-30,16200,1028368,0,0,1e-06,0.0,0.053047,0.0,ohlcv_proxy
