year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2020,Q2,1.23,1.15,-0.065,0.0,-6.5,0,0,0,0,0,0,0,0,0
2020,Q3,1.08,2.13,0.976,1.0,97.6,0,0,0,0,0,0,0,0,0
2020,Q4,1.9,2.28,0.2002,0.0,20.02,0,0,0,0,0,0,0,0,0
2021,Q1,2.15,2.66,0.239,0.0,23.9,0,0,0,0,0,0,0,0,0
2021,Q2,1.72,2.77,0.6106,1.0,61.06,0,0,0,0,0,0,0,0,0
2021,Q3,2.81,3.06,0.0879,1.0,8.79,0,0,0,0,0,0,0,0,0
2021,Q4,2.55,2.71,0.0643,0.0,6.43,0,0,0,0,0,0,0,0,0
2022,Q1,3.1,3.59,0.1564,1.0,15.64,0,0,0,0,0,0,0,0,0
2022,Q2,2.88,3.05,0.0582,1.0,5.82,0,0,0,0,0,0,0,0,0
2022,Q3,3.16,3.29,0.0413,0.0,4.13,0,0,0,0,0,0,0,0,0
2022,Q4,2.85,2.99,0.0488,1.0,4.88,0,0,0,0,0,0,0,0,0
2023,Q1,3.58,3.62,0.0104,1.0,1.04,0,0,0,0,0,0,0,0,0
2023,Q2,2.21,2.2,-0.004,0.0,-0.4,0,0,0,0,0,0,0,0,0
2023,Q3,2.5,2.54,0.018,1.0,1.8,0,0,0,0,0,0,0,0,0
2023,Q4,1.56,1.57,0.0057,1.0,0.57,0,0,0,0,0,0,0,0,0
2024,Q1,2.46,2.47,0.0041,0.0,0.41,0,0,0,0,0,0,0,0,0
2024,Q2,1.34,1.43,0.0674,1.0,6.74,0,0,0,0,0,0,0,0,0
2024,Q3,1.99,1.79,-0.101,0.0,-10.1,0,0,0,0,0,0,0,0,0
2024,Q4,1.62,1.76,0.0845,0.0,8.45,0,0,0,0,0,0,0,0,0
2025,Q1,2.53,2.75,0.086,1.0,8.6,0,0,0,0,0,0,0,0,0
2025,Q2,1.38,1.49,0.0791,1.0,7.91,0,0,0,0,0,0,0,0,0
2025,Q3,1.57,1.55,-0.0102,0.0,-1.02,0,0,0,0,0,0,0,0,0
2025,Q4,1.3,1.74,0.3394,1.0,33.94,0,0,0,0,0,0,0,0,0
2026,Q1,2.2,2.38,0.0814,0.0,8.14,0,0,0,0,0,0,0,0,0
