date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2016-08-05,4010,209221,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-08,4110,52814,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2016-08-09,4178,240133,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2016-08-10,4152,418502,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2016-08-11,4134,32693,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2016-08-12,4144,47078,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2016-08-16,4147,18787,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2016-08-17,4134,5678,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-18,4089,9552,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-19,4075,7547,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-22,4083,16050,0,0,-0.0,0.0,0.001167,0.0,ohlcv_proxy
2016-08-23,4128,23388,0,0,0.0,0.0,-0.000947,0.0,ohlcv_proxy
2016-08-24,4075,15929,0,0,-0.0,0.0,-0.003419,0.0,ohlcv_proxy
2016-08-25,4149,13383,0,0,0.0,0.0,-0.00129,0.0,ohlcv_proxy
2016-08-26,4089,10549,0,0,-0.0,0.0,-0.001281,0.0,ohlcv_proxy
2016-08-29,4181,32335,0,0,1e-06,0.0,0.004792,0.0,ohlcv_proxy
2016-08-30,4205,179759,0,0,1e-06,0.1,0.013856,0.0,ohlcv_proxy
2016-08-31,4213,99685,0,0,1e-06,0.1,0.015583,0.0,ohlcv_proxy
2016-09-01,4267,38057,0,0,1e-06,0.1,0.015391,0.0,ohlcv_proxy
2016-09-02,4222,41419,0,0,1e-06,0.1,0.015927,0.0,ohlcv_proxy
2016-09-05,4252,31096,0,0,1e-06,0.1,0.011486,0.0,ohlcv_proxy
2016-09-06,4247,61347,0,0,1e-06,0.1,0.013759,0.0,ohlcv_proxy
2016-09-07,4285,68317,0,0,1e-06,0.1,0.017849,0.0,ohlcv_proxy
2016-09-08,4267,101728,0,0,1e-06,0.0,0.01227,0.0,ohlcv_proxy
2016-09-09,4285,21681,0,0,1e-06,0.0,0.012863,0.0,ohlcv_proxy
2016-09-12,4285,33817,0,0,1e-06,0.0,0.01211,0.0,ohlcv_proxy
2016-09-13,4178,112005,0,0,-0.0,-0.2,0.006694,0.1,ohlcv_proxy
2016-09-19,4171,11733,0,0,-0.0,-0.2,0.003626,0.1,ohlcv_proxy
2016-09-20,4152,3260,0,0,-0.0,-0.2,-0.001718,0.1,ohlcv_proxy
2016-09-21,4230,10825,0,0,0.0,-0.2,-0.00398,0.1,ohlcv_proxy
2016-09-22,4174,93818,0,0,-0.0,-0.3,-0.009042,0.1,ohlcv_proxy
2016-09-23,4198,10306,0,0,0.0,-0.3,-0.009094,0.1,ohlcv_proxy
2016-09-26,4202,15981,0,0,0.0,-0.3,-0.008763,0.1,ohlcv_proxy
2016-09-27,4222,74512,0,0,0.0,-0.2,-0.005552,0.1,ohlcv_proxy
2016-09-28,4188,46458,0,0,-0.0,-0.2,-0.006309,0.1,ohlcv_proxy
2016-09-29,4213,40817,0,0,0.0,-0.2,-0.003148,0.1,ohlcv_proxy
2016-09-30,4161,31939,0,0,-0.0,-0.1,-0.005015,0.0,ohlcv_proxy
2016-10-04,4205,42678,0,0,0.0,-0.1,-0.004946,0.0,ohlcv_proxy
2016-10-05,4181,15979,0,0,-0.0,-0.1,-0.006709,0.0,ohlcv_proxy
2016-10-06,4205,8960,0,0,0.0,-0.1,-0.006122,0.0,ohlcv_proxy
2016-10-07,4178,4825,0,0,-0.0,0.0,-0.007666,0.0,ohlcv_proxy
2016-10-10,4278,132817,0,0,0.0,0.1,0.005641,0.0,ohlcv_proxy
2016-10-11,4347,91429,0,0,1e-06,0.2,0.013841,0.0,ohlcv_proxy
2016-10-12,4347,142795,0,0,1e-06,0.2,0.016547,0.0,ohlcv_proxy
2016-10-13,4309,59225,0,0,0.0,0.2,0.016133,0.0,ohlcv_proxy
2016-10-14,4320,144739,0,0,0.0,0.3,0.014545,0.0,ohlcv_proxy
2016-10-17,4381,33889,0,0,1e-06,0.3,0.015274,0.0,ohlcv_proxy
2016-10-18,4514,256629,0,0,1e-06,0.4,0.019651,0.0,ohlcv_proxy
2016-10-19,4547,198911,0,0,1e-06,0.5,0.024429,0.0,ohlcv_proxy
2016-10-20,4567,116969,0,0,1e-06,0.5,0.027027,0.0,ohlcv_proxy
