날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2016-04-18,39700.0,40500.0,38850.0,39950.0,51618.0,,,,,
2016-04-19,39400.0,40750.0,39400.0,40500.0,39175.0,,,,,
2016-04-20,41000.0,41300.0,39700.0,40300.0,46797.0,,,,,
2016-04-21,40200.0,41900.0,40100.0,41900.0,89284.0,,,,,
2016-04-22,42400.0,43200.0,40500.0,40500.0,134391.0,,,,,
2016-04-25,41700.0,43850.0,41200.0,42850.0,138958.0,,,,,
2016-04-26,43150.0,43300.0,42100.0,42850.0,59484.0,,,,,
2016-04-27,43500.0,45700.0,42400.0,44100.0,201733.0,,,,,
2016-04-28,44100.0,45050.0,43400.0,44150.0,82828.0,,,,,
2016-04-29,44150.0,44500.0,43250.0,44400.0,46945.0,,,,,
2016-05-02,44700.0,45350.0,43400.0,43800.0,78198.0,,,,,
2016-05-03,43850.0,44300.0,42700.0,43750.0,48649.0,,,,,
2016-05-04,43750.0,43750.0,42750.0,43500.0,33987.0,,,,,
2016-05-09,43000.0,44400.0,42650.0,44250.0,27202.0,,,,,
2016-05-10,43900.0,44900.0,42400.0,42400.0,74796.0,,,,,
2016-05-11,42850.0,43100.0,42200.0,42800.0,51107.0,,,,,
2016-05-12,42700.0,42800.0,41950.0,42350.0,22863.0,,,,,
2016-05-13,42400.0,43700.0,42100.0,43650.0,36232.0,,,,,
2016-05-16,43900.0,43900.0,42550.0,42700.0,30756.0,,,,,
2016-05-17,42800.0,43100.0,42300.0,42800.0,22234.0,,,,,
2016-05-18,42800.0,42800.0,41400.0,42450.0,36162.0,,,,,
2016-05-19,41850.0,42000.0,40900.0,41200.0,35825.0,,,,,
2016-05-20,40500.0,42350.0,40400.0,42000.0,23643.0,,,,,
2016-05-23,41600.0,42100.0,40000.0,41100.0,34177.0,,,,,
2016-05-24,41050.0,41200.0,39550.0,39800.0,46983.0,,,,,
2016-05-25,40400.0,40650.0,39450.0,40500.0,42295.0,,,,,
2016-05-26,40400.0,41550.0,40400.0,40950.0,24119.0,,,,,
2016-05-27,40750.0,42950.0,40600.0,42650.0,56194.0,,,,,
2016-05-30,42650.0,42800.0,41250.0,42200.0,51042.0,,,,,
2016-05-31,42300.0,42800.0,41600.0,42800.0,52175.0,,,,,
2016-06-01,42300.0,42700.0,41000.0,41450.0,46208.0,,,,,
2016-06-02,41550.0,41550.0,40150.0,40650.0,27036.0,,,,,
2016-06-03,40350.0,40800.0,39000.0,39900.0,61038.0,,,,,
2016-06-07,40000.0,40200.0,38800.0,39800.0,53373.0,,,,,
2016-06-08,39450.0,40100.0,38800.0,39100.0,50357.0,,,,,
2016-06-09,39050.0,40450.0,38000.0,38500.0,94846.0,,,,,
2016-06-10,38500.0,39500.0,38350.0,39050.0,43211.0,,,,,
2016-06-13,39050.0,39750.0,38400.0,39300.0,26693.0,,,,,
2016-06-14,39250.0,39700.0,38500.0,39500.0,23355.0,,,,,
2016-06-15,39600.0,41400.0,39200.0,41200.0,65136.0,,,,,
2016-06-16,41300.0,41350.0,39050.0,39800.0,40815.0,,,,,
2016-06-17,40300.0,40300.0,39050.0,40000.0,23846.0,,,,,
2016-06-20,39900.0,39900.0,38700.0,38700.0,50207.0,,,,,
2016-06-21,38800.0,39200.0,38250.0,39100.0,18617.0,,,,,
2016-06-22,39450.0,39450.0,38150.0,38600.0,37395.0,,,,,
2016-06-23,38200.0,38750.0,37950.0,38500.0,20228.0,,,,,
2016-06-24,38800.0,39100.0,35150.0,37000.0,106360.0,,,,,
2016-06-27,35200.0,37400.0,35200.0,36700.0,33780.0,,,,,
2016-06-28,36800.0,39100.0,36700.0,39050.0,55755.0,,,,,
2016-06-29,39150.0,39750.0,38850.0,39300.0,24345.0,,,,,
2016-06-30,39750.0,39750.0,36750.0,37050.0,166469.0,,,,,
2016-07-01,37400.0,38050.0,36950.0,37350.0,72615.0,,,,,
2016-07-04,37350.0,37350.0,35400.0,35550.0,131402.0,,,,,
2016-07-05,35450.0,38200.0,35450.0,37800.0,109782.0,,,,,
2016-07-06,37900.0,39250.0,37850.0,38300.0,107644.0,,,,,
2016-07-07,38600.0,39550.0,38600.0,39450.0,84523.0,,,,,
2016-07-08,39400.0,40050.0,38850.0,39550.0,62585.0,,,,,
2016-07-11,39550.0,39900.0,38350.0,38500.0,59412.0,,,,,
2016-07-12,38800.0,39300.0,37600.0,38250.0,48517.0,,,,,
2016-07-13,38250.0,38350.0,37650.0,37950.0,19985.0,,,,,
2016-07-14,38300.0,38300.0,37050.0,37150.0,39314.0,,,,,
2016-07-15,37500.0,38700.0,37400.0,38200.0,38779.0,,,,,
2016-07-18,38450.0,38450.0,36750.0,38000.0,57027.0,,,,,
2016-07-19,38350.0,38350.0,37000.0,37300.0,28218.0,,,,,
2016-07-20,37500.0,37750.0,36700.0,37050.0,28335.0,,,,,
2016-07-21,37050.0,37450.0,36300.0,37400.0,61416.0,,,,,
2016-07-22,37400.0,38600.0,36900.0,37000.0,59611.0,,,,,
2016-07-25,37450.0,38100.0,36950.0,37550.0,35621.0,,,,,
2016-07-26,37350.0,37800.0,36800.0,36900.0,35624.0,,,,,
2016-07-27,37000.0,37600.0,36700.0,37000.0,25511.0,,,,,
2016-07-28,37050.0,37350.0,35900.0,35950.0,46430.0,,,,,
2016-07-29,36450.0,36950.0,35800.0,36850.0,31952.0,,,,,
2016-08-01,36400.0,36950.0,36100.0,36600.0,27247.0,,,,,
2016-08-02,36500.0,38950.0,36500.0,38800.0,107340.0,,,,,
2016-08-03,39400.0,39400.0,38000.0,38300.0,63442.0,,,,,
2016-08-04,38300.0,39600.0,37900.0,38600.0,58469.0,,,,,
2016-08-05,38900.0,38900.0,36700.0,37000.0,86869.0,,,,,
2016-08-08,37000.0,37350.0,35900.0,36700.0,54117.0,,,,,
2016-08-09,36800.0,36900.0,36000.0,36000.0,42499.0,,,,,
2016-08-10,36100.0,36750.0,35600.0,35900.0,38145.0,,,,,
2016-08-11,36300.0,36300.0,35050.0,35100.0,57962.0,,,,,
2016-08-12,35500.0,37200.0,35250.0,37050.0,59570.0,,,,,
2016-08-16,37400.0,37950.0,36300.0,37500.0,56627.0,,,,,
2016-08-17,37200.0,37900.0,36500.0,37000.0,32729.0,,,,,
2016-08-18,37200.0,37300.0,36200.0,36500.0,21848.0,,,,,
2016-08-19,36700.0,36700.0,35600.0,36100.0,31663.0,,,,,
2016-08-22,35550.0,36250.0,35550.0,35850.0,17617.0,,,,,
2016-08-23,36200.0,36200.0,35200.0,35700.0,35371.0,,,,,
2016-08-24,35700.0,35700.0,35100.0,35400.0,19515.0,,,,,
2016-08-25,35400.0,35400.0,33650.0,33750.0,93684.0,,,,,
2016-08-26,33300.0,33750.0,32150.0,33150.0,66802.0,,,,,
2016-08-29,33150.0,33550.0,31600.0,31800.0,64667.0,,,,,
2016-08-30,32150.0,33000.0,31650.0,32150.0,27234.0,,,,,
2016-08-31,31750.0,33100.0,31400.0,33050.0,35106.0,,,,,
2016-09-01,33000.0,33450.0,32300.0,33400.0,18749.0,,,,,
2016-09-02,33400.0,33700.0,32750.0,33550.0,20929.0,,,,,
2016-09-05,33550.0,33800.0,33250.0,33550.0,17946.0,,,,,
2016-09-06,33550.0,34500.0,33550.0,34400.0,35112.0,,,,,
2016-09-07,34150.0,34600.0,33800.0,34500.0,28804.0,,,,,
2016-09-08,34600.0,34700.0,33150.0,33150.0,50297.0,,,,,
2016-09-09,33450.0,33450.0,32000.0,32150.0,40877.0,,,,,
2016-09-12,31800.0,31900.0,30300.0,30300.0,52411.0,,,,,
2016-09-13,30600.0,31350.0,29800.0,29900.0,68236.0,,,,,
2016-09-19,30050.0,33150.0,30000.0,32600.0,63532.0,,,,,
2016-09-20,32850.0,32900.0,32200.0,32800.0,26600.0,,,,,
2016-09-21,32800.0,32900.0,32050.0,32800.0,20399.0,,,,,
2016-09-22,32850.0,34250.0,32800.0,34000.0,39167.0,,,,,
2016-09-23,33900.0,34500.0,33550.0,34000.0,14653.0,,,,,
2016-09-26,34000.0,34400.0,33400.0,33400.0,30135.0,,,,,
2016-09-27,33200.0,33350.0,32650.0,32800.0,22069.0,,,,,
2016-09-28,33000.0,33800.0,32800.0,33200.0,31158.0,,,,,
2016-09-29,33200.0,33400.0,32350.0,32800.0,24037.0,,,,,
2016-09-30,32200.0,32800.0,31600.0,31700.0,42242.0,,,,,
2016-10-04,31700.0,32500.0,31700.0,32200.0,11112.0,,,,,
2016-10-05,31650.0,32250.0,31550.0,31800.0,20090.0,,,,,
2016-10-06,32200.0,34050.0,31800.0,33600.0,52050.0,,,,,
2016-10-07,33550.0,34900.0,33300.0,34600.0,82291.0,,,,,
2016-10-10,34600.0,37600.0,34600.0,37200.0,145111.0,,,,,
2016-10-11,37200.0,37300.0,35650.0,36600.0,51045.0,,,,,
2016-10-12,36250.0,36650.0,35000.0,35250.0,67333.0,,,,,
2016-10-13,35100.0,36250.0,35050.0,35100.0,35053.0,,,,,
2016-10-14,35000.0,36000.0,35000.0,35700.0,20596.0,,,,,
2016-10-17,35550.0,35850.0,34700.0,35100.0,23595.0,,,,,
2016-10-18,35100.0,36550.0,33950.0,36550.0,42470.0,,,,,
2016-10-19,36650.0,36650.0,35100.0,35400.0,30491.0,,,,,
2016-10-20,35200.0,35500.0,34250.0,34400.0,26730.0,,,,,
2016-10-21,34100.0,35250.0,33400.0,33400.0,26122.0,,,,,
2016-10-24,33250.0,34100.0,33200.0,33450.0,20989.0,,,,,
