날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2016-11-18,36000.0,38950.0,33900.0,35900.0,20007019.0,,,,,
2016-11-21,35800.0,36400.0,34400.0,34500.0,4133962.0,,,,,
2016-11-22,35400.0,37300.0,34500.0,36900.0,4432520.0,,,,,
2016-11-23,36250.0,36450.0,35300.0,35350.0,2028435.0,,,,,
2016-11-24,35600.0,36350.0,35350.0,35400.0,1381254.0,,,,,
2016-11-25,35700.0,36050.0,34600.0,34900.0,1331139.0,,,,,
2016-11-28,35000.0,35200.0,34400.0,35000.0,803050.0,,,,,
2016-11-29,34550.0,35150.0,34550.0,34850.0,668216.0,,,,,
2016-11-30,34850.0,35100.0,33450.0,33450.0,1004454.0,,,,,
2016-12-01,33850.0,34800.0,33350.0,34100.0,749451.0,,,,,
2016-12-02,34200.0,34250.0,32650.0,33400.0,932763.0,,,,,
2016-12-05,33500.0,35100.0,33400.0,34800.0,827683.0,,,,,
2016-12-06,34900.0,35400.0,34350.0,34900.0,442595.0,,,,,
2016-12-07,34800.0,35350.0,34300.0,34800.0,456565.0,,,,,
2016-12-08,35000.0,35700.0,34800.0,35600.0,675789.0,,,,,
2016-12-09,35700.0,36500.0,35450.0,36400.0,762544.0,,,,,
2016-12-12,36600.0,37150.0,36050.0,37050.0,677993.0,,,,,
2016-12-13,36850.0,37000.0,35950.0,36000.0,430253.0,,,,,
2016-12-14,36350.0,36400.0,35450.0,35550.0,326736.0,,,,,
2016-12-15,35850.0,36250.0,35450.0,35550.0,294079.0,,,,,
2016-12-16,35800.0,36300.0,35400.0,35900.0,338946.0,,,,,
2016-12-19,35950.0,35950.0,34900.0,35000.0,328479.0,,,,,
2016-12-20,35050.0,35750.0,34650.0,34800.0,414926.0,,,,,
2016-12-21,35200.0,35550.0,33900.0,34050.0,534943.0,,,,,
2016-12-22,34200.0,35200.0,34150.0,35000.0,518874.0,,,,,
2016-12-23,34900.0,35450.0,34900.0,35300.0,228060.0,,,,,
2016-12-26,35100.0,35550.0,34800.0,35000.0,222362.0,,,,,
2016-12-27,34700.0,35050.0,34500.0,35050.0,256961.0,,,,,
2016-12-28,34850.0,35650.0,34700.0,35600.0,234724.0,,,,,
2016-12-29,35500.0,35950.0,35300.0,35850.0,143474.0,,,,,
2017-01-02,35600.0,35800.0,35150.0,35400.0,169698.0,,,,,
2017-01-03,35300.0,35950.0,34950.0,34950.0,289959.0,,,,,
2017-01-04,35300.0,36000.0,35050.0,35600.0,326835.0,,,,,
2017-01-05,35850.0,36150.0,35650.0,36000.0,356017.0,,,,,
2017-01-06,36000.0,36950.0,36000.0,36450.0,489562.0,,,,,
2017-01-09,36700.0,37000.0,36600.0,36850.0,378344.0,,,,,
2017-01-10,36750.0,37100.0,36250.0,37000.0,551778.0,,,,,
2017-01-11,37200.0,38000.0,36800.0,36900.0,482966.0,,,,,
2017-01-12,37150.0,37150.0,36000.0,36050.0,476870.0,,,,,
2017-01-13,36250.0,36300.0,36000.0,36200.0,256722.0,,,,,
2017-01-16,36300.0,36550.0,35850.0,36550.0,364354.0,,,,,
2017-01-17,36550.0,36700.0,35900.0,36100.0,296441.0,,,,,
2017-01-18,36000.0,36050.0,35250.0,35250.0,339913.0,,,,,
2017-01-19,35250.0,35400.0,34800.0,34900.0,302177.0,,,,,
2017-01-20,35050.0,35750.0,34900.0,35650.0,297584.0,,,,,
2017-01-23,35750.0,35750.0,34450.0,34650.0,374972.0,,,,,
2017-01-24,34650.0,34850.0,34100.0,34400.0,243454.0,,,,,
2017-01-25,34650.0,35150.0,34400.0,34700.0,329759.0,,,,,
2017-01-26,35100.0,37850.0,35050.0,37450.0,1125650.0,,,,,
2017-01-31,37450.0,37650.0,36800.0,37000.0,286897.0,,,,,
2017-02-01,36850.0,37100.0,36200.0,36750.0,303592.0,,,,,
2017-02-02,36600.0,38200.0,36100.0,36200.0,560216.0,,,,,
2017-02-03,36400.0,37600.0,36150.0,37250.0,379194.0,,,,,
2017-02-06,37500.0,38000.0,37150.0,37650.0,361782.0,,,,,
2017-02-07,37800.0,38300.0,37100.0,37900.0,280490.0,,,,,
2017-02-08,37500.0,37800.0,37100.0,37500.0,324772.0,,,,,
2017-02-09,37250.0,37450.0,35450.0,35850.0,614183.0,,,,,
2017-02-10,36200.0,36700.0,35700.0,36100.0,449485.0,,,,,
2017-02-13,36350.0,36400.0,35400.0,35500.0,382714.0,,,,,
2017-02-14,35700.0,36250.0,35250.0,35900.0,385727.0,,,,,
2017-02-15,36150.0,37150.0,35900.0,36850.0,633872.0,,,,,
2017-02-16,35850.0,36000.0,34650.0,35400.0,1489517.0,,,,,
2017-02-17,35500.0,35900.0,35200.0,35650.0,272106.0,,,,,
2017-02-20,35650.0,35650.0,35100.0,35200.0,255590.0,,,,,
2017-02-21,35100.0,35450.0,35100.0,35250.0,302835.0,,,,,
2017-02-22,35400.0,36150.0,35250.0,35850.0,321454.0,,,,,
2017-02-23,35900.0,36150.0,35400.0,35650.0,314634.0,,,,,
2017-02-24,35500.0,35500.0,35050.0,35300.0,384796.0,,,,,
2017-02-27,35400.0,35950.0,35200.0,35900.0,273379.0,,,,,
2017-02-28,35650.0,36950.0,35500.0,36900.0,550678.0,,,,,
2017-03-02,37800.0,37800.0,36250.0,36300.0,584725.0,,,,,
